Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,50328,90680,80748,89140,130160,125414,120384,114188,144236,187003,218717,177430,162247,201126,316699,287513,276728,256341,279572,294928
China,207,1585,3129,5273,24247,20544,20519,25868,40779,39910,48694,67585,69108,78805,153475,121284,114512,91594,139467,176606
France,26327,42053,32857,37929,38635,35993,33174,23392,26242,34488,29198,32614,17940,27010,37853,31201,32296,23957,26998,27481
United States of America,908,1198,4473,3735,6180,4781,2543,6814,4989,9404,9868,6796,8917,7626,14361,10538,15252,14926,12824,14702
Australia,6,448,275,1038,1485,791,480,457,614,4782,2732,975,3007,6315,6878,4066,10748,4874,3869,8177
Türkiye,90,155,11,70,439,644,260,35,1118,1787,1609,1828,797,2012,2401,5051,3511,9908,9343,7030
Italy,359,662,1313,920,1351,1763,1856,3260,3866,2206,3886,6029,3052,8996,5984,4343,11296,4860,4844,4978
Germany,1680,3741,1532,1779,4164,3739,2292,4086,3446,5876,12190,6026,3851,9743,26878,8514,6301,22335,8384,4703
Spain,433,256,482,445,6383,6736,3852,1577,4620,3033,2036,1829,2266,1878,11869,6088,2317,899,1419,4669
Finland,93,2480,5723,137,680,575,15890,10373,3583,4012,22045,643,3617,995,992,4875,784,1184,3294,4043
Poland,4,25,18,126,11,20,86,76,100,672,10017,518,764,502,1584,1531,1256,4297,6816,3512
Morocco,137,282,201,367,2887,1355,1311,2780,2398,8835,9307,5707,5032,15955,7287,13338,15442,9160,7610,2999
South Africa,1443,2770,1252,2109,3789,2620,4760,2595,1727,4978,5450,2406,3773,3138,3246,4817,5387,2783,6906,2950
India,112,46,85,247,843,12214,6328,1802,4846,6200,9277,7344,3711,7671,12695,6352,5696,3770,3948,2869
Switzerland,167,101,241,96,62,285,241,571,680,295,1747,1269,927,995,1284,425,1788,491,443,2434
Netherlands,779,316,101,949,303,215,270,339,635,392,1173,2140,785,627,865,2295,920,826,757,2041
Tunisia,170,362,872,261,1117,472,237,345,231,1238,1154,3075,1663,1982,1164,2031,3483,2314,2091,1893
Canada,217,2441,482,552,1477,415,909,4581,2847,1615,3123,1194,573,795,748,2712,1134,1331,1331,1566
Japan,3236,328,931,1992,2130,2208,473,1836,1122,1978,2378,1184,757,1178,1044,1372,1064,1244,1014,1562
Mexico,0,0,15,22,7,30,41,275,222,274,332,1024,627,1134,1264,1844,852,2154,4963,1550
Sweden,381,59,9053,11119,16042,9308,4762,2956,15704,17720,9560,2231,4608,1414,758,3822,2519,2000,3012,1280
United Kingdom,262,856,2155,2049,1690,7742,2062,4481,5650,10460,7346,2277,3097,1891,1763,5082,11566,22656,1963,1246
"Taipei, Chinese",12,2373,529,520,587,122,2241,2829,988,1418,2077,2277,1147,1683,3439,2306,3596,850,1076,1217
United Arab Emirates,185,213,224,220,1532,717,208,497,470,1573,2698,2068,2560,712,861,863,5090,2701,1159,1072
Brazil,0,2,17,65,135,8,369,537,235,1381,475,1237,684,852,519,478,453,705,357,990
