Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,6943,6715,4682,4354,4629,11309,8569,9749,6107,7492,15704,9009,6943,6954,8886,14509,15576,31879,33383,28245
India,0,0,0,0,0,0,0,0,1,0,479,191,0,1376,41,3868,6515,20280,17149,17500
China,0,0,0,0,24,22,0,0,0,0,5,787,0,0,214,210,1,2256,6340,2675
South Africa,2245,3472,2175,2425,2765,3936,2323,1670,769,791,2677,3561,5191,2216,4353,2982,2909,655,2051,2111
Togo,53,0,0,15,120,2680,3666,3289,266,191,454,238,129,1389,1448,343,413,502,816,1963
Niger,8,3,22,21,107,44,22,0,316,833,1490,227,26,4,103,117,132,208,310,1743
Burkina Faso,0,0,0,96,176,1607,416,0,50,25,713,202,1284,0,266,891,1255,1407,1510,738
Ghana,242,249,1191,1088,896,1095,482,778,2273,2773,3558,1407,228,0,15,100,0,40,49,305
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,250,241
Senegal,0,0,237,46,315,295,460,167,0,0,4,0,0,0,9,0,0,130,97,241
Türkiye,0,0,3,0,0,0,0,446,90,298,0,0,0,293,619,4480,2065,1599,2161,152
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,133
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,76
Portugal,0,0,316,199,3,0,0,0,0,0,1813,0,0,0,0,0,2,0,0,75
France,597,221,23,266,0,5,0,69,0,0,0,0,0,0,0,36,9,151,45,72
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,70,47,64
Nigeria,80,379,157,0,0,387,264,23,0,0,0,7,0,15,1346,234,0,97,0,33
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,18
United States of America,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,98,33,9
Netherlands,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,0,13,26,33,7
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,2170,1203,7
Italy,987,1039,355,189,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,6
Mali,0,0,0,0,0,0,69,0,0,0,0,0,0,0,9,95,146,54,11,6
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,5
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4
Germany,87,0,0,0,0,0,41,0,0,26,2,0,0,0,0,0,2,2,1,1
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
Norfolk Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,3,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,949,1061,1024,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Cameroon,114,368,0,0,0,0,440,1241,38,0,0,0,0,0,0,10,6,0,0,0
Congo,0,0,0,5,0,0,0,146,0,0,0,0,0,16,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,45,0,0,15,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,27,410,281,384,0,9,0,0,0,0,0,0,2,0
