Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1481,1488,2011,7508,3372,3209,2428,1596,67905,2614,4057,4479,5604,9594,7861,5409,10231,10698,18539,9490
Kenya,2,3,57,153,71,58,75,45,122,232,332,166,0,4170,2897,2271,4340,4022,3905,3692
Egypt,405,876,1100,742,717,777,22,1,1003,6,253,1958,0,63,1736,78,1589,1783,5523,1272
Belgium,77,77,130,1803,190,228,188,640,361,389,380,193,27,517,604,557,1286,2357,3970,1046
United States of America,11,6,0,24,5,2,0,11,73,46,502,986,123,764,396,6,104,19,25,614
Türkiye,52,161,162,275,336,420,0,351,139,222,184,62,12,291,707,628,774,715,495,575
China,17,0,34,19,257,156,80,56,62,59,139,142,1847,190,249,399,314,626,270,414
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,39,275
Germany,0,0,0,131,0,2,19,0,73,0,0,173,4,2,63,132,230,274,408,274
"Congo, Democratic Republic of the",0,0,0,0,0,28,0,0,0,0,0,7,0,3,5,10,54,60,98,198
United Arab Emirates,6,14,43,365,124,113,130,176,179,225,270,160,24,161,226,76,111,102,158,184
"Tanzania, United Republic of",0,0,0,52,4,186,7,50,28,64,487,12,0,96,188,90,109,117,81,169
United Kingdom,0,0,2,0,0,1,2,0,0,3,0,7,4,5,9,30,21,44,31,150
France,823,288,172,169,266,142,390,129,120,73,166,329,966,461,156,184,36,172,221,116
Netherlands,3,4,17,154,29,0,0,0,9,32,19,39,58,26,72,39,47,9,125,98
Canada,0,2,0,0,0,0,452,6,25,0,7,8,0,22,31,40,44,41,39,82
Senegal,0,0,0,0,0,0,0,0,0,1,0,0,458,0,0,0,0,1,0,79
South Africa,23,9,28,40,103,21,0,5,0,6,21,8,28,71,6,0,4,5,6,70
India,0,0,0,276,19,0,7,53,0,23,70,0,71,68,0,29,110,52,16,37
Spain,0,0,0,725,0,0,0,0,0,29,0,0,17,2,0,0,0,0,33,35
Oman,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Denmark,0,10,1,3,22,1033,857,0,65583,1021,945,100,0,1359,0,0,19,0,24,20
Italy,64,36,262,434,129,6,32,14,37,22,24,35,4,915,129,654,682,58,2955,20
Rwanda,0,0,0,0,1,0,0,2,3,27,92,47,0,137,81,49,79,37,76,18
Uganda,0,1,0,3,2,3,45,33,87,118,138,45,2,228,152,83,104,58,38,17
Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,3
"Hong Kong, China",0,0,0,7,0,0,0,0,0,0,4,0,200,0,0,10,52,135,0,2
Malaysia,0,0,0,0,0,0,0,0,0,0,5,0,58,0,2,19,11,0,2,2
Togo,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,2
Cameroon,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,1
Mali,0,0,0,0,0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,1
Tokelau,0,0,0,33,78,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
Andorra,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,0,1632,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
Greece,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Indonesia,0,0,0,33,0,0,0,0,0,17,0,0,0,0,66,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0
Japan,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
New Zealand,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,1,630,0,0,0,0,0,0,0
Norway,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,3,0,0,0,0,0,0,0,0,0,43,2,0,0,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
Saudi Arabia,0,0,0,0,0,27,0,2,0,0,3,0,0,1,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Sweden,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,1,0,0,0,0,0,0,1,0,0,5,0,3,15,0,0,0,0
Thailand,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,2,0,0,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HHI,0.462232861,0.490529065,0.418293075,0.222706188,0.23075041,0.273687826,0.261616383,0.322693939,0.954592791,0.30029101,0.159552602,0.359871221,0.288372207,0.355553637,0.312341779,0.337361008,0.358493149,0.33851828,0.317533413,0.316566312
