Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,117,107,175,244,315,228,358,490,227,257,107,126,119,151,301,207,545,380
Portugal,86,91,124,92,247,120,150,298,107,184,63,87,60,50,94,94,78,173
Spain,0,0,0,0,28,23,67,0,24,0,17,0,19,37,120,0,0,125
China,0,1,12,1,6,3,7,10,28,40,14,5,8,20,49,14,444,74
United States of America,0,0,0,76,0,1,1,5,6,0,0,6,1,0,0,0,8,3
Namibia,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,2
Brazil,2,8,26,1,9,7,2,7,19,6,0,0,2,14,27,1,6,1
South Africa,4,0,1,7,3,48,82,155,19,3,1,3,13,12,1,0,1,1
Equatorial Guinea,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0
Canada,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,18,0,0,0,0,10,0,58,0,0
Congo,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Denmark,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
France,0,1,3,4,12,1,1,1,5,0,1,1,9,4,1,0,0,0
Germany,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Israel,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Italy,1,4,0,36,1,0,0,0,0,0,5,0,0,0,0,0,0,0
Japan,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Nigeria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Russian Federation,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
India,0,1,0,0,0,14,37,0,0,0,0,0,0,1,0,0,0,0
Viet Nam,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,25,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Thailand,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,3,1,0,8,6,0,10,0,16,3,0,0,13,0,0
Tunisia,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
United Kingdom,0,0,0,0,0,0,0,6,0,8,0,0,1,0,1,0,6,0
HHI,0.56924273,0.766524348,0.592478926,0.33053961,0.706162391,0.400375822,0.30401681,0.529395625,0.279623676,0.590013774,0.439879829,0.578505421,0.378206059,0.183556321,0.341021791,0.311440461,0.722580893,0.348198532
