Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,4616,3656,4283,5315,4006,4956,4485,4937,6423,15657,17755,12634,12297,5636,7935,7239,25397,21148,31398,25858
India,1548,1010,1257,2633,771,2211,2939,2995,3256,6484,7532,8580,9555,3170,4242,5395,23267,20526,30130,25102
China,38,8,85,147,648,417,854,505,2174,8346,9434,2384,1087,885,2754,1242,1060,499,1211,608
France,561,381,335,434,203,365,151,55,0,22,117,248,122,43,39,0,0,31,32,40
Pakistan,0,0,0,0,0,0,68,0,2,0,0,0,0,0,0,0,0,0,0,28
Ghana,0,0,0,0,0,13,0,0,0,0,51,0,0,0,13,57,580,46,0,25
Germany,134,167,146,37,164,36,51,0,126,32,0,0,0,0,1,0,0,0,0,13
Singapore,38,8,12,8,16,7,3,0,0,225,145,324,135,0,2,2,0,0,0,11
Morocco,4,7,0,4,0,0,3,2,0,1,2,0,14,0,11,208,205,0,0,9
United States of America,84,82,45,93,119,41,6,0,26,0,0,2,0,0,0,33,0,0,0,8
Lebanon,22,0,2,0,7,11,0,0,0,21,56,2,1,0,0,2,0,0,0,4
Senegal,0,10,10,1,0,67,0,0,0,0,0,0,8,4,0,0,0,0,0,4
Burkina Faso,1,0,0,0,0,0,11,3,0,0,0,9,0,3,0,0,0,0,2,3
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,210,0,6,0,0,0,0,0,0,0,2
Angola,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Belgium,20,80,70,110,20,65,0,0,0,0,0,0,0,0,67,0,0,0,0,0
Cameroon,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,176,15,0,0
Congo,0,0,0,0,1,0,0,0,0,0,0,4,81,13,0,0,0,0,0,0
Czech Republic,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,192,160,189,97,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Finland,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
