Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,37666,45139,67163,78840,90630,126102,93025,83849,121857,144463,158892,134957,128431,147755,145958,190501,158235,144147,147553,234437
India,11863,4343,10444,16854,25527,18016,110,0,2,24450,38689,16755,19116,35404,30574,44317,51396,61890,49802,110790
France,1034,1889,2384,6275,20794,28068,17670,14065,22078,22905,23261,28787,34460,32446,22840,17621,18057,40339,56906,77875
Argentina,0,0,0,0,0,2508,0,0,3546,1044,0,50,2,0,1940,586,20,63,1186,12464
Thailand,3307,8172,15151,14354,7880,41138,25533,12882,25708,21909,27092,45114,44658,61288,44285,56242,34977,6974,5110,6567
Pakistan,0,139,14338,25248,17372,4728,12802,15836,16737,1542,8275,13471,6472,2076,1163,1954,2765,966,1899,5998
United States of America,2907,3168,8233,4348,9235,5560,2328,1847,13311,16355,7789,7253,4974,5349,7042,4927,1482,10414,12482,5831
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,16969,22192,21671,1846,13485,4625
Myanmar,0,0,0,1794,0,1637,8390,18536,14835,37065,20576,11837,4024,0,13582,23166,19797,9103,606,4409
Japan,114,2419,2879,805,1255,4025,93,3,2298,2088,4738,0,5676,1536,1327,3169,0,5523,0,3376
Niger,0,0,0,53,0,0,0,0,0,0,5,0,14,0,0,42,0,0,0,893
Viet Nam,0,0,10316,4096,1542,7042,13938,11541,16629,7237,19376,5959,785,160,100,203,1246,1671,1040,769
Côte d'Ivoire,1119,1325,219,136,197,819,1111,830,1033,1751,1609,1003,626,859,1260,496,177,390,317,396
China,9904,17333,1970,3641,5709,9509,2064,1501,83,322,118,977,673,114,2027,8475,5294,4300,127,160
Australia,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,151
Brazil,0,0,0,0,0,0,0,196,0,728,0,0,0,0,296,3153,960,2,0,33
South Africa,0,0,105,0,0,0,0,0,0,0,0,26,0,0,0,4,31,4,142,32
Italy,0,0,0,0,231,6,0,2,0,1,108,1,343,0,14,25,0,0,0,14
Türkiye,0,0,0,0,0,0,0,0,0,0,139,12,0,5,12,113,0,0,0,14
Ghana,1899,96,366,62,347,25,47,10,0,69,44,0,629,1,0,0,1,11,27,11
Benin,164,0,0,0,0,0,0,0,0,0,0,0,64,50,1,3,0,0,0,8
Nigeria,0,0,0,43,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,8
Togo,4284,4672,410,109,196,50,44,11,14,795,1,11,63,152,0,10,29,0,0,6
Lebanon,1,1,1,2,0,1,2,5,0,1,1,0,6,3,0,3,1,2,1,3
Mali,0,0,0,0,0,1975,19,109,335,78,76,13,3,10,8,3,0,294,620,3
"Taipei, Chinese",0,0,0,5,224,0,0,0,0,0,35,58,1149,48,0,181,188,200,0,1
Spain,0,47,0,1,0,0,0,0,0,12,4,1,0,0,0,0,0,0,0,1
Andorra,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamas,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbados,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,91,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Bermuda,0,36,0,145,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei Darussalam,258,31,0,0,0,84,1391,66,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,13,40,209,69,0,189,1419,1032,2032,3334,3595,3408,4356,6603,2461,1766,0,0,3006,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,2038,0,0,2432,0,0,0,0,0,0,0,0,0
Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,196,264,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,67,0,0,0,57,22,0,10,0,9,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Malaysia,0,0,0,0,0,0,109,0,936,0,0,29,9,0,11,0,0,0,0,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,6,0
Morocco,47,110,30,15,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Netherlands,0,0,73,0,0,0,279,0,0,0,0,0,8,0,0,0,0,0,0,0
Panama,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,0,0,0,0,0,0,0,0,1006,0,862,0,0,0,0,116,0,0,0,0
Poland,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,1,0,0,0,63,30,0,0,2,0,0,0,69,5,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,160,245,12,9,0,0,158,79,801,181,40,173,56,0,0,0,0,0,0,0
Switzerland,551,686,0,695,89,391,5310,2834,59,35,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,13,0,0,0,0,0,0,1571,5,17,3,2,22,0,0,0,0,0
Tunisia,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,142,0,685,0
Egypt,0,192,0,0,30,66,0,0,0,108,0,0,0,0,0,0,0,0,0,0
Uruguay,0,0,0,0,0,0,96,361,415,827,0,0,0,0,0,0,0,0,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,105,0
HHI,0.269362233,0.316808669,0.22671354,0.300246552,0.241310378,0.291809952,0.259185761,0.234293557,0.193562209,0.252390941,0.231399315,0.291567794,0.354846458,0.403269385,0.281162626,0.289513448,0.287562824,0.393992049,0.389120329,0.480893181
