Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,1,4,99,5,8,0,233,0,932,94,370,6,121,19,58,28,232,25,121,595
United Kingdom,0,0,93,0,0,0,0,0,875,0,271,0,0,0,0,0,0,0,0,534
United Arab Emirates,0,0,0,0,0,0,1,0,4,6,86,0,0,6,2,7,8,3,6,36
China,0,0,0,0,3,0,0,0,2,2,5,0,92,3,15,6,148,11,7,18
France,0,2,2,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,99,2
"Hong Kong, China",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1
Kenya,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,9,0,5,0,1
Nigeria,0,0,0,0,0,0,0,0,3,2,1,0,12,1,0,0,1,0,0,1
Senegal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
Belgium,1,0,0,2,3,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Denmark,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ireland,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
Italy,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,65,0,1,0
Netherlands,0,1,1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,0
Saudi Arabia,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uganda,0,0,0,0,0,0,13,0,0,2,0,1,0,7,38,0,0,0,0,0
Egypt,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0
United States of America,0,0,0,0,0,0,1,0,0,12,0,2,0,0,0,0,0,0,0,0
HHI,1,0.082863336,0.891050157,0.404545882,0.021179951,0,0.803602218,0,0.906975389,0.426394742,0.62802515,0.054092553,0.635820133,0.1238606,0.502907165,0.108503786,0.454921743,0.210843921,0.724925568,0.845365836
