Importers,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,991,952,1386,2467,5671,7271,11588,19985,15939,21894,29022,36405,45301,84835
Saudi Arabia,205,297,127,368,506,798,998,4222,2730,4142,7081,9722,11542,22381
Singapore,19,53,32,39,21,22,210,2485,1027,891,1748,1960,3824,15335
United Arab Emirates,257,255,247,395,462,517,548,1279,2499,4193,6175,8007,10034,11006
United Kingdom,7,42,210,684,1890,2004,4676,3336,3680,4374,5121,5281,4631,7240
United States of America,301,169,231,462,1416,2368,1886,2981,2303,2339,2644,3684,4434,6448
Malaysia,18,13,8,35,148,212,666,476,602,1244,1650,1727,2934,5966
Oman,66,30,6,13,0,0,0,17,62,65,192,764,1573,3224
Kuwait,8,14,61,27,130,139,509,650,447,522,933,1248,1506,2146
Qatar,6,10,11,21,117,69,59,329,309,332,478,533,1007,1845
India,8,0,17,40,50,64,15,0,3,1626,142,137,67,1599
Australia,5,7,22,27,86,138,292,414,173,265,217,420,422,1060
Canada,0,0,7,56,62,410,393,357,411,352,597,482,777,1035
Italy,7,8,26,55,294,284,704,1192,989,828,950,693,650,749
Bahrain,7,14,11,8,49,0,112,153,124,198,308,653,562,723
South Africa,0,0,0,0,0,37,19,10,89,103,168,145,240,474
Bhutan,53,0,214,36,0,0,0,0,0,0,0,0,0,441
Jordan,0,0,0,0,0,0,18,26,52,36,53,47,149,387
Maldives,0,0,0,0,0,0,0,0,6,0,22,137,171,363
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,16,248
Mauritius,0,0,0,0,0,0,0,0,0,3,10,29,136,217
"Korea, Republic of",0,19,22,26,31,35,8,91,67,63,133,217,149,214
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,1,201
France,0,0,0,8,45,51,64,50,53,66,90,42,31,194
Lebanon,0,0,0,0,0,0,0,0,0,0,13,86,198,173
Germany,0,2,0,35,69,13,113,99,84,90,68,23,18,108
Senegal,0,0,0,0,0,0,0,0,0,0,5,34,0,108
Japan,8,16,45,52,117,50,46,128,60,39,35,26,34,103
New Zealand,0,0,0,0,0,0,0,0,2,3,0,0,9,96
China,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Somalia,0,0,0,0,0,0,0,0,1,0,0,30,4,59
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,53
Liberia,0,0,0,0,0,0,0,0,6,8,12,17,11,47
Netherlands,0,0,0,0,0,0,0,29,13,0,0,0,0,47
Philippines,0,0,1,3,0,0,0,0,0,0,0,0,0,43
Papua New Guinea,0,0,0,0,0,9,0,0,0,0,1,4,10,40
"Hong Kong, China",0,2,63,0,0,0,0,0,8,15,11,10,14,38
Iraq,0,0,0,0,0,0,0,0,0,1,0,0,0,36
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Sri Lanka,0,0,0,0,153,0,0,0,0,0,0,0,8,30
Cyprus,0,0,0,3,0,0,47,77,16,6,11,34,7,23
Greece,0,4,9,3,5,24,88,105,38,8,58,5,26,23
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Djibouti,0,0,0,0,0,0,0,9,11,5,20,12,6,22
Sweden,0,0,0,5,8,23,19,41,15,21,27,39,13,21
Angola,0,0,0,0,0,0,0,0,0,0,2,54,5,18
Ireland,0,0,0,0,0,0,0,0,8,5,0,0,0,17
Pakistan,0,0,0,0,0,3,0,0,4,0,14,7,14,12
Sudan,0,0,0,0,0,0,0,0,0,0,0,79,48,12
Mauritania,0,0,0,0,0,0,0,0,0,20,0,0,0,10
Belgium,0,0,3,4,0,0,0,0,1,0,0,0,9,9
Spain,0,0,0,0,0,0,0,50,6,8,0,0,0,8
Austria,0,0,0,0,0,0,84,0,0,0,4,0,0,7
Cambodia,0,0,0,0,1,0,0,0,0,3,0,0,0,7
Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Sierra Leone,0,0,0,0,0,0,0,0,0,2,0,0,0,7
Thailand,0,0,0,0,0,0,0,0,0,1,0,0,0,6
Gambia,0,0,0,0,0,0,2,0,1,3,0,0,0,5
Guyana,0,0,0,0,0,0,0,32,0,0,0,0,0,5
Comoros,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,4,10,3
Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,1
French Southern and Antarctic Territories,0,0,0,0,0,0,0,1324,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,11,0,0
Afghanistan,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Botswana,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Congo,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ghana,0,0,0,0,0,0,0,22,2,2,0,0,0,0
Grenada,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,2,0
Nigeria,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sudan (before 2012),0,0,0,0,0,0,0,0,0,0,1,0,0,0
Switzerland,0,0,0,0,0,0,7,3,0,0,0,0,0,0
Syrian Arab Republic,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,0,0,0,0,0,0,0,0,0,0,18,0,0,0
Uganda,0,0,0,0,0,0,0,0,8,0,0,1,0,0
Ukraine,0,0,13,58,7,0,5,0,29,10,0,0,0,0
Yemen,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HHI,0.286066611,0.282181296,0.172349424,0.258967023,0.293402554,0.301093781,0.326645352,0.206317501,0.252465127,0.251814433,0.278643689,0.284184646,0.272322387,0.287266209
