Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,45,101,283,426,1177,1251,1313,2686,29,359,866,1389,222,96,862,1631,1699,6308,10218,174
Thailand,38,73,6,35,16,6,0,0,3,301,821,742,145,60,73,212,146,100,165,113
"Taipei, Chinese",3,7,0,11,7,4,0,0,0,0,0,0,0,0,0,0,18,20,0,20
China,0,0,19,50,4,0,0,0,4,13,4,0,3,0,0,89,77,4498,7831,14
United States of America,0,0,1,0,0,0,0,0,0,0,0,5,0,30,0,0,0,821,1536,12
Viet Nam,2,14,253,309,1101,1241,1310,2686,21,30,25,0,40,6,9,28,506,25,5,11
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Malaysia,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,16,5,0,26,0,3,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
Benin,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"Hong Kong, China",0,0,4,21,3,0,0,0,0,0,0,0,0,0,751,1302,621,95,664,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0
Japan,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
"Korea, Republic of",2,0,0,0,6,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0
Singapore,0,6,0,0,3,0,4,0,0,1,9,626,0,1,0,0,14,748,0,0
HHI,0.69880132,0.483166995,0.813453037,0.532291518,0.903835032,0.981126551,0.992214935,1,0.395197659,0.718536761,0.906997611,0.398039174,0.46654818,0.403276177,0.775545521,0.621633426,0.302908888,0.573692882,0.634750603,0.471427709
