Exporters,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,40707,77775,95554,119385,347785,281976,197026,318627,222074,386415,87174,95757,55797,43285,32831,15577,19070,29156
Morocco,316,0,0,3694,4128,6107,7834,11621,11237,8144,8996,2663,1091,3274,1827,1584,1707,6492
Germany,10,0,24,68,244,104,85,323,1035,523,837,2236,1449,1704,1284,177,1449,4068
Congo,1012,512,1047,3458,14267,4968,1841,9251,1964,717,0,4,1016,593,1944,1980,2780,2230
Portugal,12676,28661,45172,12274,35095,27101,27067,35615,30842,81128,9686,11352,14941,12085,5990,2269,2500,2208
Netherlands,1096,192,5087,1994,2656,354,73,390,3388,72,1084,312,235,10,14,760,832,2094
Egypt,3766,14,1197,93,1650,312,84,4322,1148,299,161,327,551,57,48,133,249,2020
Italy,11,30,173,47,322,142,288,5742,2074,2224,850,1499,1274,1916,1485,885,1451,1773
Türkiye,0,0,6,393,30937,21663,7776,6074,5869,7767,836,8272,303,361,11564,132,42,1398
France,94,167,67,2344,1409,425,617,970,934,1121,905,802,882,1445,186,302,1124,1369
China,3236,15784,29391,48620,138332,146966,84678,97906,76847,45750,9878,13015,6307,2897,2288,1121,705,1059
South Africa,4452,8373,9067,3275,12124,5586,3479,1999,3192,2181,692,778,482,1163,274,135,273,917
Belgium,773,3016,545,3049,7121,8597,5234,10255,13406,17453,3170,2202,964,854,729,370,743,711
India,9,93,17,788,2662,1974,1469,4572,1770,1328,422,391,3543,4981,1692,1819,1656,657
United Kingdom,1014,7166,435,1874,3996,147,580,4038,4834,211,58,56,315,366,149,274,379,405
United States of America,268,602,1123,3094,18867,6681,3870,6286,3255,1733,2858,697,3449,1674,905,1636,538,281
Spain,3767,7193,153,11424,39505,18794,1243,496,7514,52135,16164,8962,602,245,428,125,149,215
Saudi Arabia,0,0,0,0,0,2,2,0,0,115,0,6,0,3300,0,0,0,187
United Arab Emirates,5,4,6,42,177,251,92,2782,783,357,18,395,9,3647,58,4,1773,184
Tunisia,0,0,59,6,135,169,57,23,2,1,0,4,223,580,582,22,3,183
Greece,0,0,0,0,66,86,41,3446,6715,3501,2964,20,201,31,0,0,79,158
Russian Federation,0,0,0,0,110,10,0,0,0,0,0,0,9,102,0,0,1,155
Namibia,267,268,641,4755,6789,3533,5874,13997,9641,8544,3116,3747,3937,1317,572,1232,100,153
"Congo, Democratic Republic of the",0,0,0,0,0,2,1,0,0,13,8,35,1,0,59,36,64,92
Brazil,659,368,758,710,2249,2283,3492,944,2138,1999,2478,564,609,214,539,202,204,68
Sweden,0,0,0,37,0,0,0,3,0,0,0,2,0,0,0,0,0,18
Pakistan,0,0,0,9,27,0,0,92,0,62,0,0,0,0,19,2,34,16
Israel,8,1191,11,160,21,55,36,128,195,377,12,62,213,14,0,0,0,14
"Korea, Republic of",1208,3361,299,29,232,13120,37126,87786,18153,123871,20899,8244,5781,15,0,0,0,14
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Lebanon,0,7,34,0,12,39,171,27,39,78,38,5,87,22,15,4,63,5
Canada,662,562,12,95,16335,2362,0,26,12,230,0,0,0,36,0,3,9,1
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Poland,0,0,0,0,0,0,0,0,35,56,3,246,268,85,0,0,36,1
Singapore,0,1,1,7,20,13,0,1,0,1,0,19,5,16,1,4,0,1
Switzerland,0,28,0,50,780,2022,2262,468,1342,719,0,28726,0,0,0,80,0,1
British Virgin Islands,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,20,819,2,0,0,0,0,0,0,0,0,0,0,0,0
Gibraltar,0,0,2,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,2890,0,0,0,0,0,0,0,0
Pitcairn,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
United States Minor Outlying Islands,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,11,0,12,0,0,0,4,0,0,0,0,0
Antigua and Barbuda,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,56,0,0,103,0,0,0,0,0,0,0,0
Australia,0,0,0,551,164,52,1143,85,0,1363,4,18,0,53,0,0,9,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Bahamas,0,0,3,0,0,0,1,0,0,0,106,0,0,0,0,0,0,0
Bhutan,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
"Bolivia, Plurinational State of",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Bulgaria,0,0,0,0,109,0,0,1,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0
Cabo Verde,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,0,0,0,28,0,16,0,5,0,2976,0,0,0,0,0,0,0,0
Colombia,0,0,0,9,0,53,0,0,6,0,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Cuba,0,0,0,0,2848,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Czech Republic,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,27,0,0,41,142,59,2547,1,2,0,4,0,0,0,2,2,0
Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ecuador,0,0,0,0,0,0,0,0,0,46,94,0,0,0,0,0,0,0
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0
Gabon,0,1,0,269,11,0,0,7,0,0,0,22,0,18,0,0,52,0
Ghana,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,62,0
Guinea,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
Guyana,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,0,0
"Hong Kong, China",0,0,0,13,0,116,0,0,3696,1863,0,0,14,179,11,0,0,0
Hungary,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,5294,0,0,2826,0,0,28,0,0,1,0,2,0,0,1,47,0,0
Iraq,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Côte d'Ivoire,0,16,0,38,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Japan,0,0,1,91,153,8,20,2,0,0,0,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Kenya,0,0,0,16,1,0,0,0,0,0,9,0,0,0,0,0,0,0
Kyrgyzstan,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0
Latvia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0
Luxembourg,99,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Malaysia,0,0,0,2,1,0,24,3,0,107,0,32,0,1,42,1,0,0
Malta,0,0,0,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
Mauritius,0,0,0,11,0,0,0,0,0,0,0,0,0,0,55,0,0,0
Mexico,0,0,0,0,0,0,0,0,17,100,0,11,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,9066,0,3268,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Nigeria,0,0,35,0,3,1018,0,0,0,0,0,0,0,0,0,0,0,0
Norway,2,137,0,1,0,9,29,8,59,0,212,2,34,0,0,4,0,0
Panama,0,0,0,112,0,0,0,0,810,2997,571,0,2,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,110,0,0,0,2,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,24,8,32,0,0,0,0,0,0,0,54,0,0,0
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Slovakia,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,27,367,2758,3117,79,3421,9022,10921,15,15,3741,0,1,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zimbabwe,3,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,2940,57,197,0,0,48,191,0,0,3155,0,0,0,0,0
Ukraine,0,0,0,0,57,0,0,2944,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
HHI,0.239217023,0.325321196,0.483629246,0.361559297,0.353340378,0.464972377,0.400374975,0.331633072,0.285707582,0.334450985,0.234858458,0.272328075,0.215664539,0.218738427,0.301508347,0.160345682,0.134980191,0.182364408
