Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,64372,67845,98774,105794,133035,246220,277834,220625,270592,248135,462402,507199,512190,604051,753372,780737,1071053,1183125,1190692,1464363
China,6561,11900,16703,14121,31608,101347,161129,114732,132119,152521,339598,246916,212607,253932,353103,323274,612995,742903,736627,975044
Thailand,5256,2679,6186,15951,20383,17114,9277,6818,7690,6546,6265,54298,146637,146908,188557,212782,201875,192420,209687,210494
Viet Nam,1266,650,2930,4413,5541,29385,25441,26185,12714,17906,33958,46329,35371,66066,60546,73399,88475,75321,74749,74842
"Taipei, Chinese",1391,1514,1531,2574,2240,5004,4827,2735,3490,4164,3511,10655,6483,6609,6394,3800,6856,7206,15717,45095
Japan,10516,4600,6559,5452,3969,13153,8365,4705,6238,10736,9443,34373,20848,25924,26547,33956,42258,43245,33195,41095
"Korea, Republic of",634,488,4479,3648,5398,18788,6669,4179,6733,10977,14592,34452,24232,20224,21885,23421,17183,24928,24530,31521
"Hong Kong, China",1880,5298,3337,3355,22661,13088,21096,13244,22292,10690,25129,16599,15050,9601,14911,20681,10360,9084,17333,18206
Malaysia,12715,1510,5706,1764,2333,2688,798,8229,19784,5657,2138,8910,6358,13440,19312,15019,22496,16605,18134,15977
Singapore,7168,7919,8629,10760,16199,26012,20280,19752,12709,13332,8737,18754,11615,16799,21723,20034,20728,9622,11920,10436
Indonesia,158,582,181,27,84,51,363,858,5713,378,1203,229,2351,1319,3551,6063,9795,9084,9874,8586
Germany,451,903,925,984,1082,2538,770,3303,5629,1783,4352,3599,1730,12284,6269,3073,8516,9675,6527,7259
Philippines,19,13,88,19,155,4,6,54,63,68,51,275,2125,6791,3972,11994,1100,1914,2873,5778
France,8758,12507,27676,8944,6442,1610,3951,1278,1217,2438,6040,2662,2718,2047,2278,1962,2427,8871,2202,4390
United States of America,1424,1140,2688,3811,1726,7732,2048,1367,4320,4243,2118,4746,1825,2351,3254,3311,4721,3741,3248,3289
India,32,109,288,588,698,1172,1722,374,3550,216,1054,10169,3918,6854,2751,4380,1873,8184,12693,2837
Italy,668,569,407,880,236,844,712,1042,254,493,321,1091,2127,840,4408,2122,5954,2167,2898,1257
United Kingdom,542,2541,649,822,393,153,1120,233,1399,2489,909,1849,1464,1456,1352,1637,2683,2125,1181,943
Türkiye,0,0,0,0,41,0,133,113,128,585,92,17,645,181,141,328,97,166,253,925
