Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,409,533,550,641,1469,2456,2170,3801,7871,11827,9807,7614,4485,2697,1819,1793,1961,2901,3567,364
United Arab Emirates,0,0,0,0,3,0,0,0,0,17,1,38,74,73,29,27,126,18,140,107
Türkiye,0,0,0,0,0,0,0,69,0,1,8,57,16,46,59,10,81,32,38,100
China,0,0,0,0,0,1,180,360,354,243,732,244,433,72,58,160,235,381,332,73
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
Belgium,0,0,0,0,0,0,6,260,128,10,10,3,32,14,8,10,135,155,62,12
Netherlands,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,7
Central African Republic,0,0,0,0,0,0,0,0,177,0,0,4,0,0,2,4,0,0,0,6
France,130,76,93,157,64,242,111,101,272,448,225,545,454,34,75,59,9,6,303,4
United Kingdom,0,0,0,0,0,21,0,11,0,0,0,0,0,0,0,0,0,0,0,4
Morocco,0,0,0,0,0,0,0,0,0,33,0,42,0,0,0,0,1,1,0,2
Kenya,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Spain,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,17,0,3,2,1
Tunisia,0,0,0,0,0,0,0,6,0,1,0,0,13,3,0,2,23,0,25,1
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0
Angola,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Austria,0,0,0,0,0,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,42,10,0,0,0,87,0,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Germany,0,126,29,238,13,169,1,255,0,2,19,38,0,3,14,1,0,2,0,0
Greece,0,0,0,0,0,0,0,5,0,5,2,0,24,0,32,4,8,5,5,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Italy,22,118,0,0,72,3,0,459,864,46,425,2357,820,108,28,0,0,123,13,0
Côte d'Ivoire,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Korea, Republic of",0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
Lebanon,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Mauritius,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,0
Poland,0,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Portugal,11,11,0,0,0,0,0,0,0,0,0,4,42,0,35,0,0,0,0,0
Romania,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Senegal,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,130,0,1,0,0,0,2,0,0,0
Slovakia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Switzerland,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,5,0,0,0
Thailand,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0
Egypt,0,1,0,0,0,0,606,0,1,0,1,0,88,5,3,1,0,60,0,0
United States of America,0,39,0,50,73,0,0,0,3,14,27,49,38,0,0,0,35,0,4,0
Cameroon,230,140,414,196,1234,2016,1265,2273,5931,10996,8172,4136,2443,2318,1475,1403,1284,2109,2637,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0
HHI,0.407982117,0.193478496,0.590441527,0.09074583,0.766166226,0.736474007,0.443278206,0.463997286,0.662552461,0.90664629,0.784237991,0.523822995,0.456171672,0.813345092,0.742580866,0.716899342,0.555041457,0.64831171,0.650353818,0.265405271
