Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,228421,296058,233577,312627,304929,199507,251883,227927,273569,296287,473160,468471,302934,429504,372130,323634,355254,265430,459294,466022
Switzerland,11062,36386,81971,100706,117046,82086,67938,87249,52102,61364,51091,96792,71348,161234,142270,40023,90331,71360,214298,151776
Côte d'Ivoire,390,14271,4438,767,1238,1286,1499,1893,2694,1975,2286,2028,3613,3297,3211,2842,2681,2253,2143,84897
Singapore,0,815,21425,16263,21423,39843,83672,37538,53288,62169,78273,111063,134170,139477,142099,149084,168857,73765,127774,64492
France,9799,19817,58454,70170,59277,33773,35233,24627,49956,42062,38061,69864,40326,41899,51767,104316,59836,20739,14807,50245
United States of America,0,1,8,9,0,2,0,0,3381,4,1,1,0,1,0,1,4,2576,52715,37257
Greece,0,0,0,0,0,0,0,200,0,0,0,9121,9597,42854,0,0,6834,27866,5620,33679
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5120,33580,30573,21388
Germany,0,1,613,0,0,0,0,53,0,207,3843,607,1428,358,1446,403,379,5459,148,8056
Bangladesh,0,0,0,0,0,0,0,0,0,0,7681,0,0,0,0,0,0,0,0,4627
India,0,0,0,0,992,27,794,762,887,2520,2172,2712,0,2592,0,0,0,0,0,3817
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862,1698,6781,3681,1599
Ghana,67837,46018,2942,2620,9071,398,201,143,4780,158,24,57,66,1882,1900,782,3073,1544,1682,1432
Guinea,0,0,0,167,0,170,251,68,0,0,0,0,0,0,0,189,130,166,748,616
Belgium,1292,0,28814,36757,42880,16259,28632,14530,46606,0,17141,0,0,0,103,138,505,550,248,603
Mali,47,4,71,405,53,2,0,0,39,7,35,140,200,95,194,318,97,322,597,504
Togo,132204,173980,13993,22777,17143,5828,1458,5511,101,25,164,21838,0,94,26,7,0,13581,0,356
Netherlands,0,0,0,10,0,0,0,15577,34498,31834,5991,5521,31,0,10403,13331,0,1984,152,142
Viet Nam,0,0,68,0,0,0,0,0,3471,3891,0,201,23,50,0,0,0,0,74,130
Türkiye,0,0,0,0,0,0,61,211,0,0,0,8,7,0,10333,3557,0,0,161,113
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,321,105
Morocco,0,0,47,0,37,120,89,0,0,0,0,0,0,0,0,70,65,108,43,79
United Kingdom,0,4377,10953,38802,26575,19051,30829,37597,19121,26045,7427,46055,29194,35308,8220,4536,15130,722,102,51
Italy,0,5,501,1170,61,0,0,1373,1895,87,226,20,16,29,19,109,52,44,91,37
Japan,2,1,2,0,0,0,3,0,0,1,0,6,2,41,67,3,20,10,6,13
Poland,0,0,24,405,0,0,0,0,0,0,84,417,0,0,0,0,0,0,0,9
Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Equatorial Guinea,0,0,0,0,0,223,74,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Helena,0,0,3193,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,16949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,28,115,287,32,0,36,0,0,0,0,0,0,0,0,0,0,0,0
Antigua and Barbuda,0,0,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,2,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,20,7335,0,0,5900,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,0,0,0
Canada,0,0,3,3,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,90,0,53773,116020,2543,414,0,0,0,0,0,828,0
Congo,0,0,0,0,0,0,144,8,0,0,0,0,0,0,0,0,0,0,0,0
Benin,5755,0,0,5,7991,0,0,0,14,14,5950,11478,17,0,0,9,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,0,0,0,0
Georgia,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
"Hong Kong, China",0,0,0,7,0,0,0,0,0,0,0,5119,0,0,0,0,0,0,828,0
Indonesia,0,0,0,2328,0,0,100,139,0,1966,52574,23734,6477,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,0,583,57235,34765,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,214,0,375,0,464,248,235,0,0,189,0,0,0,0,0,0
Niger,26,14,130,207,97,288,372,320,106,16,8,2070,0,0,12,3,0,0,0,0
Nigeria,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,264,0
Philippines,0,0,0,0,0,0,0,0,0,0,5791,0,0,0,0,0,0,0,0,0
Portugal,0,0,16,47,0,0,0,0,0,0,403,259,0,0,0,0,0,0,559,0
Guinea-Bissau,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,216,0,35,38,3,0,0,0,0,0,0,0,0,0,8,2,0,0,0
Sierra Leone,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Spain,6,0,20,71,504,106,0,0,0,0,117,163,0,105,0,0,0,1,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Sweden,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,1,147,365,0,0,0,0,0,0,1,14821,21875,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,0,0
Egypt,0,0,0,0,0,0,0,0,147,0,5502,0,0,0,0,0,423,303,828,0
HHI,0.51392381,0.505992793,0.334407701,0.301294052,0.319132021,0.361753123,0.343336547,0.31883215,0.218359312,0.242305866,0.221891314,0.235800641,0.394330285,0.36924934,0.424171203,0.466334578,0.446146479,0.278124994,0.453102542,0.286547347
