Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,282,429,1942,851,8407,1154,36,39883,45346,37553,37217,105956,22722,14588,18492,25804,25613,37761,37361,35099
India,0,0,0,0,6,0,0,0,0,0,0,0,0,5122,378,3663,4338,5102,7297,26128
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3049
Netherlands,0,0,0,0,0,0,0,676,303,0,792,18922,108,807,1083,1502,60,2558,244,2415
Mali,0,0,0,140,0,0,0,1700,2882,129,0,107,11,19,730,2928,3521,7791,3386,1426
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,21,0,24,114,0,0,0,3193,1370
Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,1292,3,0,454,476
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,45,211,287,237,156
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3661,1848,44
France,0,30,8,0,0,0,0,1553,3118,1028,0,6136,7949,119,600,444,255,901,1055,14
Cameroon,0,0,0,0,0,0,0,0,77,0,0,955,362,0,0,19,5129,0,0,13
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,1185,1932,3794,2441,4359,50,8
Germany,0,0,0,0,0,0,0,123,181,0,0,0,0,0,0,0,0,0,0,0
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0
Andorra,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,5,0,0,0,0,0
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
Belgium,0,7,1,0,0,0,0,0,0,0,115,11791,0,299,4023,898,0,1120,4457,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,0,5293,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,2661,32,0,0,0,0,0,0
Congo,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,0,0,0,38,0,0,0,0,188,0,0,45,0,0,0,0,0,0,0,0
Ghana,0,0,0,15,0,0,0,0,80,0,0,347,0,0,0,0,0,0,4,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0
Guinea,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,11,0
Israel,0,0,0,0,0,0,0,0,134,0,0,135,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,27,0
Côte d'Ivoire,164,125,1238,265,1122,0,0,10337,7614,16972,78,5440,795,405,937,0,2330,587,228,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0
Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,939,1186,0,0
Niger,0,0,0,0,14,0,0,1733,656,0,0,0,0,0,0,1,102,0,0,0
Nigeria,0,0,0,0,7114,1074,0,8005,13386,13644,28636,25548,6866,1956,952,372,0,0,0,0
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,38,12,225,0,1164,704,478,313,0
Saudi Arabia,0,0,0,0,0,0,0,7,30,0,0,0,0,0,0,0,55,344,370,0
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,166,88,538,3,1,0,0,0
Seychelles,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0
Sierra Leone,0,0,0,0,0,0,0,67,110,73,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,23,183,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,6768,9616,4498,84,0,0,0,0,0,0,0,0,0
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Switzerland,0,0,0,0,5,0,0,0,0,387,0,2823,74,0,0,1876,819,0,0,0
Togo,118,266,695,393,28,71,23,2038,3363,419,3239,8551,3159,2066,892,309,387,446,447,0
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,167,24,0
United Kingdom,0,0,0,0,119,0,0,2503,1385,254,3670,24326,325,17,0,0,0,2831,8134,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,171,597,5955,7238,1963,5431,35,0
Burkina Faso,0,0,0,0,0,0,0,4299,2067,149,2,772,2,118,24,0,78,63,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,158,0,0,0
HHI,0.03190822,0.377699287,0.462168356,0.245200745,0.769763895,0.840879109,0.046129764,0.181070349,0.243466965,0.404794525,0.679695085,0.21395801,0.338009699,0.26936992,0.227849667,0.195786213,0.178003637,0.159636503,0.216399277,0.649033474
