Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,5352,5418,6980,7426,9803,10545,10410,10655,11742,9497,10273,10385,7737,9027,10597,12440,15488,11661,13709,14072
Portugal,5053,4959,5575,6999,9339,9978,8686,9228,10145,8626,9054,9419,6969,8249,9503,11132,14771,10856,10876,11689
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040
United States of America,0,1,59,49,0,2,9,26,6,8,140,352,2,3,154,4,5,42,330,389
India,0,35,124,36,35,0,343,139,353,109,226,150,200,6,294,352,74,324,1338,208
Germany,28,48,50,46,112,0,120,73,3,109,74,4,4,0,18,59,12,0,1,178
Denmark,0,18,114,49,24,0,64,0,0,0,6,18,0,80,0,147,94,85,337,118
Belgium,53,0,50,26,14,0,25,81,12,9,9,14,7,10,316,0,55,141,125,102
Spain,15,24,0,1,8,65,65,117,565,5,2,4,13,0,4,106,92,2,125,61
Netherlands,2,12,671,47,41,280,231,190,137,94,140,122,133,335,115,169,267,47,68,58
China,5,5,10,5,3,5,11,18,55,8,14,6,1,23,93,221,17,2,98,44
Finland,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
United Kingdom,47,141,18,1,80,9,187,20,20,29,90,171,145,133,0,17,0,35,134,39
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Senegal,4,2,3,5,21,50,6,4,1,9,2,20,11,33,6,31,1,59,32,21
Russian Federation,0,0,0,0,0,0,0,15,0,0,0,0,10,0,22,14,14,6,23,20
France,33,86,52,36,42,22,13,146,53,78,71,12,9,2,1,158,13,17,4,14
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5
Bulgaria,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,5,0,3
Austria,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2
Italy,2,12,22,82,25,14,23,25,47,11,6,4,2,0,4,10,6,3,1,1
Brazil,3,3,5,1,23,68,541,245,221,382,397,67,220,145,50,7,33,0,7,0
Canada,46,13,37,27,4,0,0,0,4,0,0,8,0,0,8,0,0,0,1,0
Cyprus,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
Greece,0,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,13,0,0,0,9,0,0,6,24,0,0,0,3,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
Japan,15,5,0,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,191,0,0,5,5,6,5,6,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,0,14,0
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
South Africa,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,127,0
Switzerland,3,15,175,15,19,50,86,120,95,3,1,6,0,0,1,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Egypt,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.926496266,0.891679585,0.745387451,0.923590561,0.937703238,0.923652966,0.780692523,0.827621465,0.821617289,0.877895402,0.850054241,0.879607179,0.870515585,0.88221407,0.865249189,0.861078802,0.937887735,0.910409779,0.744621218,0.787145501
