Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,2,28,0,1,0,24,1,2,7,3,1,0,10,10,29,45,35,39,99,61
Germany,0,0,0,0,0,0,0,0,7,0,0,0,8,10,28,45,26,38,66,52
France,0,4,0,0,0,24,1,0,0,0,1,0,0,0,0,0,0,0,0,6
China,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
Ghana,0,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0
Morocco,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
HHI,1,0.552622199,0,1,0,1,1,1,1,0.130590976,1,0,0.637070554,1,0.890667192,1,0.30318599,0.913607757,0.115355997,0.716856061
