Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,8349,8991,9932,12194,15702,23789,28401,38166,33168,54271,77082,46841,32357,50593,33092,34973,52285,59945,72310,80670
United States of America,667,44,259,517,1165,2309,3886,8047,2387,8465,13395,5941,4164,8073,4292,3169,8676,11156,14327,15845
China,395,624,1680,3026,3836,7674,5883,6883,8955,12938,12655,8547,7382,12261,6701,9192,7444,9762,19940,15817
Malaysia,89,115,8,2,1,216,1104,2186,1867,2204,3518,1230,834,1673,882,1977,1636,3493,4180,10216
India,40,685,567,142,396,759,1035,1502,1484,1333,2142,2676,399,1153,793,1009,1428,2180,4052,8676
Japan,840,837,1551,1103,1073,1248,1458,4463,2423,4098,6595,3200,2955,3966,2301,1973,4141,6100,4193,3876
Belgium,481,251,367,294,452,272,1379,506,802,590,4273,2068,2277,2531,1273,1397,4508,3571,4059,3528
Spain,80,28,258,47,40,93,378,1422,991,4782,7112,4636,2252,4341,1035,107,3094,3795,3686,2752
Thailand,32,0,350,420,39,788,516,296,1068,669,979,1325,975,1620,1470,1166,585,1466,2974,2649
France,1256,1462,1448,2071,2346,2970,3447,2398,3050,1937,5165,3501,2503,2879,1762,1741,5018,3440,2215,2245
South Africa,34,37,24,43,127,390,840,558,625,1277,2706,954,836,999,871,1109,1251,1239,1480,2188
Germany,529,303,271,376,424,527,807,1510,1100,2530,3072,2964,2401,2591,1720,2264,1449,3282,1632,1685
United Arab Emirates,22,55,63,74,215,113,26,8,11,41,252,464,293,53,27,41,69,40,108,1188
Italy,76,100,198,226,445,423,346,604,673,1086,1106,1228,447,837,1302,650,1020,905,865,1179
Sweden,0,0,2,14,6,2,137,545,770,771,1623,728,268,413,765,482,1102,382,599,1020
Türkiye,144,94,227,171,318,328,264,307,280,411,649,414,195,580,719,1557,782,1085,1154,924
Netherlands,392,179,261,178,332,767,581,420,300,431,312,180,385,854,680,1523,650,785,915,828
Côte d'Ivoire,103,721,871,1226,1506,1714,1098,1853,2055,2450,1842,1351,642,920,1229,949,805,665,988,817
Australia,0,5,36,82,180,134,25,186,367,449,516,81,157,114,192,284,876,476,458,762
Poland,0,37,37,229,47,24,2,23,207,99,227,397,47,147,440,204,510,211,291,577
Brazil,201,235,215,110,67,97,48,616,38,1190,719,666,89,691,881,113,2960,2054,801,516
"Taipei, Chinese",4,18,27,26,451,267,406,276,192,304,145,236,151,220,246,167,164,294,224,348
United Kingdom,101,44,129,178,179,381,473,510,418,1018,824,394,202,300,274,531,183,1271,330,330
Mexico,0,0,0,0,0,1,5,14,10,2,30,14,5,51,33,122,170,187,96,327
Canada,15,7,21,359,693,602,224,542,733,850,937,1238,385,1063,872,611,1232,311,339,280
Finland,9,3,10,48,28,29,141,48,77,246,126,161,86,74,366,274,426,198,314,273
Denmark,58,18,31,49,22,121,12,28,31,197,70,32,61,40,46,288,471,326,179,270
Lithuania,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0,99,0,0,2,221
Ghana,962,510,227,188,252,499,989,1157,954,765,3825,488,726,422,197,430,168,334,201,202
Tunisia,42,29,60,39,17,93,70,34,15,72,33,51,19,24,4,0,0,2,227,193
Indonesia,10,11,23,12,27,111,14,24,74,155,390,86,9,97,152,138,397,134,88,171
"Korea, Republic of",123,597,122,86,64,297,284,291,151,175,209,128,183,280,155,210,175,108,169,117
Viet Nam,8,0,0,0,0,18,23,10,58,1,13,11,0,85,56,190,178,16,63,71
Czech Republic,105,48,25,27,83,4,22,17,35,174,122,74,32,40,42,160,39,43,26,63
Morocco,0,62,74,0,0,0,19,0,0,0,22,18,3,23,1,138,1,0,10,59
"Hong Kong, China",10,89,1,0,3,0,0,0,0,1,1,23,23,3,0,1,3,0,1,55
Portugal,0,0,0,0,0,0,0,10,0,0,3,25,2,0,19,0,8,1,25,51
Estonia,0,0,0,0,0,0,0,0,0,100,0,0,0,0,2,2,6,1,1,46
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,50,43
Slovenia,0,0,0,0,0,0,0,0,38,41,19,11,0,29,4,14,1,6,12,25
Chile,0,0,0,0,0,0,0,0,0,11,0,0,2,35,6,59,0,1,0,23
Romania,0,0,9,2,5,0,24,74,5,62,142,140,56,78,79,24,13,14,16,19
Egypt,121,289,254,28,19,23,44,25,38,0,251,195,273,157,268,214,218,185,0,19
Austria,10,10,16,4,38,7,14,2,7,15,17,0,34,14,12,7,1,8,6,17
Russian Federation,0,0,100,65,79,133,34,69,86,174,162,83,36,54,134,104,2,0,85,16
Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Saudi Arabia,5,7,4,5,6,0,1,1,0,3,1,3,3,16,5,36,0,10,3,15
Singapore,263,263,0,15,15,15,21,0,0,48,93,193,272,33,0,0,43,1,3,15
Switzerland,26,3,1,12,263,71,52,11,11,4,9,20,9,28,99,27,97,35,39,13
Togo,771,860,0,145,12,14,6,42,41,73,192,150,39,15,13,35,12,80,11,12
Sri Lanka,0,0,0,0,0,39,0,13,0,0,8,48,52,104,335,31,137,102,34,11
Malta,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,11
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Greece,0,0,0,0,0,0,0,8,0,8,0,1,40,2,0,4,0,0,0,7
Senegal,45,1,0,239,204,22,21,27,3,0,0,0,1,33,6,4,0,2,0,5
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
Croatia,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17,3,0,4,3,4
Ireland,0,0,0,10,0,0,0,5,0,0,0,5,0,23,2,6,6,2,1,4
Norway,0,0,0,1,1,16,2,8,32,16,57,20,19,16,0,2,0,2,0,4
Serbia,0,0,0,0,0,0,2,0,0,0,39,13,0,21,0,0,0,29,0,4
Slovakia,0,0,20,0,0,0,0,0,0,23,118,0,8,0,14,5,2,19,23,3
Lebanon,5,2,1,7,5,1,12,16,3,11,0,0,1,1,13,5,1,0,10,2
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Benin,149,24,0,0,1,2,4,5,2,5,10,5,27,8,79,6,15,7,6,1
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
Hungary,0,0,9,6,0,0,0,0,15,16,87,107,52,108,90,79,7,10,757,1
Mauritius,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1
Turks and Caicos Islands,0,18,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Korea, Democratic People's Republic of",0,172,0,47,0,0,0,77,0,0,13,0,0,0,4,0,0,1,0,0
Afghanistan,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0
Algeria,0,0,7,4,30,0,18,0,0,0,32,42,0,0,1,0,0,0,0,0
Andorra,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0
Argentina,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Botswana,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0
Bulgaria,0,5,0,0,0,0,0,0,2,0,1,0,2,2,3,2,0,0,0,0
Belarus,0,0,0,0,119,60,383,118,7,0,113,216,0,269,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
