Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,29713,27125,31295,44670,58501,71625,49789,45736,51130,43394,28724,27306,26810,25836,41736,50539,46003,40606,57197,38957
Portugal,2782,2476,3619,6207,8783,47382,7796,5178,6865,4875,5580,4208,4737,15143,13029,26924,21490,19142,22815,18755
United States of America,1543,1483,2113,2665,2053,1998,2511,2004,1928,2263,1197,1480,1453,1293,2905,6061,5687,6770,11196,7329
France,969,763,757,828,1121,1460,1288,969,1831,1724,1831,1752,2605,2077,3775,4158,4150,3367,6558,3971
China,58,58,92,367,376,659,404,3016,610,1467,514,770,984,641,1837,3210,3919,3385,7633,2548
Netherlands,2004,736,1131,1539,2734,10617,2948,1347,1425,799,910,718,886,1553,1511,2464,1579,2969,2392,1915
Austria,8,24,0,2,0,3,0,0,2,0,1,1,7,0,0,0,0,0,0,1226
Spain,422,746,832,648,864,5269,1878,2276,4665,9175,1301,1334,851,808,2389,1575,1840,1191,2033,1218
Belgium,562,51,143,211,240,334,410,501,167,581,165,463,385,758,1375,2457,1952,941,1693,561
Germany,3918,4099,4757,4840,7152,327,7973,6885,8943,5015,4124,3923,2403,1525,1648,500,942,312,322,424
Angola,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,30,0,0,0,257
United Arab Emirates,0,0,0,3,12,28,32,46,27,74,173,123,236,0,96,306,322,221,450,175
Italy,844,931,1159,1698,1516,1269,428,975,683,643,540,1215,747,243,665,1085,728,272,80,139
Luxembourg,12,0,0,27,0,42,17,11,12,27,20,100,114,88,128,184,217,128,256,137
Senegal,6,12,24,48,46,381,49,62,76,217,22,29,19,65,31,162,99,66,88,78
Switzerland,30,12,3,0,7,0,34,24,32,49,78,67,169,276,85,201,119,137,205,75
Togo,0,0,0,0,0,0,0,0,0,0,85,51,25,0,58,242,141,0,0,45
