Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,424,352,477,613,489,543,554,569,488,493,749,878,277,472,464,650,1241,3966,4837,8624
Ghana,14,15,0,0,0,1,1,0,0,1,0,0,0,0,2,7,713,3575,4268,7240
Mali,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,661
China,4,3,71,72,27,8,105,67,22,19,23,73,13,12,8,85,36,21,250,214
Japan,3,5,28,120,76,8,31,75,46,5,18,16,28,45,117,62,9,23,6,143
France,294,164,117,182,174,168,193,43,49,41,49,29,61,6,12,10,19,41,198,126
United States of America,0,4,47,7,25,19,4,7,130,219,225,177,49,200,179,342,215,179,29,115
Belgium,0,9,76,124,16,72,28,145,39,88,223,113,84,104,64,27,123,91,65,60
Netherlands,0,3,7,5,5,0,5,0,0,0,1,44,0,46,49,0,42,0,0,23
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,21,16,0,19
Italy,22,36,24,15,6,39,0,17,11,5,0,0,6,20,0,2,0,2,15,9
Germany,0,0,0,33,46,72,55,133,28,37,30,5,4,10,2,0,17,8,4,6
Côte d'Ivoire,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4
United Kingdom,0,0,3,0,0,26,16,1,3,32,95,39,0,0,0,2,0,0,0,4
Spain,29,32,5,0,9,0,3,10,0,24,25,374,0,4,0,0,4,0,0,1
"Korea, Democratic People's Republic of",0,11,12,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0
Canada,0,33,59,0,64,35,37,1,0,0,0,0,0,0,0,0,0,0,0,0
Benin,16,5,0,1,0,1,2,21,81,4,14,2,0,1,0,0,0,2,1,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"Korea, Republic of",1,14,3,8,0,28,54,0,22,6,20,0,2,0,6,0,6,4,0,0
Lebanon,0,0,1,3,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,3,7,34,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nigeria,0,0,1,0,2,25,10,23,21,0,1,2,0,0,0,1,0,0,0,0
Philippines,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
Slovakia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,5,0,0,2,0,4,6,7,5,0,0,0,0
South Africa,0,2,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0
Sweden,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,3,19,1,1,6,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Togo,37,12,0,0,4,27,0,0,0,0,0,2,4,1,0,0,0,0,0,0
United Arab Emirates,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,41,7,0,0,0
Türkiye,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.579109108,0.335406985,0.167913183,0.236113947,0.256677567,0.193862748,0.270792251,0.193770753,0.131161067,0.326479122,0.277566859,0.310220568,0.207178972,0.327355181,0.318529065,0.419365646,0.468717117,0.865686622,0.831748072,0.786835636
