Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,5418,6766,6460,10200,12702,25596,17412,18946,17953,21468,20079,17148,13411,17025,15153,15034,12715,14138,19003,20332
Ghana,205,169,37,41,33,289,231,17,28,151,127,68,178,818,1518,1252,1157,3060,6947,7296
Côte d'Ivoire,3173,4255,4725,7801,10496,20949,12935,14909,12693,14494,8765,8071,7055,8939,7822,5404,6054,5392,5674,7285
Belgium,50,48,126,255,151,216,257,255,439,414,1099,1994,1444,1608,858,1232,1497,1938,2407,1870
France,622,883,606,635,667,1214,1117,1430,1630,2420,3584,2129,1233,1415,1368,2099,865,1079,944,970
China,7,142,82,127,242,429,453,449,968,1502,1624,2435,1396,2562,1634,2262,1674,804,995,881
Spain,8,13,12,10,19,85,48,70,104,51,78,138,60,137,394,405,553,417,355,417
Germany,52,19,18,28,75,25,141,101,79,278,232,106,163,267,213,352,118,209,337,374
United States of America,0,0,4,5,12,16,26,68,42,83,321,101,153,160,89,135,64,347,178,253
South Africa,4,15,0,0,0,1,0,9,53,250,542,175,32,90,107,557,59,62,143,178
United Arab Emirates,92,2,3,25,7,54,49,1,0,16,9,4,20,12,11,11,14,2,66,113
United Kingdom,0,13,0,0,16,1,28,4,44,37,243,57,53,89,57,64,93,157,60,101
Mali,47,0,11,45,57,55,27,78,211,182,84,64,59,81,66,116,97,70,95,70
Australia,0,0,0,67,61,32,0,24,170,88,14,37,117,39,100,57,96,96,30,66
Italy,59,137,295,376,73,354,325,180,154,208,307,153,117,50,60,61,147,218,90,64
Indonesia,482,493,310,529,479,1164,980,649,586,180,162,460,68,232,160,192,31,28,98,61
Togo,542,442,157,148,152,191,69,40,23,52,119,21,52,51,27,64,7,17,1,48
Sweden,0,0,0,0,0,0,0,1,24,0,55,0,0,2,17,9,16,22,20,39
"Korea, Republic of",0,0,0,0,25,1,32,32,52,67,219,32,0,48,47,208,29,25,0,37
Netherlands,27,1,0,0,0,24,1,2,11,45,74,22,14,44,115,48,24,20,53,34
India,0,37,8,1,19,16,88,35,18,83,50,93,56,9,27,141,2,6,131,33
Thailand,0,0,0,0,0,0,0,0,1,0,1,16,42,0,1,1,0,22,0,30
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,29
Japan,0,0,0,0,0,6,12,0,1,1,1,0,0,0,6,5,0,7,1,25
Tunisia,0,23,0,1,0,0,0,0,0,7,22,0,271,0,4,3,4,5,10,17
Switzerland,0,1,0,0,0,1,74,1,17,7,65,7,3,2,12,10,0,0,0,11
Canada,0,0,3,0,0,1,28,12,13,77,24,34,9,39,56,93,6,25,166,6
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,6
Lebanon,0,1,5,2,1,77,16,52,13,13,14,0,5,6,4,4,2,1,11,5
"Hong Kong, China",1,23,12,3,7,0,0,0,0,0,0,19,9,0,0,0,0,0,0,3
Morocco,0,0,5,0,0,18,13,34,32,16,9,32,31,31,19,69,6,1,6,3
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
Türkiye,0,0,13,23,18,35,256,165,181,312,641,203,62,20,52,110,17,32,140,2
Poland,0,0,0,0,0,0,0,0,14,0,0,4,10,9,2,10,0,1,2,1
Senegal,1,1,21,9,12,109,30,95,31,109,226,248,162,133,48,0,22,28,19,1
"Korea, Democratic People's Republic of",0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Andorra,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1,0,0,0
Bulgaria,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Cameroon,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0
Benin,23,9,2,2,2,19,13,23,37,17,10,9,13,5,6,2,3,0,0,0
Denmark,0,1,2,3,1,1,14,1,0,0,0,22,0,11,1,1,2,0,0,0
Eritrea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4,1,0,2,0
Hungary,0,0,0,0,0,0,39,0,0,0,0,2,0,1,0,4,0,0,0,0
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34,3,0,0
Ireland,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Malaysia,0,0,0,11,0,23,37,108,188,183,1184,332,348,82,226,13,9,25,0,0
Mexico,0,0,0,1,0,0,2,3,0,0,162,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",16,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Mozambique,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,23,128,0,27,63,20,0,0,0,0,1,0,0,0,0,0
Nigeria,1,0,2,3,4,6,14,59,23,7,1,4,8,5,2,0,3,0,1,0
Norway,0,0,0,48,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Philippines,0,0,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,0,0,0,20,0,0,0,0,8,0,0,5,0,0
Qatar,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,0,0,0,0,1,12,6,29,64,18,0,0,0,0,0,0
Slovakia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0
