Importers,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019
World,0,0,0,0,0,0,0,5,2,13,7,1
Sweden,0,0,0,0,0,0,0,0,0,1,1,1
Denmark,0,0,0,0,0,0,0,0,0,1,0,0
Germany,0,0,0,0,0,0,0,0,0,2,1,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,0,0,0,0,0,0,0,5,2,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,8,5,0
HHI,0,0,0,0,0,0,0,1,1,0.287169272,0.390292973,1
