Importers,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2015
World,817,3357,14605,6880,7935,12308,16727,8986,10921,13151,19957,26131,8442,14528
Russian Federation,0,0,350,0,1429,875,6481,3041,654,1136,2955,3591,0,7175
Ukraine,0,0,969,494,328,881,1675,2136,8334,2841,1740,1235,1617,2958
China,0,0,2414,4119,3364,9751,8284,3336,766,459,8805,3686,1245,2702
United States of America,181,100,21,25,43,23,49,153,348,178,71,9833,547,1398
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,1422,152
France,3,37,10,3,9,44,4,3,42,44,280,34,56,60
Malaysia,0,0,0,0,0,1,0,0,0,0,1,167,78,26
Germany,2,5,26,5,7,7,44,16,17,12,12,7,122,11
Czech Republic,0,0,261,0,0,0,0,0,0,496,0,1022,288,9
Singapore,39,107,1494,1321,1419,38,36,31,24,24,10,40,36,9
Netherlands,1,3037,6,6,1,0,1,0,2,2,5,33,6,7
Australia,0,0,0,0,0,0,0,0,0,379,0,0,0,6
Sweden,0,0,0,34,0,0,0,0,0,0,0,1,1,5
Indonesia,4,7,8,10,5,2,0,1,0,1,1,0,0,3
"Hong Kong, China",0,0,0,0,0,0,27,0,4,4,2,0,426,1
Kuwait,0,0,0,0,0,0,0,0,1,0,0,0,0,1
India,1,2,1,0,1,0,2,0,0,0,0,0,1,1
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,44,51,86,138,107,84,111,68,90,272,22,28,4,1
French Southern and Antarctic Territories,0,0,0,0,0,0,0,18,0,0,0,0,0,0
Azerbaijan,0,0,0,0,284,0,0,0,0,0,0,0,0,0
Bahrain,0,0,0,0,13,0,0,0,0,0,0,0,0,0
Belgium,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Botswana,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Canada,0,0,0,1,835,1,2,0,1,1,1128,2,0,0
Congo,0,0,0,0,0,0,0,0,0,2712,0,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iraq,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,1,0,0,0,0,4,1,3,4,0,3,0,504,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,4,0,0,0,0,0,0,2,0
Lithuania,0,0,586,0,0,0,0,0,622,2893,3263,2024,1971,0
Mexico,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,3,0,0,0,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,0,0,0,0,2,0,0,2,0,0,0,0,0,0
New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,114,0
Niger,0,5,0,0,2,0,0,0,0,0,0,0,0,0
Pakistan,0,0,0,0,0,234,0,0,0,1,0,0,0,0
Portugal,0,0,0,0,0,358,0,0,0,0,0,0,0,0
Timor-Leste,0,0,7786,0,0,0,0,0,0,0,0,0,0,0
Romania,0,0,574,494,0,0,0,2,0,1674,1653,3440,0,0
Saudi Arabia,0,2,1,96,0,0,0,10,3,2,0,1,0,0
Senegal,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Slovakia,0,1,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Thailand,540,0,1,0,6,1,5,23,2,2,2,1,1,0
United Arab Emirates,1,0,9,1,76,1,0,140,7,7,2,880,0,0
Türkiye,0,0,0,0,0,0,0,0,0,0,0,106,0,0
Egypt,0,0,0,131,0,0,0,0,0,0,0,0,0,0
HHI,0.571697658,0.86532042,0.448302062,0.516879902,0.362095408,0.737599189,0.5103526,0.419463959,0.69832795,0.250313031,0.370240681,0.300363739,0.21044245,0.447029508
