2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
7.910678907591127e-05,0.0006717939489892986,0.0001246796885953231,0.0006628452915737058,0.00027869433287305194,0.0007183873953915175,0.0008297719861980712,0.0001928015834386264,0.00010131999706619371,4.131676040505622e-05,5.1632840437373425e-05,9.020673788272773e-05,8.101500670782997e-05,1.660636316297445e-05,1.111528082713604e-05,6.116705517941215e-07,4.921236567514758e-07,4.336841076915246e-06,4.696505066198631e-06,1.5211347788025786e-06
0.021482357252123493,0.024505829707178475,0.013798296299330862,0.014519523197803929,0.05197011357363014,0.030858766782209127,0.029811722801914305,0.020835479458834877,0.012127518018209677,0.014056846052075262,0.028374430535603436,0.018788100910765826,0.02655427723661369,0.015154033486910409,0.013378304039818895,0.016941652988545546,0.012031626658635471,0.008343745793927224,0.005440466819039539,0.010936037826296116
4.6560507731261035e-05,1.3961336989096474e-07,8.736173178839232e-06,0.00012812374682742201,4.918006517797668e-05,3.4660186761069714e-05,2.8916532278783914e-05,8.99356751720039e-06,3.74237148539798e-07,6.232417061827445e-06,3.808613331019812e-06,5.217048073176044e-05,1.936470265048738e-05,3.5751615945429904e-06,5.74321246234562e-05,7.249694954084951e-06,4.7663398569940914e-05,4.24147459873378e-05,7.839047768366885e-05,3.0116836675282968e-05
0.0,2.5505324236434354e-06,2.86312269339678e-06,0.0,0.0,2.109722444915147e-05,0.0,7.748796418196343e-07,1.7257521043389722e-06,1.899621168048562e-06,4.211506931929834e-07,7.679954780426252e-07,4.05307729893922e-06,3.558506392065954e-06,0.0,0.0,7.3594257685387e-06,1.8260383481748405e-06,2.1726811418585e-06,8.504231264380349e-07
0.011373713203710322,0.008746083375109301,0.00278905322478662,0.012087395877984899,0.007716848433637513,0.002597195132836553,0.000995375822755067,0.0012710136949902985,0.0007990636735946973,0.0007282370902191702,0.0007845884004191104,0.001405697317713575,0.0016395982127856382,0.0018147113990761934,0.0024925177009580126,0.0026646822112214312,0.0036644241287101926,0.0030692919565480435,0.0021736436362208623,0.002059440143721042
0.0,5.101064847286871e-06,2.86312269339678e-06,1.9720248554012776e-06,1.1028422450339011e-05,0.0,0.0,0.0,0.0,1.1872632300303512e-05,1.2634520795789504e-06,0.0,0.0,0.0,5.707760533565709e-05,0.0,0.0,0.0,0.0,3.275630932684246e-05
0.009128631785263623,0.0123496779952815,0.0145675682640028,0.006690707238660312,0.0031387712115824697,0.0,3.778242361653359e-06,5.9490032547269595e-05,8.628760521694861e-07,1.884173766610977e-05,7.6649426161123e-05,4.064875039455767e-06,7.059580236294406e-09,2.539179758306246e-05,1.4635227258917136e-05,3.609690458611926e-05,3.764784087940232e-05,3.4201021741040825e-05,1.5571377588476806e-05,1.472884184330238e-05
2.5478924152427665e-05,0.000107122361793,0.0035943214234300425,0.000835364417530901,1.3234106940406816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3510257663130733e-06,0.0,0.0,3.058352758970608e-07,2.4569045580603498e-06,3.737519313208717e-07,0.0,2.418251024129309e-06
3.0130011943236637e-05,2.0404259389147483e-05,0.00013801333522297422,9.083167124762157e-05,4.1396547210470826e-05,6.616322768968515e-05,1.7370843991328517e-05,3.8681843035730474e-06,1.5548263776894768e-06,0.0,4.3862589074424485e-06,8.86468490335929e-06,2.729896119628828e-05,1.9478558053670974e-05,4.1667317824059883e-07,3.145593441851845e-06,0.0004568976831301,3.2420006623954106e-08,0.0002720390191576537,0.00042509900248241436
4.875101620776414e-05,0.0002126170742842086,4.517797107100406e-05,1.805809388021527e-05,0.00012813300071241022,0.00017306347662849223,0.00029972877861135483,0.0006083899003116827,0.0003652087334635927,0.0001418308120096892,0.00013366726916034927,9.605524681606921e-05,0.0003424087799813867,0.00015608366548021293,0.00024853693418950217,0.00019769384072186518,0.0005614588971823527,0.00015466837351703455,8.006055510066517e-05,6.879000200559272e-05
0.0008122120089940578,0.0004655981374558123,0.0014972301201423481,0.002222441613932734,0.00010218743727030856,0.008932151768031762,0.001736767071347017,0.0011821267163932114,0.00020575986512555677,6.389892536530384e-05,0.00017179088004574231,0.00015125296909621557,5.961591861420784e-06,1.7756041454227127e-06,9.157053771710162e-05,1.5602469432070006e-05,1.092302060271244e-05,0.00010041004722818818,0.00027279886487873665,3.4670963188063865e-05
0.00011709601830657662,0.0003916872050500195,0.0017770547146182141,0.0008210907205246299,0.0026737900681512118,0.0032962976133447935,0.0019395506355960404,0.0010546970762209966,0.0009958414585443758,0.0008338681993689815,0.0004631864991048046,0.0006177006826991864,0.0001839066109986855,0.0001842020308494453,0.0002126685757506472,0.00020186715594112158,0.00016457234852522537,0.00010657735799641483,0.00021367068092103243,0.0004161883057231973
0.00011031991485261941,0.0009388259629815382,0.00012095205186260059,0.000495447240663914,0.0008243112054153903,0.0019000671731111381,0.0019359173719944063,0.0010828646365977173,0.0003535726374052255,0.0006217613056499884,0.0009334612857810367,0.002001579525129914,0.002036470589774074,0.0021918199168629803,0.0022439872097594874,0.0019550569495806053,0.0012096896503340174,0.0016567685909166826,0.0013460833033157543,0.001219964514547518
0.014699330482156785,0.009987033505196686,0.009173322024837557,0.010932340284223933,0.01608079911673361,0.019919857117705563,0.0036686733331654,0.0052877786757771,0.0028026214174464,0.0018886983463322,0.0003461858698046,4.655406550694229e-06,3.531792250516204e-06,1.0731174216169775e-07,3.1906735901920117e-06,2.4014922865285066e-06,1.964533145627091e-06,0.00021774893571292953,0.0008213016151024174,0.0007202100116032047
2.452106375781101e-05,0.00019610239783712295,0.0005537312710919079,0.0005740471515638716,0.0008135274276071912,0.00035443780305317423,0.009037543250517557,0.001166351173721001,0.00027900180267274703,0.00029307431536748223,0.00019905401205413598,0.00015935405789262953,0.0018615279796539831,0.0008969765923616263,7.3424803019489e-05,0.00011503630750634596,0.0015714444657939745,0.003480754189545042,0.00659394140269359,0.017703057491279983
3.184865519053458e-06,2.0404259389147483e-05,4.912341977100745e-07,1.9720248554012776e-06,4.411368980135605e-06,1.4293123001037983e-05,0.0003852814850091775,0.0011187436296276518,0.0009431874637173209,0.00012897393871391628,4.2140325667408036e-06,0.005151104437560723,2.5005548518712836e-06,9.555089307044144e-06,1.1241951189784457e-05,0.0001495571795381075,9.199282210673376e-07,0.024115709164136863,0.030649961583496366,0.012048956800508747
8.324035782599478e-05,5.1723970270984115e-05,0.019234879158536815,0.05848704045313186,2.1425241412167437e-05,0.00011302477605293025,6.221962009770179e-05,6.691885654417241e-05,1.3504849939814394e-05,2.9683445454502722e-05,4.0417126429839196e-05,0.03646736939541782,0.0052418535617492915,0.0007940083382134798,0.0010111080055943,0.002324902437449625,0.0013969130742618144,0.0007138704132002925,0.0007328144269582943,0.001836181581309729
0.00013486371608833982,9.908670179937815e-05,0.0008332100225899966,0.0010296475508456897,4.318285702531015e-05,0.000974079280782955,0.00045405611998558634,0.00012186526218903962,6.92632754619614e-05,3.8752866512670716e-05,4.776860247627492e-05,9.815156779938123e-05,4.039595532516944e-05,3.547054135160555e-05,4.41071445031081e-05,2.171888536988024e-05,0.00014618044063425582,9.718427171085413e-06,0.00010453816064369028,0.00011805104443929218
1.8228951867121245e-05,4.470157219915923e-06,1.2587307018367274e-05,7.88809942160511e-06,7.542362535125525e-06,8.918916413216011e-05,3.778242361653359e-06,1.5497592836392689e-06,2.3338389203694832e-05,9.28174605009396e-06,2.213989288578498e-05,2.061387374538339e-05,9.62321201647351e-06,6.63485950522302e-05,1.0142672038461088e-05,2.8667745827336412e-05,3.3925724934102473e-06,7.751252262860961e-08,1.666167514901136e-07,1.648329575693675e-05
5.095784830485533e-05,6.030098533443009e-05,0.00015521146309005062,7.58723451713494e-05,0.0001283783490826506,0.00015286980244769076,0.00013785241894409767,0.00010699549744947065,0.00011418339726380267,0.0002744760965814221,8.608260919110794e-05,8.875283802858744e-05,0.0001181274682835249,0.00031612862105816046,2.2787502126213652e-05,6.405066331083813e-06,6.428165179397489e-05,0.00011687218318997622,8.320290366962602e-05,1.1450904831489086e-05
0.0,2.8341813775425625e-05,0.0,0.0,0.0,0.0030886336593557,3.400418125488023e-05,0.0005929104940880125,0.000270822941401219,0.0009073751688796093,4.632657625122818e-05,3.839977390213126e-07,8.747972203048829e-05,0.0008056068156088513,0.0007508075072808878,3.6433471650893744e-05,1.6594831690239316e-05,6.871790226426473e-05,1.3997237446989047e-05,0.00034476884156100975
1.4362660114336674e-05,1.195020778677549e-05,8.900241850836681e-05,0.0002561090570368582,0.00013079391056390494,0.0007132516648958896,0.0005453017841363907,0.00040297786565209086,0.0001954221813299171,0.00019074743307986001,0.00031944638832534245,0.00034097435616242466,0.00025538522013792184,0.00024905587138883894,0.000334729584388475,0.00020675495992391452,0.00033303270992943407,0.0002435533801829976,0.000211402233294931,0.00025696318381688936
0.0,1.785372696550405e-05,0.0003741923724808015,0.00011446197036833084,4.608424782188657e-05,8.265321395117259e-07,0.0,2.658966589514483e-07,1.6537143662391117e-05,7.651211271592162e-06,2.400558951200006e-05,0.0001256425666209011,0.0001560490025376733,0.00010534685909773501,5.004004214557974e-05,3.469755646206143e-05,3.462038610062052e-05,1.745673042696611e-05,2.4799888098228575e-05,3.6100087723584795e-05
0.0006058322774272118,0.00019246298480647437,0.00045016298523770505,3.002454934301992e-06,2.783507736216347e-05,9.215897961164231e-06,4.6656364484521797e-05,1.4489611817844396e-05,6.336351882579827e-06,1.2586064574772177e-05,0.00017464352519295555,2.2814303315974078e-05,1.7332332437002794e-05,4.41774981525421e-06,1.4216303661368847e-05,3.592591506679137e-05,1.2091592858781205e-05,1.5663555748608387e-05,1.0846423733262701e-06,6.380096316520039e-05
3.184865519053458e-06,4.093288957469871e-06,4.079366562735313e-06,0.0,1.543979143047462e-05,2.109722444915147e-06,9.459305886501598e-07,0.0,8.42197202555839e-06,4.749052920121405e-07,0.0,7.679954780426252e-07,1.1397268304260009e-05,1.976947995592197e-06,2.924252391498486e-07,6.363876327554475e-06,2.5926689110870976e-07,6.63689200055968e-08,3.8099018568325585e-06,6.810547127095799e-07
5.732757934296224e-05,5.101064847286871e-05,7.744690699718556e-06,2.366429826481533e-05,0.001792312486626908,5.274306112287868e-05,1.2594141205511197e-05,2.789566710550684e-05,3.933531082952589e-07,1.4006150574421695e-06,2.8187308463823365e-05,0.00015007484393947623,7.275337933425954e-06,9.804423470956806e-05,2.1424738364401247e-05,0.00019146517671284164,0.000755643589332991,0.0007035830028360654,0.0005533760943980467,0.0007726143020430609
1.592432759526729e-05,3.57074539310081e-05,2.86312269339678e-06,0.0,1.764547592054242e-05,1.0548612224575736e-05,8.815898843857837e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.058352758970608e-07,6.132854807115584e-07,2.967312315784116e-06,3.962368639204372e-07,3.540894216115137e-05
0.001484538436027184,0.0009939892799897955,0.002330555731702476,0.0006579619116966327,0.0030863678068084334,8.210023629732341e-05,0.0001558214901387769,0.0008874205098676651,0.00016934547873310605,0.00038438342306129256,0.0002415474720420988,0.0005466853423785231,0.0038508417348625435,0.005992610300218511,0.00023595718146668057,0.0036731151961672754,0.00031357918093022173,0.0003140926951284711,7.035480542746445e-05,5.30967014840526e-05
0.0001084562382342915,0.00014134427823246697,0.00014098157589135043,0.00017955250476143518,0.0004767032305513546,0.00045079652332717174,0.00032006741383088373,0.00011186569040303731,8.44354776881489e-05,6.154680312753111e-05,0.00036693899300930475,0.000543182622374691,0.00015094733708227194,0.0006469401871505473,0.0001515634706636983,0.0003682823936974547,0.0003059305453702327,7.39633635071687e-05,0.00013100756277120292,0.00011590443144367149
0.002722980397598563,0.0004263229114837551,0.00015129621281017872,0.00020046125266958917,0.00044510844324992065,0.00025186305378100494,9.0536329477826e-05,0.00011163171069558143,5.171834383147997e-05,0.0001476663011877851,5.2846450463184164e-05,3.158624034494413e-05,0.00017427142604144823,7.706100533577121e-05,6.642291468985887e-05,2.2407228826565095e-05,3.4323765652563984e-05,2.418770139776388e-05,0.00024285758262852265,0.000155405855069363
0.002703065146621623,0.0004941634260026582,0.004183043548302306,0.007733204269698029,0.011182204979985615,0.006061649828595583,0.0033263062317901155,0.0009494844088466247,0.0008182297796559607,0.0006189287209470416,0.000716475494172715,0.0009228825788684947,0.00010725913206951029,0.0005858121589936309,1.3889105941353292e-07,3.796079167051509e-05,3.3113539130680095e-05,7.988917773264926e-06,1.0669374617435293e-06,4.521117930361351e-05
2.091513951303406e-06,1.2140988713894026e-06,6.948944761773876e-06,0.00010877241209600204,0.0001096398544446745,1.8740664773542394e-06,7.1151875645449745e-06,2.976264701985164e-06,3.4515042086779443e-06,8.832004627477165e-07,2.4419781473328315e-06,5.759966085319689e-06,2.444570675085058e-06,5.535454387658151e-06,1.4966922910844427e-06,4.815190417324468e-06,1.524402705938198e-06,1.4492344562480069e-06,1.1515313550478988e-07,2.7992983048939685e-06
1.2739462076213832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0357864208400228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0004590704040511283,0.00010475620276729431,0.002443438241584549,0.0035663821331234787,3.001428211585356e-05,6.409602817323353e-06,7.705900229213369e-07,1.6557515277139578e-05,6.382965582031469e-06,0.00010835453146175327,0.0001239343634505097,1.4247295350324975e-07,2.065790517825659e-05,0.00012788372279469925,3.100937136285368e-07,2.9108834605506135e-05,7.734622751848749e-06,2.690552788166541e-05,7.774424560461667e-06,7.541509047776285e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.755128831565366e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.032682413487039e-05,6.834307191222824e-05,5.024774096755438e-05,3.312218443557517e-05,4.825495748759853e-05,2.3733011065494222e-05,3.212129979093726e-05,9.443422457406803e-06,2.3868522402419502e-06,1.3861168155415607e-05,1.9640454105734938e-06,6.5279615633623146e-06,4.503419221043577e-07,7.931892302990214e-07,3.030706574666548e-07,1.250256900102577e-06,6.132854807115584e-07,1.204600741508522e-06,6.177135387465092e-06,9.637144573158908e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3692055455438675e-06,0.0,0.0,0.0,0.0,0.0,3.67971288426935e-06,0.0,0.0,0.0
0.00029483634009586134,0.0004241352551170042,0.0002597967343222456,0.00029616864937199224,0.00048432474105260053,0.00017407411482796888,5.906230848086331e-05,1.3837499954669542e-05,2.8709098656912337e-05,1.4660226490882056e-05,3.9164481455227146e-05,2.806864964736832e-05,8.69751363567789e-06,2.024073232638146e-05,6.475746015291835e-06,2.4203401962361462e-05,1.7113005249723714e-05,1.3344456669365398e-05,4.723695480207558e-05,0.0004038573085907601
3.1688968326512406e-06,0.00017862079758204505,6.769021047671479e-05,3.5929667694088584e-05,0.0011020706018341781,2.3709441693595395e-05,7.333556310924159e-06,5.6632254317816835e-05,1.7484134505119013e-06,4.2455911340880845e-06,1.2757430892329877e-05,2.3104763722351202e-06,0.0005625017220984652,2.0752522565872893e-06,3.425651368923052e-06,2.9470925102775947e-05,2.0488744236649696e-06,7.408130709651001e-08,1.067093548736892e-06,1.048693773970913e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.911959302383627e-06,1.8013676884174309e-06,0.0,0.0,2.140846931279425e-06,0.0,0.0,0.0,0.0
0.37387451822223994,0.38252061426510997,0.2236383634862441,0.18575025802881126,0.21464091022314688,0.15226347967147613,0.10891493850029094,0.05631085649232907,0.025772528021696137,0.03409443782351948,0.04421665092218945,0.04241860288179204,0.05379606741446994,0.06270644517759515,0.05595974567225539,0.04615718734809985,0.04860143964187375,0.016850389061989185,0.041104614582235445,0.02935698875505227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.423013863859669e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.184865519053458e-06,5.101064847286871e-06,0.0,0.0,0.0008580112666363,3.3755559118642354e-05,7.556484723306717e-06,2.324638925458903e-06,2.157190130423716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.819529069275101e-08,7.900658697667272e-07,3.5174560350971763e-06
7.666972632450594e-06,1.4567243379455462e-05,1.78687450074298e-05,7.88809942160511e-06,1.1534425348608433e-05,0.0,1.2594141205511197e-05,3.874398209098171e-06,2.2129650017473242e-05,0.000158618367532,0.0,7.679954780426252e-07,9.006838442087154e-07,0.0,1.664073692860797e-06,0.0,3.066427403557792e-07,0.0,7.738160477784435e-08,3.4278053756401223e-07
0.0007898466487252,0.0004055346553593,0.0003263959870472,0.001037285073941,0.0013828984109829252,0.0019599321513261,0.0012729810988047238,0.0007948500196679542,0.000738621900657,0.0006236831055215587,0.0006452028619716,2.8799830426598447e-05,0.0,0.0,0.0,3.670023310764729e-06,1.839856442134675e-06,1.7884809757618516e-07,2.2145676317123746e-05,0.0
0.0,0.0,0.0,0.0,4.411368980135605e-06,0.0,0.0,0.0,0.0,1.4016234200494567e-05,0.0,0.0,0.0,5.535454387658151e-06,7.090385755982247e-07,3.058352758970608e-07,5.91236809026581e-06,1.5463995499728492e-06,0.0,2.418251024129309e-06
9.554596557160374e-06,2.5505324236434354e-06,5.72624538679356e-06,0.0,1.764547592054242e-05,8.649365260466333e-06,0.0,0.0,0.0,0.0,0.0,5.759966085319689e-06,0.0,0.0,0.0,0.0,7.972711249250259e-06,9.130191740874202e-07,0.0,2.1984100219357355e-07
0.0021835064339888522,0.0,0.0024656455183826743,0.0019148361345946,4.411368980135605e-06,0.0,2.518828241102239e-06,0.0,0.0,1.3885566839832966e-06,1.2634520795789504e-06,7.679954780426252e-07,0.0,1.225707757267162e-05,2.162567655574585e-05,1.8896570852552531e-06,6.181585996423319e-06,8.070496515804705e-07,6.71555989301718e-06,2.1984100219357355e-07
2.4330207621383188e-06,1.0567281259963018e-06,0.0,9.56986935335333e-07,0.0,0.0,0.0,7.748796418196343e-07,8.628760521694861e-07,0.0,2.948054852350884e-06,4.390450910113041e-06,0.0,0.0,0.0,3.058352758970608e-07,0.0,0.0,0.0,1.9785690197421617e-06
6.369731038106916e-06,3.2303141307147866e-05,0.00018353573675302122,3.91029664736052e-05,1.750650459222609e-05,3.147565338104119e-06,0.00010631198678369139,4.1068621016440624e-05,3.0380298225495396e-05,2.765803433850204e-06,1.7893477091718618e-06,4.079897602394917e-06,7.833717125827785e-06,6.345513842392171e-07,0.00010829127355517407,1.2001848758951038e-06,7.626551581601926e-08,1.450132660453419e-05,1.0507189088044743e-05,7.71225027007467e-06
1.3573199464942593e-05,0.0002116909297557807,0.0004500308570328062,0.00040189552449943665,0.00040846865972683945,0.00018911847438374155,4.160671539129669e-05,2.679745381523059e-05,1.186828045326879e-05,2.8776849371422375e-05,3.1918353181173247e-05,1.1912051566288378e-05,3.7704350516863144e-05,1.6440823144209263e-05,1.5109609190699825e-05,2.566235579713119e-05,9.929517915570209e-05,6.835702349449416e-05,4.774314812016665e-06,3.1947035125315967e-06
0.007001184320512093,0.0003314790402984097,0.007581394295027588,0.005642084518894949,0.0011183389535129836,0.0030071017170735597,0.002731235265218723,0.0002947046221741032,0.00016234156954519883,0.0007261378956708672,0.0007361909840400463,0.00037586070523641153,0.00017831262643458893,0.00011567251742421632,0.00023019220809852248,5.984179902585349e-05,0.0001620039525558804,0.00012046997353156647,5.548103258250124e-05,0.00013279665724281545
2.2294058633374205e-05,2.5238927654138545e-05,1.717873616038068e-05,1.9720248554012776e-06,4.411368980135605e-06,7.938560126034819e-05,3.16251442293645e-05,0.0,2.140735619178283e-05,6.257761877214105e-05,9.500876360432555e-05,8.060837669410203e-05,6.361149489875187e-05,1.5531978047969454e-05,1.212999714292906e-05,1.692101884434636e-06,1.928695143146964e-06,1.095979599727829e-05,1.578816579413767e-05,1.3606259031617975e-05
3.184865519053458e-06,0.0,1.1216939608153028e-06,0.0,2.205684490067802e-06,0.0,1.2594141205511196e-06,2.5683644847864005e-07,0.0,4.749052920121405e-07,0.0,3.839977390213126e-07,0.0,0.0,7.090385755982247e-07,2.140846931279425e-06,0.0,2.2825479352185506e-07,0.0,0.0
0.0,0.0,0.0,0.0,1.3234106940406816e-05,0.0,1.2594141205511196e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.607972868255752e-06,4.503419221043577e-07,3.9538959911843937e-07,3.545192877991124e-07,0.0,0.0,0.0,0.0,0.0
6.369731038106916e-06,0.0,0.0,2.1358230699299737e-06,0.0,0.0,1.3853555326062317e-05,3.719422280734245e-05,2.1821082926702994e-06,1.120959533794973e-06,2.653249367115796e-05,7.020865751010164e-05,8.553411848045628e-06,0.0,3.545192877991124e-07,9.175058276911822e-07,0.0,1.0207739275505592e-07,1.975164674416818e-07,1.1167454555127549e-05
9.288728748188608e-06,0.00018013203060634824,0.000344858013808838,0.00016427534212461103,1.0951992791823087e-05,7.144588619310791e-05,0.00044866056559657357,0.00015098756362028976,7.88693531600626e-05,0.00012161836357704156,0.0002280714811317871,0.00016189588741297474,0.000130863466121406,2.6126864531220162e-05,3.920738646608438e-06,5.211856638491081e-06,1.591835700574403e-05,4.204551957524521e-07,2.433973962194163e-06,1.8137733865319248e-05
1.6444137293182794e-05,8.010849820821286e-05,2.128506578024388e-05,1.0943381391579061e-05,8.519989465649707e-05,0.00029440479136529356,3.401355014356752e-05,1.1931136691093457e-05,7.334446443440632e-06,1.1462966562393295e-06,1.6075099591610172e-06,0.0002099104858565228,2.2517096105217887e-06,7.931892302990214e-07,4.895314070409658e-07,9.11386676714375e-07,1.213805357385981e-05,4.76796575219427e-06,3.5236945781137136e-06,1.1201258540493173e-05
0.0068129408780673376,0.0016548314939437495,0.0011699299647263198,0.007569761048141044,0.013834503973917741,0.2109818814187672,0.4635070556833027,0.5305330784910048,0.6348886357282985,0.6039164040834442,0.539725217018691,0.48587922409113954,0.42761921607877834,0.49856570630888347,0.5062638222370206,0.47989506365615064,0.484992717874117,0.7240854427760526,0.6507858034893113,0.6199757407636722
0.00034787830511647633,0.000623998654530348,0.009420280762048684,0.003533460786451399,0.00033043643678726107,0.00534824585858528,0.006317469271663129,0.002025749701613968,0.0008976683441183929,0.0008264716394252648,0.0007590838330537577,0.0017552323702913156,0.0024884995002996857,0.0008484394176773043,0.0006789325582274862,0.0033945495669173513,0.0031948776848276217,0.0026866698391967534,0.0023042424840192,0.0033354083489892327
0.002522696540920725,9.11124434074981e-05,0.0056523917174154835,0.004585762731995856,0.0005072583128542702,0.00022847317238963618,0.0018965868819425075,0.0001998499752549909,3.465922096830211e-05,9.618113806208404e-05,0.00021436729495330205,0.00037376307810127446,0.0003089513102562994,0.0002658491599390266,0.0003899512240735583,0.00027284969640495,0.00012208206639611333,7.91968196118281e-05,7.73211065652431e-05,0.00011093612046559889
5.94939892542325e-05,0.00012622699513609447,0.00012442935619820395,1.8889707280518568e-05,5.6812945797480086e-05,9.091020610511313e-05,8.632650623409989e-06,4.231166062131399e-05,4.144398177605778e-06,4.450050541320798e-06,6.729891658984176e-07,1.6459491156916066e-06,1.6495822493227982e-05,7.931892302990214e-07,0.0,1.17716427605426e-05,2.4333573363049058e-05,8.3681537706893e-06,5.303817868504992e-05,5.7289909229408926e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.565095870437101e-07,1.3826152720917725e-06,3.5174560350971763e-06
