Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,7306,7847,8626,5183,7474,9090,13263,7730,7474,6201,10662,23912,12325,11783,9306,18189,18073,19945,21133,28578
China,221,528,1135,243,1065,890,841,547,460,463,1042,1215,622,4097,1542,2113,6103,4307,4989,8568
France,3449,3575,4620,2926,4541,4052,9055,4214,2849,2503,1721,5806,2355,3508,2504,8332,3087,5312,4857,6942
Germany,709,589,562,497,267,502,703,701,1183,881,1000,1865,1169,834,460,954,2261,1577,967,2618
Türkiye,1,0,1,0,1,0,4,6,5,29,12,39,33,58,90,481,76,45,478,2426
India,9,23,113,122,11,106,113,140,91,57,90,81,826,572,173,223,3100,3642,1117,1178
United Arab Emirates,0,0,154,10,302,307,14,1,4,19,14,2,7,139,538,40,16,229,124,964
"Hong Kong, China",2,3,0,69,11,38,26,51,30,44,81,193,155,181,139,68,160,320,336,777
Belgium,210,215,542,217,68,566,142,156,109,189,420,1301,2860,862,352,561,420,406,860,699
Switzerland,57,107,33,40,48,171,102,69,50,87,383,27,16,35,34,8,4,209,468,615
United Kingdom,50,195,243,58,110,40,277,71,13,73,161,541,18,102,333,2605,80,254,194,535
Netherlands,281,90,73,71,17,117,150,55,52,201,69,101,159,24,542,176,600,116,223,429
Italy,403,293,44,80,94,684,289,684,502,64,711,715,554,173,318,696,479,620,848,337
Tunisia,3,1,0,0,220,457,294,332,132,647,164,2007,754,1,0,57,68,33,771,295
"Korea, Republic of",15,0,6,3,13,15,44,6,4,31,49,47,30,55,19,28,43,65,39,290
Denmark,581,212,86,3,256,158,114,46,9,11,55,226,63,119,61,824,317,594,1137,211
United States of America,252,263,44,10,89,162,172,90,188,31,2948,749,84,175,527,221,283,645,532,208
Nigeria,11,4,16,4,5,15,9,8,226,20,12,136,53,91,88,63,48,88,76,198
Spain,23,53,15,40,10,59,23,99,61,3,29,381,235,23,16,49,27,134,90,182
Togo,31,13,16,22,25,9,6,17,81,100,31,445,45,39,61,168,221,109,163,166
Morocco,0,166,0,0,0,2,3,16,2,0,1,20,0,3,69,1,6,74,57,155
