Exporters,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017
World,29,2,5,6,4
Dominican Republic,1,2,5,6,4
Western Sahara,23,0,0,0,0
United States of America,4,0,0,0,0
HHI,0.540390827,1,1,1,1
