Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,27,1,10,124,38,12,18,1,1,39,10,234,1247,608,354,523,984,1101,2662,4193
Thailand,0,0,0,1,0,0,0,0,0,0,0,6,486,107,115,264,552,351,1414,2378
China,0,0,8,18,0,0,0,0,0,38,5,192,461,425,122,142,245,434,618,813
"Taipei, Chinese",3,0,1,91,0,1,0,1,1,1,0,1,1,0,0,31,30,58,136,544
Japan,24,0,0,0,0,0,0,0,0,0,0,0,20,12,36,25,62,79,244,201
Malaysia,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,60,193,180
"Hong Kong, China",0,0,0,0,17,11,17,0,0,0,0,7,27,8,20,28,79,104,45,37
Viet Nam,0,0,0,0,22,0,0,0,0,0,0,0,190,4,3,4,3,6,4,29
"Korea, Republic of",0,0,0,0,0,0,1,0,0,0,5,27,61,52,56,28,11,7,6,10
Singapore,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0
HHI,0.644260854,1,0.556142721,0.552209185,0.083811743,0.72838822,0.815895431,1,1,0.913607757,0,0.69162285,0.294504975,0.537474675,0.216732764,0.355247923,0.416862842,0.289325844,0.390714869,0.425079045
