Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,6805,41752,17240,13339,63146,51411,24447,37158,194905,418919,161719,78184,229528,189429,99613,46556,39343,43421,47506,113939
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41665
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30684
Zimbabwe,2957,27974,8181,4143,46450,33849,9839,14157,110072,245645,73832,30412,161434,132686,9781,6070,4817,7984,14980,23441
Burundi,0,0,0,0,0,0,0,0,823,2860,547,0,220,109,4763,1218,293,532,519,5898
"Congo, Democratic Republic of the",302,2463,2017,270,4707,3604,803,662,151,970,4622,2870,2316,2088,2528,2335,2797,2678,1360,4308
South Africa,921,483,309,173,5303,4498,464,139,33506,41782,2617,3300,10682,3510,1559,1196,1468,1302,1717,2143
Angola,330,193,246,34,112,253,188,22,39,12,132,586,260,121,884,1936,1277,303,680,2104
Botswana,658,497,133,88,714,860,763,825,4444,11204,1117,2387,1931,582,974,1243,1713,2145,2739,1572
Congo,0,0,0,0,0,0,0,5,0,0,8,39,0,0,0,0,0,0,994,1347
United Arab Emirates,55,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,266
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
Cameroon,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,48
Germany,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,24
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494,0,0,0,9,19
Tokelau,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,0,7,0,0,0,0,0,0,0,0,1401,0,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cayman Islands,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,23,13,2,0,0,81,0,0,0,0,0,0,0
Costa Rica,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,0
Gambia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,24,0,90,0,0,0,0,0,0
