Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,63,168,86,50,193,258,1089,1160,1157,725,1634,1764,2996,1251,984,1399,3965,1526,1762,1821
Germany,0,0,0,0,0,7,260,881,976,29,212,156,29,0,0,14,837,896,676,462
Côte d'Ivoire,0,5,0,0,15,114,95,8,0,36,196,260,683,138,24,18,111,66,53,449
Mali,0,0,26,0,0,78,85,16,0,0,31,24,165,43,784,787,2310,54,99,215
Senegal,0,0,0,0,0,0,0,0,0,5,106,72,73,0,0,0,0,35,169,179
France,2,1,12,1,1,6,356,170,130,405,485,367,428,572,89,360,460,196,254,176
Ghana,21,0,0,15,0,0,13,0,3,0,0,0,5,0,13,16,34,205,274,159
Italy,0,24,22,21,6,0,9,27,0,0,0,24,0,0,32,14,56,0,0,86
Belgium,0,0,0,9,12,0,0,0,0,6,0,0,0,0,0,0,1,6,5,44
Togo,32,114,1,0,0,10,0,0,0,0,0,139,109,0,0,18,35,52,45,28
Niger,0,9,1,2,66,12,176,0,12,210,486,459,1015,324,0,92,0,0,35,10
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
United States of America,0,0,0,0,0,0,0,14,36,33,31,71,29,18,15,0,0,0,0,2
Angola,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
Benin,0,0,0,0,0,8,20,0,0,0,31,176,423,79,18,19,6,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,149,0
Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mexico,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,22,5,0,0,0,0,0,46,0,60,114,0,0,0
Nicaragua,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,8,43,9,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,8,0,0,0,0,0,30,0,0,0,0,0,0
Switzerland,8,15,22,0,9,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
HHI,0.242969648,0.496201425,0.183479823,0.18314266,0.300995705,0.317951146,0.218540537,0.676845827,0.731626412,0.411932041,0.194238584,0.141805751,0.253781936,0.315554883,0.712452591,0.462048801,0.461787411,0.444045096,0.230043191,0.171833043
