Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,17309,13329,26033,38838,39653,6654,1086,4563,59281,8079,25527,105658,118096,499953,330431,840529,106834,42292,178907,172432
United States of America,839,319,1073,5189,11416,4498,630,3542,45970,3512,12579,63734,53966,432376,279286,817372,88975,28470,152258,111912
France,9,5,420,642,508,0,6,10,3159,56,185,3076,6399,29366,24026,7573,8620,3536,10949,16289
United Kingdom,33,19,933,4989,4152,55,11,703,4820,97,1826,12272,11440,13569,3817,2747,4082,5707,4130,11649
Germany,1138,253,937,2736,984,0,23,16,615,474,133,421,386,7123,1184,2715,2048,924,832,5264
Canada,0,6,0,83,15,7,30,66,50,4,10237,23149,11077,2414,16498,8069,1379,204,2273,4808
China,351,0,1,0,1,21,0,20,5,4,10,71,36,1530,723,739,68,137,275,2369
Austria,0,0,0,0,0,0,0,0,0,16,33,4,803,418,13,173,123,25,55,2307
Japan,0,0,70,0,26,0,0,130,34,0,219,239,855,801,601,169,178,113,375,2277
United Arab Emirates,0,0,125,1235,251,2,0,3,12,5,5,252,390,1100,40,1,20,198,31,1927
Singapore,82,0,1,101,3,0,113,0,0,0,0,527,143,581,68,23,48,59,199,1734
Israel,412,249,60,1198,491,0,10,0,1,5,0,0,34,1394,1790,0,2,0,298,1628
Netherlands,34,0,8100,8831,7845,10,28,52,2815,242,35,552,1346,1366,551,34,12,194,326,1506
Hungary,659,1046,1428,1401,1206,1110,93,0,0,3,0,0,0,0,0,0,0,0,616,1409
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,1402
Philippines,0,28,0,0,0,0,0,0,0,0,0,0,59,95,75,157,158,73,635,914
Mexico,0,0,0,0,0,0,0,5,0,0,0,9,42,114,96,145,315,206,826,719
Italy,582,1517,319,269,808,5,0,1,29,51,156,95,708,1916,12,157,4,124,72,415
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,4,0,0,1,403
"Hong Kong, China",0,0,0,3,3,0,0,0,0,0,0,0,21,1081,0,24,0,0,238,336
Switzerland,0,20,5,99,321,646,63,0,178,0,0,128,5337,0,0,4,157,0,23,327
Thailand,68,0,1,0,0,0,0,0,7,2,0,0,7,1,0,22,0,20,35,299
Malaysia,0,0,0,0,0,0,0,0,293,0,81,30,0,155,71,0,22,239,1556,282
Saudi Arabia,2684,64,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,7,690,242
Belgium,1,0,1931,1724,5,0,0,0,14,0,14,0,24160,3102,685,53,32,1824,239,185
Sweden,0,18,240,54,57,0,0,0,0,0,0,0,24,9,0,3,27,0,207,172
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,160
Denmark,0,0,40,53,51,0,0,3,9,0,0,46,367,70,2,0,10,13,16,154
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Türkiye,0,0,0,0,1,0,0,0,0,0,0,60,99,248,36,2,45,38,592,146
Ireland,0,0,0,0,0,0,0,1,12,14,0,32,69,9,191,64,67,0,106,129
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,38,103
South Africa,139,0,0,1,0,8,55,0,3,10,8,5,1,21,35,34,91,41,10,99
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,52,0,35,13,197,6,16,94
Spain,0,0,0,0,0,0,0,0,0,0,2,94,44,8,459,10,48,0,17,94
Niger,0,0,1,0,0,0,0,0,2,0,0,0,0,0,9,0,7,33,150,90
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,88
Kenya,1,7,2,1,0,0,9,3,0,1,1,9,4,7,2,9,5,9,0,86
Poland,0,0,0,0,0,0,0,0,4,0,0,748,28,0,0,68,18,0,27,75
