Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,155,528,418,1268,15621,848,873,254,12328,362,340,1021,1054,4473,13369,26506,12979,2085,4477,5633
"Congo, Democratic Republic of the",109,481,321,1241,15563,605,822,211,245,300,334,852,570,3737,13129,25595,12439,1581,2847,4121
Zimbabwe,0,0,0,0,21,40,44,21,4,12,1,16,50,287,207,403,497,337,971,820
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,70,81,90
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
South Africa,7,15,3,0,3,110,0,0,0,11,2,26,31,1,5,18,6,65,136,34
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,83,279,0,433,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,90,0,0,6,0,0,0,0,0,0,7,0,0,0,0
Malawi,37,0,0,0,0,2,2,0,12072,39,4,37,8,21,26,16,0,3,162,0
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
Mozambique,0,9,0,0,0,0,0,0,0,0,0,78,0,113,2,11,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0
India,0,0,0,0,34,0,0,0,0,0,0,0,310,0,0,11,10,15,0,0
Eswatini,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,22,85,27,0,0,5,22,0,0,0,0,0,2,0,0,17,13,81,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HHI,0.488520066,0.825077674,0.589467635,0.928090631,0.992580705,0.519499451,0.885897796,0.619765508,0.958872165,0.673823447,0.964890798,0.741698753,0.394208966,0.760988757,0.967748997,0.950113448,0.930985648,0.654605126,0.534192054,0.601152443
