Code,2004,2005,2006,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
51,8,11,63,105,146,71,111,120,690,1449,612,1033,2111,3290,2989,408,183,353
52,5277,9775,10375,8053,17221,13989,17786,38663,38524,25102,13956,5327,11402,8158,8838,4571,7675,19961
53,117,107,175,256,317,228,358,490,227,257,107,126,119,151,301,207,545,380
54,2038,1994,1849,2549,5576,3304,3885,7355,7426,10903,5921,3437,7297,16910,22295,12402,14525,21837
55,3895,5740,11953,11259,14912,11369,10531,17849,8903,20537,12750,12372,20669,18337,14497,8118,10987,22994
56,4634,6476,20653,14926,29169,20084,17588,27803,23596,26708,11904,24567,29522,24932,29672,38291,46249,54083
57,1936,2649,3971,4235,10809,8933,9040,14292,15573,17030,5499,4590,7271,7185,6403,3464,4089,4766
58,792,991,1418,1871,2617,1452,2116,2641,2194,2154,1515,1147,2308,1755,1211,1203,3359,4196
59,1238,3057,4059,5862,11721,8810,10999,13120,8378,12875,4917,5126,8145,9133,7336,8636,10327,11439
60,333,271,291,558,1260,767,814,1463,866,1275,596,1084,3535,3446,2041,1500,2524,5386
61,15043,24784,34818,32889,62852,44583,56041,88759,66968,83844,39368,40319,95260,40359,52737,21702,21520,60473
62,32977,34457,49209,58686,97968,69294,75520,115922,94513,106091,48063,42471,49205,50383,48443,25269,25162,46670
63,73164,81625,102115,94642,202465,116809,138728,198759,168220,257676,74344,72352,164791,127942,108962,98984,265413,202433
64,35424,44226,56870,63204,101023,81108,105099,143683,135574,143142,68447,74138,104921,82913,82610,44386,45530,86359
65,1539,2115,4741,4954,13898,5188,6432,12193,8558,9446,3535,3139,28730,4310,4682,3382,3226,14533
66,1408,1504,1657,2827,2972,2410,4146,6151,4092,3672,1982,1546,6323,1463,2474,604,919,6883
67,730,1389,1791,1721,3964,4852,4782,6993,5172,5460,1770,1408,2127,3609,6613,1479,1683,4959
68,12967,20781,28072,43723,81557,60886,58468,73440,82344,88355,34051,36064,37292,34493,32698,23066,22914,44646
69,35159,47537,63993,86992,169548,135692,146785,234029,182334,217073,73910,57131,80080,84888,72978,33789,35248,55042
70,23914,27604,34204,57886,111779,112576,93733,139100,105266,122473,45410,40149,51696,54827,50187,49296,83153,126584
71,452,909,900,3542,3344,3012,3230,4236,5048,3562,1936,2029,1656,1542,1930,1836,993,4203
72,62580,85480,138384,215991,513871,333742,506022,960775,666542,902015,410834,205847,203162,227325,206507,172245,146977,255990
73,351702,435729,743862,782739,1800266,1531419,1075243,1906300,1500971,1855112,1026058,876494,529922,472189,416624,397116,534826,609768
74,5397,4950,9814,13783,29347,38110,22360,35035,29453,30585,20040,11144,11704,39505,14708,8890,12722,18890
75,3,38,172,137,4492,3918,3022,12630,3519,2924,2078,2374,2285,1844,1381,3245,2801,3052
76,59208,65313,67575,79109,155403,107888,114409,205163,149038,131301,94092,53715,113364,90659,98935,41601,50565,87287
78,51,252,172,369,495,294,1583,1288,1328,1139,419,274,503,7593,17260,3959,2163,1889
79,937,338,2112,3381,23129,10224,7729,15377,6367,5919,1566,1359,1018,2395,2370,627,604,1281
80,34,87,81,187,209,227,808,180,313,512,92,185,328,151,561,185,410,487
81,28,61,1578,328,426,530,700,2671,1306,520,430,476,725,599,455,299,232,602
82,23940,38075,63387,70945,119901,90517,94483,146758,144056,148550,57408,41601,59679,43731,43150,31637,76790,58212
83,18806,31834,38704,115609,114594,254274,204930,182999,131039,262699,70732,75486,94472,97507,79830,50347,86054,86534
84,1037190,1258166,1385566,2931110,3427215,3129138,2707748,4235472,3427464,3798693,2201755,2475770,2422450,2181884,1891529,1517079,1812351,2360027
85,445747,497066,882422,914775,1805697,1314905,1620174,2522989,1886290,1996231,992591,903030,1035900,1005586,833098,594939,784411,952799
86,5754,5067,14527,21737,60309,59549,47914,89724,91400,53516,33173,81888,239700,15168,15026,181732,12636,46754
87,490795,635722,955337,1429559,3349934,1342391,1521327,3502625,2484619,3365599,904281,294592,731350,681623,708394,547840,767766,1405143
88,37058,61436,115765,184403,194787,280720,334457,132662,67040,80958,39460,9800,48931,62235,125171,137016,75762,113385
89,35123,21503,29373,59096,832800,353029,2165940,1535795,4209695,48973,132145,274091,46852,1719148,1589622,33382,27946,54866
90,66494,87434,127893,239561,316977,292231,360389,449212,418545,571978,255384,287199,220151,240222,216593,239133,275073,367546
91,2151,3302,4372,3117,6561,6756,8566,12607,9698,10287,4920,3870,4732,3735,3667,2708,3587,4848
92,351,598,776,654,1974,1479,1686,3451,4343,2521,1697,3205,1054,712,1455,618,654,1127
93,771,360,206,489,1387,1120,849,1560,1557,1847,603,1204,1951,20734,74431,27952,5172,65910
94,108790,125437,203453,278398,623202,357483,371348,590913,488446,564902,193416,140037,180761,170741,147427,109305,116862,203919
95,10790,14085,22093,20724,47871,34458,35463,74387,51236,54895,22492,22532,25778,24692,17600,10871,14647,18811
96,9463,9786,16203,17893,33368,27248,28306,59794,40189,115578,49965,45391,59764,49150,28900,16238,19811,27944
97,563,800,876,768,1876,1378,2466,1768,2461,1978,689,831,854,1276,707,766,983,1253
99,0,0,0,16416,90010,103385,156791,213836,181490,3609345,2169169,2741321,2118573,668490,0,0,0,0
TOTAL,4887851,5886523,8069924,11094843,23918854,18143269,20790996,28722984,26756063,28753499,13167391,14311911,15462319,16385608,14160146,9340310,11359681,17710712
