Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,4414,2665,2736,3313,3782,4640,6251,5648,6072,8243,7883,11580,9007,9052,4999,7929,6665,7302,8889,15647
United Arab Emirates,5,7,30,22,29,12,8,6,13,94,5,0,1,11,3,41,15,16,530,4594
Switzerland,0,0,1,0,0,0,0,0,0,34,0,0,0,0,2,0,50,1256,2915,4520
China,268,109,379,337,344,903,1330,894,1362,1952,1992,2331,2504,2485,2064,1618,1973,2748,1975,2464
Nigeria,48,38,85,56,206,168,188,130,318,309,290,249,118,170,238,505,426,353,1227,1907
France,1201,645,724,999,928,851,1054,1183,1074,753,858,872,1015,1326,560,963,711,625,612,577
Türkiye,80,0,7,0,12,4,11,3,12,15,14,13,24,6,16,173,55,61,140,385
Spain,1633,674,459,162,108,186,1005,980,702,1920,1189,6667,3584,2169,1006,1440,1856,911,121,305
Tunisia,10,7,0,1,9,17,0,0,0,8,38,43,23,24,23,95,546,132,334,146
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,99,121
Germany,48,9,20,8,18,12,60,165,1427,31,35,12,123,35,32,24,59,12,27,114
Portugal,0,2,0,0,0,0,0,0,0,0,477,147,206,4,0,433,298,0,36,100
India,0,0,0,2,1,0,0,2,34,2,11,224,351,33,0,13,4,0,2,90
Belgium,409,435,188,313,332,404,324,232,157,191,59,55,724,585,74,211,44,123,77,65
Togo,23,41,57,75,125,12,19,17,100,49,43,30,87,375,261,1201,286,156,63,57
Cyprus,0,0,0,0,0,0,0,0,0,2,10,0,0,0,14,22,63,176,251,56
Italy,46,81,38,6,60,37,39,69,20,36,43,31,5,67,245,83,24,55,153,38
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,26
Czech Republic,0,0,0,0,0,0,0,0,13,0,0,0,0,0,14,12,11,11,30,21
Lebanon,16,96,107,37,42,63,47,43,39,48,83,31,15,29,56,6,4,16,13,12
Netherlands,4,5,19,0,53,7,17,67,41,16,13,47,3,2,7,1,0,1,2,8
Morocco,0,1,0,0,0,0,0,0,1,10,8,10,0,8,0,10,108,248,4,7
Singapore,2,1,23,1,13,2,9,10,1,0,0,0,0,0,0,0,0,0,0,7
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,2,158,41,35,33,59,41,7
Sweden,0,15,0,67,89,61,67,12,36,13,12,0,0,0,0,0,0,19,41,5
"Hong Kong, China",0,0,0,0,2,2,0,5,0,39,81,55,39,0,30,68,10,1,2,4
Ghana,1,7,15,19,23,12,0,13,0,36,22,8,15,2,4,1,0,1,17,2
Niger,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Cameroon,393,186,409,1083,1214,1705,1839,1640,464,1059,1016,654,0,0,0,137,0,0,5,1
Canada,0,1,14,0,0,0,0,0,0,0,1,0,5,0,0,0,0,3,0,1
Japan,24,10,4,2,0,1,0,0,0,0,0,0,0,0,35,1,0,0,0,1
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Africa,2,5,4,1,0,0,0,2,4,1,0,6,7,0,0,0,1,2,12,1
Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,43,0,1,0
Senegal,0,0,0,0,0,0,9,1,10,0,0,0,0,0,0,0,2,0,5,0
Gibraltar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0
Afghanistan,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
