Code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,0.017312928961574596,0.015514888733023018,0.020734734545579482,0.01756482538705918,0.02158041705082338,0.047612216136845034,0.020499483640210574,0.007265271521700892,0.004766958750210326,0.002356005153672229,0.002010994559996496,0.003404907951901979,0.0028866917206889333,0.0009604013362586891,0.0005814116319905443,0.0006021896582413126,0.00030388295569257716,0.00016091962943290782,0.0003207667431252912,0.00027524093474635405
2,0.00010510056212876412,0.0,0.0,0.0,2.2056844900678026e-06,3.7975004008472646e-05,0.0,3.022030603096574e-05,5.60869433910166e-06,1.899621168048562e-06,0.0,0.0,0.0,0.00020125330595128563,6.02682789258491e-06,4.587529138455911e-06,5.826212066759804e-06,8.901936947352347e-06,8.690724567433999e-06,8.573799085549367e-06
3,0.0,0.0,0.0004981833486510397,0.0011240541675787282,0.0017623419075641744,0.002453607203436316,0.001294677715926551,0.0005075461653918605,0.00026964876630296443,0.0003585534954691661,0.00027374795057543924,0.0002403825846273417,0.0003764858468792431,0.00011901226933465025,3.297029376531745e-05,8.869223001014762e-06,0.0,6.847643805655652e-06,5.925494023250454e-07,4.924438449136047e-05
4,3.503352070958804e-05,4.590958362558184e-05,7.15780673349195e-05,4.141252196342683e-05,1.764547592054242e-05,0.0004367125460974354,0.00026573637943628624,0.0,3.71036702432879e-05,1.2347537592315652e-05,5.390728872870188e-05,1.4975911821831193e-05,1.5761967273652522e-05,1.818792155944821e-05,0.0008005045518503957,2.3549316244073678e-05,4.292998364980908e-06,5.0216054574808114e-05,8.88824103487568e-06,2.24237822237445e-05
5,4.140325174769495e-05,0.0,0.0,0.0,0.000313207197589628,0.00012869306913982398,0.0,7.748796418196343e-07,1.855183512164395e-05,0.00011350236479090157,9.854926220715813e-05,5.913565180928215e-05,8.916770057666283e-05,5.456376467834463e-05,6.274991394044289e-05,4.006442114251496e-05,7.052783028182921e-06,0.0,9.87582337208409e-07,0.0
6,0.0011083332006306035,0.0008467767646496206,0.0008503474399388437,0.0003825728219478478,0.00035732088739098405,0.0013438931974109486,0.0020276567340873027,0.0013389920210643282,0.0004741503906671326,0.00017524005275247983,0.00038072022664645706,0.000395517671191952,0.0003963008914518348,0.0005128203100566158,0.00036940909788667507,0.0006226806217264157,0.0006295375459504147,0.00026386254131126444,5.925494023250454e-05,4.308883642994041e-05
7,0.010010032326385018,0.012199196582286553,0.012042294048426857,0.007487778375958651,0.009431506879529924,0.010166752462046093,0.004739175335633863,0.005816246591498176,0.0027146080601252033,0.0031016064621312896,0.003950393502150185,0.0017087899386448412,0.002135971736540969,0.0017658099496629502,0.0015793834271450456,0.005995900583961876,0.0005032007369238337,0.00037776168327867014,0.0004137969992903233,0.0003429519634219747
8,0.01928754558338774,0.02081744564177772,0.014613378227097166,0.007619904041270536,0.011941575829227084,0.018044456071359252,0.008509861212563915,0.010726658881709199,0.029302407855623578,0.019105439897648412,0.02468785363497269,0.02011188158124125,0.04428572393589833,0.05044934050991815,0.06128433120468136,0.07220587362764065,0.036549668151226386,0.021877765449482764,0.02936497073102227,0.03971207863624712
9,2.5478924152427665e-05,0.00018873939934961422,0.0,0.0,5.293642776162726e-05,5.9072228457624115e-05,5.919246366590262e-05,0.00017434791940941773,0.0003654280080937774,7.123579380182107e-05,0.00011792219409403537,6.0671642765367396e-05,9.727385517454128e-05,0.0001004289581760836,0.00033147553409217003,0.000216531375335119,0.00012603016628622525,0.00015681104314951442,0.00011238686997431693,0.00022885448328351004
10,0.001210248897240314,0.015173117388254798,0.005703340405246386,0.017426783647181088,0.012398152518671119,0.008457877281664824,0.006436865570136772,0.00743729480218485,0.0028047786075769145,0.0021299502346744503,0.004071684901789764,0.005893981296238128,0.005811662504756737,0.0020330933186670152,0.006319306305019178,0.0009071074283106822,0.002499751619380312,0.006385427848773895,0.0007843378922109184,5.737850157252269e-05
11,8.917623453349682e-05,0.000772811324363961,0.0011538384454389025,0.000993900527122244,0.0006462655555898662,0.0017426307394999114,0.0009684894587038109,0.0004285084419262578,0.00034515042086779446,4.131676040505622e-05,5.3064987342315916e-05,0.00027379038792219593,0.00018914360728383025,1.660636316297445e-05,4.466943026268816e-05,6.116705517941215e-07,1.2265709614231167e-06,4.336841076915246e-06,1.343111978603436e-05,5.276184052645764e-06
12,0.047419462713186936,0.060786839252694,0.052203316068703494,0.05400981673973019,0.13338435816787023,0.09793331589296113,0.07706103120828191,0.055396920473327484,0.03884624843064418,0.052026824550514016,0.08764230155484624,0.07613484771801664,0.09818985064410153,0.06150799220766178,0.0480877052356472,0.052533019505562224,0.04347304794297917,0.026606520006875033,0.023199099166895294,0.028397082094346084
