Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,17217,17324,16184,15564,26347,31596,17905,20635,27360,25823,24721,32849,16102,11407,9687,8643,8005,7936,10204,7482
France,1850,2130,1360,1085,3011,1896,1411,2246,3348,4271,2555,3030,2370,1978,2360,2602,2689,3157,4012,3226
Belgium,611,714,1132,1450,1347,1461,1191,1830,2042,2197,2156,1548,647,572,954,482,1213,2286,3301,1617
Netherlands,7011,7984,7522,6015,6272,10694,6535,10824,12427,9693,9661,11849,5219,1035,876,2621,1560,515,1062,837
Ghana,13,1,68,0,0,909,0,75,253,510,700,898,22,119,0,0,16,131,374,376
Nigeria,364,409,570,471,491,6,51,154,188,205,47,21,5,33,92,108,26,67,103,246
Togo,4329,2515,2128,3320,5672,4118,1287,2059,4614,2511,1744,2483,1561,1264,1176,900,1022,384,311,206
Switzerland,37,101,11,0,0,2292,28,57,0,294,0,0,14,0,0,0,0,0,0,165
Spain,49,14,35,13,41,258,1,15,0,62,17,22,0,46,0,74,0,21,55,134
Poland,0,0,0,0,0,5,0,0,0,0,71,258,34,16,23,0,0,26,57,122
Singapore,1471,1105,700,555,269,1586,209,0,0,277,672,1414,383,68,139,392,483,335,323,97
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,72
Uruguay,36,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,72
United Arab Emirates,0,0,0,42,0,65,1,0,0,29,0,0,34,104,25,77,5,22,132,68
China,91,808,755,1271,8135,6318,4862,2492,3617,456,356,267,1003,1058,678,70,2,6,32,51
Germany,161,84,131,174,417,261,178,127,99,310,301,160,80,98,110,53,72,61,15,36
Morocco,38,10,27,27,12,0,0,6,13,0,43,91,123,12,0,0,47,226,40,36
Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,5,118,243,398,302,58,34
Brazil,0,0,0,1,0,1,39,5,0,17,0,0,2,17,0,16,0,0,0,24
