Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,101,96,123,295,489,372,332,315,565,224,222,416,302,210,525,394,275,430,299,559
Portugal,79,78,52,151,96,138,98,267,496,176,123,310,241,128,451,248,100,258,80,291
Belgium,0,0,1,0,218,0,0,6,0,1,0,5,1,19,3,74,8,41,129,127
Spain,0,4,10,43,4,21,69,12,14,2,5,2,3,4,24,22,69,32,5,37
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,19,30
China,16,9,12,13,18,18,15,12,19,23,23,34,43,13,27,33,46,30,47,27
United States of America,2,2,3,1,1,2,1,3,1,1,3,4,0,0,2,3,1,2,3,24
Germany,0,0,26,52,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,16
Italy,2,2,9,3,4,7,8,4,7,3,2,4,2,1,2,4,4,1,1,3
Netherlands,0,0,3,3,140,183,136,1,1,2,29,5,1,36,4,3,1,1,2,2
France,0,0,2,0,0,4,1,0,1,1,6,1,0,5,0,2,1,51,1,1
Senegal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Gibraltar,0,0,0,0,0,0,0,0,3,9,2,14,0,0,7,0,0,0,0,0
Brazil,1,1,3,7,2,0,4,0,8,0,0,0,0,0,0,0,0,0,1,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Morocco,0,0,1,0,0,0,0,0,0,2,2,4,1,2,3,3,4,3,8,0
India,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
South Africa,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Switzerland,0,0,0,20,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
United Kingdom,0,0,0,0,2,0,2,8,17,4,1,32,0,1,0,0,1,0,0,0
HHI,0.6356851,0.695053568,0.279969048,0.350703952,0.365837457,0.390714306,0.322884731,0.768080915,0.823927983,0.710297978,0.411915753,0.648874207,0.716492029,0.465131904,0.798167629,0.520065441,0.298293342,0.476707664,0.348171934,0.407756334
