code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
62,0.002242538,0.001087508,0.000637947,0.001248881,0.000867699,0.000765897,0.001030343,0.000958072,0.000489421,0.003527485,0.001479434,0.001444177,0.001841301,0.001357958,0.0007371,0.001280891,0.001315931,0.001292718
63,0.006451258,0.00531429,0.004171052,0.00737847,0.005125599,0.003864934,0.004521451,0.003073097,0.003693245,0.00572553,0.005731683,0.005316131,0.005876487,0.007732282,0.005974153,0.008110103,0.006594309,0.005892578
64,0.001680179,0.001560221,0.001132983,0.00151238,0.000897913,0.000944284,0.000972639,0.000977258,0.000969655,0.000956947,0.001623489,0.001383897,0.001620169,0.001095584,0.000874305,0.001294074,0.001280324,0.001319949
65,4.59E-05,6.57E-05,0.000103343,7.85E-05,0.000179369,0.000222215,8.80E-05,6.33E-05,5.64E-05,0.000579302,0.000126044,9.92E-05,0.000232862,4.82E-05,4.90E-05,9.82E-05,9.40E-05,0.000134822
66,0.000435148,0.000170883,0.000155035,7.11E-05,0.000149174,0.000157086,9.96E-05,0.0001874,0.000262875,0.000150322,0.000318222,0.000453641,0.000341879,0.000391222,0.000254056,0.000313594,0.000277226,0.000268833
67,0.000143688,2.69E-06,6.06E-06,0.000153665,3.34E-05,3.91E-05,1.56E-05,8.68E-06,2.61E-05,7.43E-05,1.69E-05,3.54E-05,2.11E-05,9.52E-05,1.19E-05,1.23E-06,4.72E-06,1.33E-05
68,0.000624754,0.000560048,0.001621014,0.002312458,0.001302477,0.001240667,0.000399544,0.00072976,0.000351057,0.000735475,0.000637337,0.000347065,0.000383975,0.000529332,0.000292759,0.000668845,0.000606952,0.000796273
69,0.000973664,0.000310381,0.000903761,0.001474975,0.001106251,0.001429763,0.000879118,0.001181825,0.000916131,0.000471605,0.000452799,0.000573607,0.000633937,0.001161025,0.000382055,0.001133878,0.000907018,0.000919398
70,0.00216073,0.000574486,0.001136347,0.001931576,0.002217343,0.001563825,0.000723814,0.00046587,0.000571533,0.000718891,0.000615553,0.000619305,0.000615031,0.000912905,0.000491792,0.000537225,0.000484576,0.001115426
71,0.000832052,2.11E-05,6.21E-06,8.51E-05,0.001211405,0.002196891,0.00472331,0.003498515,3.40E-05,0.000137484,3.11E-05,7.17E-05,6.88E-05,0.001446919,4.49E-05,3.56E-05,1.11E-05,3.14E-05
72,0.015746948,0.01538315,0.015933494,0.009640855,0.009027774,0.00565671,0.00602369,0.005624725,0.004429019,0.003073419,0.004575648,0.003174003,0.003582035,0.007333953,0.005396886,0.01159804,0.009968305,0.00837922
73,0.008758619,0.007241721,0.007291696,0.014698317,0.008636256,0.006809037,0.006680204,0.008990132,0.00467299,0.011197711,0.018984946,0.011569851,0.00904473,0.00879366,0.007862043,0.018659,0.009981039,0.016636591
74,0.000101161,0.000163353,0.000147343,0.000466932,0.000172308,0.000236223,0.000334865,0.001545339,0.000120689,0.000155913,0.000236791,0.000574194,0.000180214,0.00056236,0.000751466,0.000156867,0.000262369,0.000335971
75,0,0,0,0,0,1.69E-05,0,0,0,0,0.001084108,6.08E-06,4.69E-05,0.000100242,2.15E-06,7.04E-06,7.56E-06,6.84E-06
76,0.003321472,0.00228471,0.003074461,0.004525672,0.004553813,0.004896151,0.00707522,0.007111604,0.003689908,0.006481211,0.008331503,0.005238126,0.006060974,0.005825933,0.005659073,0.006277046,0.001807032,0.004497728
78,4.55E-05,1.52E-05,0,6.13E-05,1.18E-05,4.95E-06,3.18E-06,7.34E-06,1.27E-05,6.79E-06,4.49E-06,1.84E-05,7.52E-06,2.27E-05,1.04E-06,1.06E-05,1.34E-06,6.51E-07
79,8.22E-05,5.94E-06,1.25E-05,0.000176933,1.76E-05,9.30E-05,6.19E-05,6.91E-05,4.17E-05,5.50E-05,0.000156895,0.000141248,0.000195805,3.54E-05,4.36E-05,0.000544818,4.01E-05,7.47E-05
80,0.004948348,0,4.90E-06,6.35E-05,1.39E-05,0.001844199,1.50E-05,9.12E-05,9.19E-07,1.15E-05,1.34E-05,0.000403895,3.66E-05,5.60E-06,1.43E-05,0.000484877,0.007176905,0.0052295
81,0,0,0,0,0,0,3.31E-06,0,4.68E-06,0,0,1.03E-06,0,4.00E-06,2.15E-06,5.05E-06,0.00010307,2.55E-05
82,0.004313819,0.003115358,0.003506301,0.006058553,0.003506906,0.002530323,0.002078079,0.001792508,0.001232144,0.002984245,0.002699104,0.002030316,0.001421545,0.00168942,0.001597205,0.002702492,0.001661575,0.001241878
83,0.003155671,0.001966134,0.002039092,0.004215578,0.00317483,0.003642123,0.001692715,0.001669601,0.001100345,0.001164475,0.001766258,0.001277503,0.002749153,0.002076461,0.000983509,0.001127129,0.001033917,0.000871886
84,0.035893759,0.033141434,0.048490255,0.060963729,0.073017172,0.057234529,0.047295912,0.044207615,0.023524765,0.071149821,0.045370804,0.041686978,0.04038581,0.032923015,0.041420697,0.035539622,0.048667313,0.052749877
85,0.014693542,0.015414914,0.022591929,0.026279851,0.027231632,0.023751873,0.022243352,0.017602383,0.022734824,0.041993074,0.01938476,0.015595613,0.020712297,0.016424507,0.012432813,0.01726361,0.083983886,0.013817473
