Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,174,142,306,363,713,2514,1911,912,1632,895,1708,934,1238,979,945,1262,1473,1726,1138,1640
South Africa,98,61,91,93,225,531,161,120,358,176,154,308,335,294,589,657,986,1213,365,717
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441
China,0,0,0,0,229,48,0,0,523,311,419,208,114,157,149,1,13,122,193,211
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,118
Spain,0,20,4,85,0,2,0,305,126,91,879,132,527,355,108,187,188,170,231,83
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
United Kingdom,0,0,0,0,0,0,7,0,0,9,2,2,0,0,0,0,1,1,0,11
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
United States of America,0,0,0,5,0,1357,0,181,131,0,4,0,0,0,0,0,0,0,3,4
Germany,0,0,0,0,32,2,1248,106,2,0,0,0,0,0,41,0,0,2,0,2
Australia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
Botswana,0,40,0,0,0,17,26,5,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chile,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
"Hong Kong, China",0,0,0,0,0,0,0,8,0,0,0,0,0,41,0,0,49,0,0,0
Ireland,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,36,0,0,103,67,0,0,0,0,0,0,0,0,32,0,100,0,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,24,31,19,0
Lebanon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Mauritius,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0
Mozambique,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0
Pakistan,0,21,196,72,160,246,453,163,283,159,93,66,107,58,34,14,9,10,19,0
Poland,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,6,0,14,0,0,79,6,17,63,0,0,11,150,18,22,92,100,68,154,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zimbabwe,34,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Eswatini,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Sweden,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0
United Arab Emirates,0,0,0,1,0,0,0,0,0,0,22,0,0,21,0,119,95,4,0,0
Egypt,0,0,0,0,0,0,0,0,111,148,133,202,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
HHI,0.263949774,0.105611375,0.415587296,0.211936899,0.178292178,0.421303347,0.517723349,0.194758725,0.222324049,0.161288911,0.358209927,0.195347934,0.279006057,0.256758309,0.446712341,0.346631253,0.554677348,0.58624745,0.208727693,0.348745933
