Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,9638,9442,15462,19515,19860,27641,30362,30042,34400,35320,46910,48118,48631,52694,54931,60669,62115,52005,54707,74345
China,5221,5314,7364,8506,9457,10367,17675,15345,17858,19611,27762,28839,31290,35298,34269,34822,43701,36182,41731,47402
Kenya,52,14,7,5,8,0,441,135,83,58,90,65,149,217,746,1751,977,577,1747,8999
India,426,686,913,1716,1916,4338,3792,3855,3958,3615,4936,2340,2637,1893,1850,4332,3256,2545,2322,4985
Italy,1634,1262,2592,4603,3368,7292,2412,2428,3602,2896,4920,5964,6331,5339,9827,9297,5561,3537,3267,3420
"Korea, Republic of",102,178,162,291,407,310,592,622,802,985,1012,919,1128,1125,989,949,2049,1143,1474,1903
United States of America,103,62,117,55,25,191,56,177,229,89,233,539,648,733,424,761,1108,936,698,1684
Canada,4,5,4,3,1,1,10,1,3,91,1,8,22,10,20,16,70,59,54,977
Türkiye,139,71,108,372,349,536,233,1510,510,944,983,775,1170,868,1126,980,413,764,538,906
Egypt,0,8,55,5,1,2,1,7,296,1032,1716,1824,1341,653,1207,794,577,309,308,804
Germany,485,409,510,329,577,538,745,698,203,358,344,358,384,894,402,868,740,3519,165,654
United Arab Emirates,101,246,986,1435,851,150,54,69,80,164,254,468,170,102,359,437,323,132,372,408
United Kingdom,313,209,705,626,119,179,130,186,131,210,106,202,205,272,79,372,55,90,144,276
Thailand,41,27,19,8,47,16,62,79,8,65,78,107,115,575,196,420,200,299,186,241
Uganda,0,4,0,0,0,0,0,6,0,0,0,0,0,2,11,0,1,0,0,199
Ireland,0,4,0,0,4,1,0,2,4,4,0,13,12,932,386,250,488,497,131,182
Australia,0,2,0,0,1,22,0,24,88,18,3,187,1,4,13,2,1,7,1,161
Japan,73,59,135,139,171,467,508,326,325,389,480,494,541,479,420,211,330,234,154,153
Hungary,0,0,0,0,27,84,7,34,20,118,101,165,220,323,94,95,97,28,104,148
Spain,15,1,5,340,838,1042,547,770,2176,1274,838,1225,308,473,294,89,186,166,66,112
Malaysia,7,52,115,83,192,99,120,116,33,103,64,89,89,79,66,63,163,21,78,98
Singapore,2,0,1,9,1,1,16,5,3,1,1,0,3,1,0,2,3,0,6,95
South Africa,18,19,44,30,12,24,73,301,32,11,60,185,38,72,457,139,197,27,26,59
"Taipei, Chinese",107,179,77,29,150,35,72,136,22,54,19,56,65,48,105,56,187,75,76,50
France,236,29,15,139,520,897,794,1106,1239,1019,1162,2084,600,598,189,89,207,64,140,38
Netherlands,177,52,155,99,168,139,383,72,384,200,482,375,132,125,170,116,13,25,28,38
Greece,6,16,29,24,15,17,545,757,1220,200,80,33,71,30,27,23,11,69,47,32
Viet Nam,0,1,0,0,0,0,0,2,3,0,9,15,102,123,10,45,23,14,16,32
Belgium,23,3,298,49,22,34,26,14,26,27,86,7,13,32,72,6,34,26,32,31
