Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,53866,149484,80856,80428,51706,39081,45705,47179,119615,309456,85616,67547,62492,63441,37439,48803,52970,18077,22955,15094
South Africa,27563,102665,26683,27878,28289,20638,22534,23183,23875,234393,32857,23447,27541,37850,27868,15266,22443,7324,15727,8959
Switzerland,11474,25761,36265,26811,7342,6166,9302,16990,38009,31169,22243,18836,6692,5760,555,20402,10456,6310,5357,2801
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
United Arab Emirates,0,261,0,0,0,0,0,0,0,0,0,0,829,37,0,998,0,504,96,269
"Congo, Democratic Republic of the",336,274,452,560,465,2,3,25,84,98,303,324,174,104,209,104,16,0,0,4
Congo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Zimbabwe,339,55,34,37,58,125,47,7,81,50,153,31,1,1897,1937,0,0,0,21,1
French Southern and Antarctic Territories,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,0,25,0,0,0,53,0,0,37,0,0,0,0,0,0,0,0,0
Angola,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Bahamas,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,89,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2005,3894,1829,2004,1620,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,128,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,1010,480,449,455,245,86,2,0,2,1,308,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,168,0,5568,3092,1181,6036,1747,19822,1251,858,5989,5305,5919,3024,1435,1662,0,0,0
Finland,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,1,0,0,0,0,13,472,100,81,0,0,0,0,1220,1720,0,0,0
Germany,3786,3139,4348,3584,2330,1654,0,0,0,0,425,0,0,0,0,610,501,0,565,0
"Hong Kong, China",0,0,0,12,0,0,0,0,0,14544,5921,702,1729,0,0,0,0,217,101,0
Indonesia,0,0,0,0,0,0,113,0,0,0,0,0,1391,0,0,0,0,0,0,0
