Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,309,420,266,322,643,891,607,843,1147,1387,1753,1516,1153,1063,740,910,480,741,3064,2157
India,0,1,0,11,70,92,93,39,0,0,1,116,98,37,0,13,32,75,578,1034
Egypt,0,0,4,0,0,0,15,0,0,0,0,1,0,0,0,0,1,0,0,602
China,0,0,3,0,0,1,5,2,0,3,56,65,4,98,7,21,15,177,2012,272
Switzerland,110,57,22,30,65,368,424,572,746,852,961,723,672,775,348,586,368,410,260,194
Türkiye,0,65,0,141,86,0,0,0,0,0,0,0,0,0,0,26,4,10,1,35
Austria,178,277,86,37,0,0,9,192,398,448,567,242,280,142,279,190,21,9,96,10
Belgium,0,0,0,0,0,0,4,4,0,0,1,1,0,0,2,5,4,6,3,7
United Arab Emirates,0,0,40,0,351,346,0,0,0,0,0,1,26,0,10,3,26,53,114,2
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,0,0,1,0,1
France,18,10,91,23,63,30,26,33,0,84,163,305,61,3,3,0,8,0,0,0
Germany,0,0,1,18,7,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"Korea, Republic of",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,0,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Viet Nam,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,3,0,3,0,0,34,1,4,3,66,0,0,0,0
United States of America,0,0,0,0,0,0,17,0,0,0,0,24,6,3,13,0,0,0,0,0
Cameroon,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.359485258,0.479043351,0.236511639,0.22110603,0.340278372,0.32330089,0.595932072,0.547157444,0.378139094,0.393320204,0.427785148,0.354917594,0.484200162,0.609787479,0.417574036,0.508083881,0.668910019,0.40536333,0.50193116,0.364257914
