Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,527,534,582,473,746,547,686,749,555,814,983,1154,1704,1096,1156,1286,1106,389,646,532
United States of America,18,9,8,12,29,12,44,23,148,319,185,363,253,279,375,33,106,72,209,163
Togo,51,71,50,53,31,8,12,23,2,18,209,220,383,191,225,43,48,4,341,101
France,238,128,174,101,119,179,234,266,201,67,69,51,124,258,91,175,443,156,13,85
Niger,2,11,2,5,1,37,65,28,19,2,65,23,36,56,31,35,27,43,0,36
Senegal,40,26,11,36,53,16,63,18,4,19,105,27,32,40,7,28,13,8,0,22
Burundi,0,0,0,0,0,0,0,32,25,0,29,0,0,0,0,0,0,4,0,21
Cambodia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20
India,0,5,19,3,0,0,0,0,0,0,4,2,6,7,2,18,0,0,0,16
Spain,3,4,2,3,0,2,24,0,0,0,4,1,0,7,117,3,1,3,0,15
China,0,0,28,4,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,10
Congo,0,0,24,7,3,2,33,128,8,1,11,15,3,3,16,3,2,1,0,8
Uganda,0,0,0,2,1,0,0,0,4,0,0,0,0,3,0,0,4,0,6,8
Burkina Faso,40,30,19,21,19,59,23,31,4,116,21,5,151,2,25,2,3,9,65,5
Cameroon,2,2,3,3,45,2,21,8,20,69,63,111,86,34,68,13,18,6,0,4
Gabon,4,9,2,4,13,67,3,0,20,7,16,190,25,26,6,9,0,11,0,4
Nigeria,0,0,0,19,8,5,14,0,2,0,0,3,29,0,30,4,4,1,0,4
Germany,13,18,9,1,3,8,8,19,9,20,4,12,11,2,17,198,19,2,0,3
Guinea,3,37,33,0,0,0,2,1,3,13,7,6,2,10,3,44,3,3,0,3
Lebanon,0,6,5,0,5,0,13,0,0,0,4,8,0,0,4,324,0,0,0,2
Canada,2,2,0,3,2,5,0,9,2,4,0,5,5,3,4,77,4,2,0,1
Madagascar,0,0,0,0,1,1,4,0,0,2,3,4,4,11,0,2,0,2,0,1
British Indian Ocean Territory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Chad,11,0,13,0,5,0,0,0,4,0,0,0,6,23,0,0,0,0,0,0
Equatorial Guinea,8,4,64,55,114,2,1,0,18,9,0,0,4,7,1,3,0,0,2,0
Marshall Islands,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,13,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0
Angola,0,3,6,3,1,4,24,0,0,26,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0
Australia,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,0,0
Armenia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Belgium,11,25,22,63,172,23,25,12,19,32,16,23,36,30,53,59,273,10,0,0
"Bolivia, Plurinational State of",0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Botswana,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
Cabo Verde,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,2,0,0,0,0,2,0,0,0,0,0,7,0,50,3,0,0,0
Sri Lanka,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
