Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,1772,1816,1814,3133,4672,5614,6752,6507,5184,9414,9833,15441,11156,12269,9470,11971,12372,14665
China,151,168,89,310,360,551,671,800,723,949,1796,1970,2334,3054,2717,4114,3958,6199
Australia,598,656,718,1151,1939,1569,2565,1959,1836,3701,3579,3328,2934,2488,2020,2016,2924,2692
Malaysia,37,40,44,38,346,467,363,523,670,1113,845,1011,1504,1323,1073,1334,1377,1923
New Zealand,254,255,280,675,705,1000,963,885,521,1100,1042,2226,1698,1674,860,1708,1340,994
"Hong Kong, China",43,27,85,82,150,162,173,250,77,221,251,218,517,274,329,477,708,669
Fiji,47,56,62,96,137,175,287,174,87,154,248,221,372,238,298,420,598,610
Singapore,257,340,105,153,215,165,364,214,149,291,329,4343,614,1019,953,552,595,502
Thailand,120,77,278,429,457,962,930,891,572,537,640,848,542,767,306,486,367,378
Netherlands,0,5,16,0,0,0,0,0,0,0,1,0,0,154,152,71,76,250
United States of America,10,1,1,15,3,78,10,20,4,7,30,59,45,136,299,41,60,76
Indonesia,108,49,11,13,39,43,51,13,10,23,77,20,19,64,79,116,35,72
"Taipei, Chinese",30,22,35,58,63,100,38,34,36,91,117,95,149,118,66,86,55,59
Philippines,11,0,0,0,59,107,50,298,129,534,409,361,10,18,2,2,17,49
Viet Nam,0,0,7,0,0,0,0,0,1,0,0,1,0,252,1,116,49,43
Japan,5,4,4,14,7,21,44,47,19,397,127,233,119,19,68,37,23,42
Papua New Guinea,35,58,49,63,175,190,171,188,133,202,183,121,91,122,77,78,29,31
India,43,49,15,15,8,5,10,101,55,27,33,235,25,363,93,2,3,19
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"Korea, Republic of",5,1,0,4,6,1,1,93,0,41,7,115,5,98,40,226,67,13
Germany,0,5,1,15,0,0,0,0,0,1,1,8,9,4,15,1,0,8
Samoa,0,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,7
United States Minor Outlying Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Italy,0,0,0,0,1,1,13,1,4,6,4,5,5,2,10,1,22,4
Canada,0,0,2,0,0,0,10,8,0,0,0,0,65,0,0,3,0,3
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,22,2
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vanuatu,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,1,3,1
United Kingdom,4,0,0,0,1,16,0,4,14,1,40,15,17,7,1,0,0,1
Nauru,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
Saint Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Andorra,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Belgium,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,7,0,0,0,3,0,2,50,0,0
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Denmark,0,0,0,0,0,0,0,0,0,0,5,2,0,47,0,26,2,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
France,12,0,12,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Morocco,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
Pakistan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0
Senegal,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0
Spain,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,20,17,67,0,17,0,2,1,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Uganda,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, Bolivarian Republic of",0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
HHI,0.237636435,0.276619584,0.304062499,0.298195718,0.307855499,0.222217533,0.296646287,0.221050074,0.278710892,0.292262693,0.300042701,0.255382478,0.262195744,0.229080263,0.256020523,0.302368708,0.300094748,0.3712971
