Exporters,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017
World,94,35,7,6,2
France,0,0,0,0,2
Brazil,0,1,0,0,0
Canada,0,0,4,0,0
China,57,0,0,0,0
Colombia,35,0,0,0,0
Dominican Republic,1,0,0,0,0
Spain,0,0,0,5,0
United States of America,2,34,3,1,0
HHI,0.423943224,0.903885274,0.024510411,0.487310034,1
