Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,161,20,56,3,57,65,82,339,926,457,919,1421,1855,894,444,500,2972,4772,6651,8263
Türkiye,0,0,0,0,0,0,9,28,2,0,106,398,609,587,199,286,2397,4143,6118,7519
United Arab Emirates,0,0,0,0,15,27,0,0,0,1,6,70,221,232,152,172,393,467,438,652
Saudi Arabia,0,0,42,0,0,0,43,243,563,155,402,239,123,34,0,9,33,3,2,63
China,0,0,0,0,0,0,0,11,81,127,78,15,779,10,0,3,5,36,31,21
United States of America,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,5,0,0,6
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2
"Congo, Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,14,18,0,0,6,34,20,0,0,0,46,2,31,0,0,0,83,2,36,0
Canada,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
France,15,0,14,0,0,0,3,40,254,0,4,74,24,0,12,0,8,91,2,0
Germany,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0
"Iran, Islamic Republic of",40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
Italy,90,2,0,0,36,3,0,7,0,3,215,588,61,0,17,20,8,0,0,0
Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,0,0,61,35,0,30,58,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,2,0
South Africa,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Egypt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,29,0,0
Cameroon,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,3,1,0,0
HHI,0.321596818,0.677488313,0.284959256,1,0.271880144,0.339433776,0.312108145,0.548367972,0.447564789,0.334018902,0.28454597,0.277197345,0.344226819,0.506432973,0.291877981,0.441046605,0.733765151,0.805010506,0.886290052,0.853672491
