Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,19863,14815,15822,15258,18100,26905,28590,33158,44414,49339,56707,61331,57236,44209,57932,62284,50467,41064,44007,92202
South Africa,6816,5932,6946,6049,7859,12326,15610,20670,30208,34802,41190,44695,45008,37828,50917,52787,42312,33858,36830,41155
United Arab Emirates,326,364,101,111,119,94,54,84,215,123,281,386,293,330,358,299,123,189,100,35420
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10793
United States of America,43,6,93,12,28,86,16,46,35,508,437,551,608,524,1449,1214,441,839,460,925
China,132,133,122,97,184,88,97,161,349,546,663,1067,456,394,379,481,537,346,346,909
Zimbabwe,9570,4976,3187,1855,692,227,73,39,41,125,1,55,95,126,44,245,1386,571,965,803
France,0,2,22,0,14,32,5,1,149,73,166,684,109,89,431,678,509,624,530,496
Pitcairn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445
Germany,32,24,3,27,1,14,1,59,1,89,385,99,238,240,171,260,204,360,304,301
Belgium,0,6,0,0,0,6,3,5,2,5,10,59,15,109,68,175,192,504,100,291
United Kingdom,41,66,60,36,58,146,52,50,142,188,174,156,240,151,148,137,82,78,87,251
Côte d'Ivoire,1,0,3,11,12,7,2,12,5,13,5,16,16,8,8,16,2,80,22,150
Botswana,0,2,21,7,10,4,6,44,225,0,20,29,35,8,141,205,73,38,59,84
Pakistan,0,0,0,0,0,0,4,0,1,0,0,0,6,0,0,0,0,0,0,55
Egypt,0,2,226,10,7,3,23,60,149,0,211,416,1120,264,52,45,22,49,231,35
Canada,65,10,6,8,12,9,9,1,1,74,187,2,4,2,4,11,0,22,7,32
Spain,0,0,0,0,0,0,0,0,0,10,39,64,28,113,226,187,12,33,33,26
Australia,0,0,10,3,0,2,314,261,11,4,71,50,34,17,26,104,7,0,217,10
Poland,0,0,0,0,0,0,0,0,0,0,2,8,11,6,2,10,34,21,6,9
Ghana,0,1,2,1,2,1,0,0,0,0,0,0,0,1,15,18,9,18,2,5
Bulgaria,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,2,0,1,3
Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
British Indian Ocean Territory,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"Korea, Democratic People's Republic of",0,0,0,0,0,0,0,3,0,0,0,2,7,4,0,1,0,0,0,0
Tokelau,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0
Andorra,0,0,0,0,0,4,39,3,2,0,0,0,0,0,0,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Argentina,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Brazil,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,1,5,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sri Lanka,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"Congo, Democratic Republic of the",0,2,6,4,2,0,4,171,5,0,0,0,0,0,0,0,2,2,0,0
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Czech Republic,0,0,0,0,0,0,0,0,0,0,5,45,0,2,0,0,4,0,0,0
Denmark,0,0,0,0,12,0,0,1,0,1,0,2,8,3,32,6,1,18,0,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Finland,0,0,0,0,0,5,0,0,0,0,0,0,3,0,2,1,8,0,0,0
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,1,0,1,1,0
Guinea,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
