Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,3462,3483,4923,7478,11146,12144,10197,17154,19884,23553,34320,57603,48523,57801,76258,83407,104933,110895,122119,131277
Thailand,1956,1724,3210,4515,5926,5480,5395,10192,12823,13492,17154,24888,22145,27510,36037,34120,32992,33522,41639,48991
Singapore,189,260,489,567,1556,3015,530,501,2346,5029,7815,12181,12346,14881,19513,21088,33411,31262,26837,27838
China,53,104,51,72,111,55,29,20,221,36,538,1417,972,419,1264,3062,6380,7006,8754,9894
Malaysia,141,75,124,170,184,245,262,208,334,499,564,1952,580,1290,1956,2687,3497,6287,7076,9038
United States of America,486,944,257,391,455,185,66,87,155,118,1562,4357,2068,4263,7181,10745,13630,16735,19081,7333
Netherlands,14,24,123,138,24,26,9,46,608,799,786,1528,450,456,490,334,352,168,795,7278
Viet Nam,6,88,120,13,86,152,43,371,616,734,1158,2097,1987,2296,2660,3041,4489,4453,4784,5059
"Korea, Republic of",9,2,2,6,35,57,75,53,111,207,266,333,427,604,617,1271,3173,2903,3858,3986
United Kingdom,0,0,0,0,0,0,0,0,2,19,89,39,13,14,18,601,888,1451,1384,2410
Indonesia,26,63,72,77,81,177,581,778,825,1983,3669,6142,2471,912,174,603,1491,1859,2067,2240
Spain,0,0,21,0,0,0,255,588,410,93,0,0,5,0,6,75,728,1192,1192,1977
Japan,4,8,15,2,4,2,6,36,0,15,49,291,170,285,367,561,817,952,977,1283
India,4,17,9,36,9,8,18,18,74,0,0,744,65,52,122,309,624,832,719,1069
France,242,33,34,59,129,92,117,27,33,48,82,157,87,131,175,309,467,695,635,783
"Taipei, Chinese",17,29,12,45,9,60,9,15,40,26,41,281,75,67,66,59,56,112,107,567
Australia,12,5,6,6,8,4,17,20,36,26,62,168,21,43,44,243,372,321,532,219
Germany,1,1,231,32,41,0,55,280,308,267,254,488,207,356,368,609,482,268,432,185
Italy,0,0,0,12,2,2,2,7,6,11,11,24,30,24,29,134,150,106,266,176
Philippines,0,0,0,0,0,0,2,2,3,11,3,0,9,1,2,343,93,106,229,160
Lao People's Democratic Republic,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,33,69,148,226,112
"Hong Kong, China",64,79,83,64,28,43,25,16,58,97,67,246,148,401,411,387,91,65,3,82
Belgium,0,0,3,14,1,14,0,0,0,22,51,0,0,2,1,11,22,3,23,81
Austria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0,55,45,80
Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,3,79
Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,25,76,123,56,73
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,32,72,49
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,22,36,63,42
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,39,41
New Zealand,6,2,21,0,0,0,0,0,0,0,0,4,7,7,7,107,6,8,138,38
Denmark,19,25,11,2,0,1,0,0,114,1,8,43,18,0,13,16,22,78,19,29
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,24,0,25,9,21,27,11,12,14
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,0,9
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,0,0,0,0,8
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,7,7
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Türkiye,0,0,0,0,26,83,0,22,0,0,23,8,5,8,2,0,10,1,21,1
Canada,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,29,0,0,5,0
Cocos (Keeling) Islands,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,21,50,0,0,0,0,0,0,0,0,0
Sri Lanka,0,0,0,146,0,0,0,0,0,0,0,0,0,0,2,2,1,24,0,0
Ecuador,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Ireland,2,0,29,1057,1293,2426,2700,3869,762,0,3,0,4159,3710,4579,2420,364,0,0,0
Israel,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,2,0,0,3,0
