Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,215,130,32778,9,57,23,76,56,32,58,322,43,56,44,113,728,160,89,28,15
"Congo, Democratic Republic of the",212,98,1,3,50,19,20,32,19,32,72,10,1,1,83,705,119,69,7,8
Equatorial Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
United Arab Emirates,0,0,0,0,0,0,0,0,0,10,191,0,0,19,1,0,5,1,4,2
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
South Africa,1,2,0,3,6,1,47,2,2,1,2,1,7,12,8,14,15,3,3,1
Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
Germany,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zimbabwe,0,1,32776,2,0,0,7,20,3,9,50,2,20,0,0,0,2,0,4,0
United States of America,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0
China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,5,0,0
Finland,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,0,0,0,1,1,0,5,4,4,4,5,5,7,7,5,0,0
Malawi,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,3,3,0
Mozambique,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,2,0
Namibia,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
India,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0
HHI,0.967037601,0.572696023,0.999791678,0.065740339,0.724737478,0.66584731,0.418619733,0.350075584,0.382013991,0.28530135,0.441895314,0.404886665,0.169073026,0.225441058,0.579503612,0.937298279,0.619938496,0.647864968,0.041953464,0.262909322
