Code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
57,19,447,215,135,784,485,663,438,303,371,1103,990,553,493,489,1083,953,636,1445,1182
58,108,48,64,59,149,185,124,327,439,614,378,367,192,508,596,408,257,335,383,453
59,2113,2452,3537,954,1115,660,1285,743,567,1037,1223,492,494,468,1061,716,735,810,1285,1011
60,27,11,8,8,22,17,9,21,8,55,246,116,27,36,303,139,18,45,147,644
61,1425,1971,2256,2132,2784,5474,5364,4489,4490,7110,9708,6029,4376,9263,15813,13926,14406,8540,12773,5530
62,1418,1162,1090,4413,4453,2613,4288,4905,5109,8797,12299,10317,7084,15573,6063,7321,6273,18415,12662,4078
63,9381,6670,7489,8329,8717,20580,21648,30587,20243,18255,62165,26204,19308,61564,17333,19339,52890,45113,36389,61291
64,3189,3877,2884,3887,5125,8368,6509,6890,8159,8954,12579,13442,6550,11857,8166,10640,8943,7796,11377,9728
65,60,197,550,581,212,540,1236,333,847,1222,1634,1283,364,1599,1012,860,736,1130,1046,1337
66,80,204,91,274,316,343,308,123,289,215,161,90,70,190,66,128,171,129,123,173
67,33,53,92,62,162,203,187,233,141,234,97,330,180,375,180,211,214,195,409,445
68,1133,2124,1071,1071,1157,1614,1690,1784,1573,1979,2773,2246,1648,2516,3023,2747,3929,2062,2679,3668
69,3382,4665,6869,5134,5588,8306,8515,9578,12160,14731,15140,14565,10605,13067,4563,4526,22242,25592,32811,29198
70,3856,5507,4586,3661,5720,6601,3593,5427,8275,8637,11209,14977,11012,8026,10110,9684,12252,17087,16747,24616
71,40,136,60,245,131,219,92,208,362,708,1276,902,595,362,568,640,356,444,1079,1378
72,29567,33808,63879,52362,59183,84905,62715,85941,89529,115725,119692,183876,133114,149406,163906,164746,158828,155514,176860,225767
73,17786,31918,25519,38265,46951,74560,63276,71074,74631,112643,169914,107824,89460,110338,112660,151238,148126,126164,157329,186821
74,165,211,266,273,487,1294,2055,1382,561,894,1700,978,531,1028,1238,2304,2326,1709,1405,1385
75,1,0,3,32,118,2,21,4,4,17,122,68,10,0,3,6,168,2,6,37
76,2532,4023,4704,3632,4916,5177,6208,5877,8333,6066,11158,8358,5187,6983,8406,8518,9921,9534,13588,20223
78,27,7,26,33,40,98,48,81,38,37,140,114,21,109,38,90,114,33,20,66
79,815,485,522,947,1062,1019,578,294,472,2825,443,1123,220,155,18,38,17,57,384,195
80,2,17,15,5,4,5,2,1,2,28,7,13,120,0,1,1,5,0,1,0
81,75,1,4,7,5,48,1,13,14,7,9,7,0,3,7,32,14,25,33,59
82,1502,2232,2642,4474,3407,4882,5025,6944,12268,13479,19018,7935,8345,11610,11114,13448,16882,17763,19570,15102
83,2455,2731,3168,2917,3538,5537,6005,5590,5732,7893,10584,8917,6594,6379,7396,9561,9655,9152,11118,14729
84,66590,64499,82494,99536,147527,119950,149852,182553,192977,362437,537010,276050,301196,414201,468078,471193,515421,451506,436435,386648
85,50328,92015,80748,89140,130160,125414,120384,114188,144236,187003,218717,177430,162247,201126,316699,287747,276776,256341,279572,294928
86,86,838,643,898,805,650,824,1676,1023,1543,2579,1521,2252,1172,2840,2267,1671,2164,2240,2085
87,82381,95251,94111,97726,119519,130729,146643,171834,173327,216532,386986,261871,270306,256804,310252,356366,359775,318851,369611,295717
88,1246,1090,1617,524,2172,2292,3574,1382,10483,5995,8572,9136,37028,8224,12130,25929,79449,12507,5195,7514
89,8,1,7,99,49,7,54,1,63,62,91,37,77,12,9,305,41,247,86,104
90,12793,13886,14437,17465,16509,20660,18065,26507,29571,28046,34925,30767,34287,35782,34126,49578,43451,70336,55589,59452
91,82,112,93,60,96,71,54,85,144,148,213,141,67,104,129,112,88,86,109,84
92,62,51,48,306,25,42,23,15,29,365,128,31,46,76,62,18,92,81,89,154
93,163,367,335,468,632,4483,1891,3813,3728,2252,3071,4444,3841,7214,5839,12442,3827,3525,3314,1308
94,6296,11152,12353,10722,14166,16210,20006,17291,14876,21718,26045,31822,23066,31807,21809,27750,28290,32003,47085,36874
95,833,785,705,914,1346,812,619,1000,1065,1078,1572,1289,1184,1617,1547,1634,1845,1539,2325,2183
96,721,919,770,978,1492,2343,2204,3019,2728,3607,2773,3498,2742,4434,4032,5419,3928,4806,5555,6303
97,76,259,27,120,18,40,55,38,14,40,73,56,41,27,35,42,76,46,68,158
TOTAL,785968,995362,1166384,1502223,1558653,1889592,1861923,2048571,2410486,3227717,4152129,3586753,3081623,3346821,3714831,4307535,4259342,4185567,4713617,5631816
