Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,34,2,78,58,37,190,941,2525,3315,3303,960,139,3252,5133,3249,1275,17118,1932,1786,38743
China,2,0,21,4,0,0,0,2,1101,2386,605,5,3181,806,123,388,1265,1276,476,37117
India,21,0,0,0,0,0,0,596,1097,73,23,0,8,8,1599,97,12810,91,234,984
Thailand,0,0,0,24,7,2,122,877,3,27,2,26,19,41,0,12,2,356,3,396
Malaysia,0,0,12,0,0,3,122,0,275,208,109,0,9,22,146,46,119,34,118,102
Viet Nam,3,0,0,10,15,181,117,10,95,11,10,0,6,10,41,16,93,34,51,69
"Hong Kong, China",0,0,0,11,0,0,4,0,0,0,0,0,12,5,0,0,8,0,0,23
"Taipei, Chinese",1,0,0,3,13,0,0,0,1,7,2,1,1,52,14,7,0,0,14,20
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,16
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Japan,0,0,4,3,1,2,6,1,0,2,2,4,7,3954,1116,499,13,4,191,1
"Korea, Republic of",2,0,1,1,0,0,9,23,20,17,37,61,9,45,0,0,0,2,15,1
Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0
France,0,0,0,0,0,0,555,530,392,94,0,0,0,0,0,0,166,35,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,38,24,33,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0
Italy,0,0,1,0,0,0,0,1,0,312,0,41,0,0,0,8,11,5,3,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2594,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0
Norway,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,31,0,0
Romania,0,0,0,0,0,0,0,0,311,24,0,0,0,0,0,0,0,0,0,0
Singapore,3,2,35,0,0,2,5,1,12,0,0,0,0,54,12,4,16,0,650,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,6,0,0,0,0
United Kingdom,0,0,0,0,0,0,0,0,5,142,169,0,0,0,0,2,2,2,3,0
United States of America,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
HHI,0.385339764,1,0.279587823,0.191874803,0.138989595,0.914861964,0.42790727,0.279510298,0.297587429,0.625345325,0.498628209,0.261191557,0.967310155,0.704725972,0.422843734,0.354814151,0.677860397,0.569573548,0.300424031,0.940482908
