Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,12699,15149,22598,27076,30001,39005,45776,54997,51995,60479,74353,69490,70790,86843,84468,80781,91142,72501,74269,72357
Ireland,3345,3814,5008,6868,6679,11654,14629,17341,16965,16241,22645,18815,29049,27199,30405,31010,39501,24740,25876,24868
China,309,474,591,719,997,1103,2026,3366,3770,4189,4513,6299,7498,7128,10264,8445,12926,9870,9652,10961
India,1577,1687,2145,3260,3618,4242,3726,4768,3613,4451,5888,6599,5110,6279,6953,6499,9630,11338,8620,8536
France,320,892,1560,2397,3595,3599,4851,4224,6076,4766,6494,9446,5263,5068,6153,8070,6730,3591,3785,6275
United Arab Emirates,128,149,612,1374,402,481,734,1046,1234,2003,3133,4077,2807,3429,3202,3052,3476,3135,3539,3266
South Africa,1160,657,984,1892,1377,2047,1255,2047,2342,3184,1661,2843,3909,3851,3252,2993,1881,2511,1180,2762
Germany,236,241,545,290,417,523,702,955,1149,1302,1022,1155,1811,1363,1179,1093,1147,815,1830,2321
Türkiye,75,105,213,180,298,372,496,567,580,818,1072,850,1174,1125,1225,1464,1817,2079,1777,2064
Spain,159,224,253,218,331,494,792,923,1504,2571,2270,3781,3041,3186,2353,2167,3164,3247,2257,1890
United States of America,298,179,280,388,888,720,601,822,542,965,1385,1082,1180,992,994,1136,1449,1615,1185,1338
Egypt,3,37,77,323,256,454,457,466,580,1153,1047,1434,1821,17771,9195,6659,1604,1215,5627,1308
Netherlands,154,256,156,196,116,116,177,122,115,64,33,140,146,812,670,292,1343,1413,1640,1260
Thailand,103,111,311,238,319,328,843,769,809,1899,1379,1273,1243,1382,1359,746,1004,1422,1005,1080
United Kingdom,604,647,759,1303,731,761,742,738,852,828,726,474,553,1008,1055,633,928,977,2211,950
Saudi Arabia,271,453,331,225,370,215,304,364,427,389,423,639,696,898,987,879,530,829,448,673
Italy,266,215,324,442,404,695,671,956,609,788,718,716,739,607,690,506,714,446,304,610
Algeria,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,331
Kenya,516,401,307,434,542,510,431,617,461,587,450,486,664,364,339,391,307,164,1298,300
Indonesia,158,110,117,180,328,560,698,1159,1424,1424,1402,1145,1237,1336,1589,2718,405,582,524,293
Côte d'Ivoire,0,0,0,0,0,0,48,72,49,116,47,146,289,329,303,314,313,395,292,270
Pakistan,0,0,1,19,105,13,36,42,88,43,62,95,114,171,214,70,240,298,226,184
Malaysia,9,10,25,50,110,139,159,241,32,182,49,160,41,50,50,79,21,112,160,143
Switzerland,6,429,19,99,379,484,250,134,247,128,259,359,456,596,353,189,35,508,233,129
Poland,0,0,0,0,2,1,1,0,0,3,6,9,24,8,2,178,6,36,4,95
Canada,16,0,0,0,4,12,4,20,37,149,38,5,9,280,0,53,77,316,153,79
