Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,1203,754,1572,1757,4507,11921,16736,6571,2158,2807,2902,3875,1351,1267,1485,838,2369,2058,1645,1737
Morocco,861,479,1177,987,2934,9570,14769,5259,1350,2042,2043,3072,792,698,221,225,1463,1341,500,577
France,329,224,387,657,601,835,578,426,556,506,643,569,451,519,609,546,736,463,879,492
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,4,1,150,4,101,180,18,76
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,51
Brazil,0,0,0,0,7,8,15,0,4,10,13,17,2,8,2,35,12,19,15,25
Belgium,4,1,1,0,0,11,0,1,15,2,1,1,0,0,22,0,5,0,5,20
Türkiye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Netherlands,5,47,0,0,0,996,1090,203,97,21,115,98,43,22,32,27,19,32,16,8
United States of America,0,0,0,112,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Argentina,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,0,0,0,0,0,0,0,0,7,115,0,0,0,1,1,0,94,0
Ethiopia,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Germany,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lebanon,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,28,0
Tunisia,0,0,0,0,535,481,249,631,127,223,0,0,59,0,53,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,3,3,7,0,18,0,0,9,2,3,78,3,0,14,0,0,0,0,0,0
HHI,0.604910206,0.464690001,0.57634974,0.355663587,0.516306379,0.696418237,0.823141059,0.713927958,0.505984151,0.604064613,0.609417085,0.690070721,0.453802166,0.496586138,0.262231362,0.504342491,0.524814941,0.48491902,0.430444685,0.277776511
