Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,714,842,808,837,777,615,555,330,416,768,690,456,482,399,463,753,467,300,347,191
France,456,491,557,458,337,249,232,161,209,329,326,121,101,72,85,288,99,78,36,63
Netherlands,8,7,12,5,32,24,47,19,27,42,21,30,30,42,73,76,51,59,67,38
Spain,68,37,14,46,16,36,25,1,18,13,5,20,11,25,32,33,34,40,53,33
Japan,1,9,3,13,16,9,17,3,3,18,68,93,95,119,79,88,81,59,73,19
United Kingdom,2,0,0,0,1,0,1,0,2,0,0,1,1,2,2,4,0,9,2,12
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
South Africa,0,0,7,0,0,0,0,0,1,0,0,0,2,2,0,0,18,1,6,7
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Gabon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Chad,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
Belgium,39,21,82,49,19,10,4,6,2,8,9,6,47,7,12,13,10,16,42,1
Côte d'Ivoire,0,23,8,30,6,14,5,3,0,8,0,0,10,0,16,0,4,0,0,1
Senegal,0,1,12,12,0,0,0,2,0,0,0,2,0,1,0,0,4,0,5,1
Afghanistan,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
Algeria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0
Angola,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Argentina,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Australia,0,23,0,29,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,8,4,2,3,0,3,8,0,1,2,0,0,1,0,2,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0
Cambodia,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0
Canada,2,18,19,6,10,8,0,9,2,12,7,24,25,13,32,16,2,0,0,0
Cabo Verde,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,6,0,0,0,0,0,0,0,0,8,0,0,0,0,19,0,0,0,0,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Benin,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Denmark,0,0,4,6,43,111,51,14,2,10,23,0,0,0,0,0,0,0,0,0
Finland,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,13,15,18,27,67,18,27,30,60,153,72,5,69,17,41,112,32,1,6,0
Ghana,13,6,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Iceland,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Italy,1,14,23,36,15,1,11,12,2,13,16,6,3,7,3,4,4,3,3,0
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
Lebanon,0,4,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0
Luxembourg,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Malaysia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Mexico,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Taipei, Chinese",0,7,1,0,1,0,17,0,2,0,0,0,0,0,0,25,0,0,0,0
Morocco,0,0,7,3,9,0,27,0,3,1,0,2,4,0,0,14,31,0,1,0
New Zealand,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Norway,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Poland,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,0,0,0,0,0,0,1,0,0,8,17,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Rwanda,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sweden,0,0,0,0,4,1,2,0,1,1,0,0,9,0,2,0,0,1,6,0
Switzerland,3,12,11,5,3,26,4,10,3,6,1,1,26,8,13,0,5,0,0,0
Togo,74,109,0,62,150,41,0,0,2,18,0,0,0,0,5,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,0,0,0,7,27,3,0,0,0,0,3,0,9,0
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Türkiye,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Uganda,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
United States of America,15,34,21,43,38,41,62,38,50,109,92,130,38,82,44,65,69,25,33,0
Serbia and Montenegro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHI,0.551722017,0.489212779,0.618098578,0.436421926,0.36191873,0.298119596,0.314870891,0.37710107,0.420251026,0.359178717,0.348092171,0.281397759,0.176404882,0.218614739,0.142346696,0.260909707,0.150646749,0.193320522,0.176053892,0.228567717
