Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,49657,54153,64840,73023,94557,79958,88028,103639,110502,130551,138345,153138,164323,153403,174631,201524,231041,241611,676988,368397
India,6918,9190,10017,12935,15538,15178,17552,19426,19062,24827,25228,29348,30172,24871,26084,33603,45667,36217,47412,60866
France,13583,14079,16361,14782,16563,15797,15157,24859,21182,23801,25221,30422,29064,31459,31696,32585,40237,42253,39217,57664
China,1382,1774,2586,3736,6566,4248,4335,3033,9016,5331,4792,5311,7312,8266,8555,11637,9596,10579,420720,29495
Thailand,7058,6217,7228,12857,15091,11418,9019,9848,9454,16397,16762,19089,20139,20465,23117,27429,26242,30444,33517,28073
Pakistan,0,1,19,39,102,180,1296,1521,2455,2815,4008,5599,6230,7820,10382,12254,15663,18286,19201,26325
Viet Nam,713,654,730,1312,2390,2300,2645,2543,4650,4354,5131,6417,7625,8293,11278,12328,15031,17611,17761,23255
Indonesia,4168,1027,1253,1573,2473,2232,3812,5366,5954,7158,9030,9011,10091,10282,12011,12562,12428,13981,16346,23061
Belgium,1168,1534,4106,4318,1783,2383,2437,2295,2806,3499,2889,3581,3946,1790,4036,4032,5410,5604,5200,20885
"Korea, Republic of",2287,3139,3014,2974,3937,3646,6513,5350,8961,9115,9395,6551,7189,8649,8925,10461,10329,12441,12412,14615
Italy,293,382,121,122,348,327,869,420,925,1010,1277,1396,1854,1263,2013,1063,1092,1597,1274,10914
Germany,1419,3543,2725,1387,2058,2900,3375,3526,3802,4111,2679,3870,3355,4209,5505,6176,7844,7148,8217,9284
Spain,35,22,38,196,120,275,240,168,415,782,900,1148,1183,787,883,1622,2364,1872,2542,8216
United States of America,411,554,857,956,666,1273,3552,4471,792,2346,2886,5524,7929,3944,4041,3783,6793,7473,16147,7648
Netherlands,197,1129,872,1086,1321,690,1122,766,1845,2956,4019,3267,4380,3231,3543,6868,6685,6022,5436,7625
Bangladesh,0,6,12,33,178,245,486,811,766,857,985,1205,1534,1326,2353,2555,3905,5226,3852,6411
Japan,124,138,119,126,325,312,282,186,382,279,680,454,281,523,674,1291,1056,2403,6094,4116
Switzerland,4523,3733,6039,4804,4051,3664,3836,5432,3678,4966,5261,3310,5004,2299,3253,3559,3183,6537,1014,3857
Malaysia,1164,1548,1239,1599,2608,951,1956,1911,1873,2011,1987,1861,1729,2069,2171,2509,2633,2778,2329,3360
Poland,0,0,0,13,0,0,0,0,0,0,0,0,0,0,58,41,9,32,3,2687
Denmark,926,1381,2618,772,1272,1054,802,2278,494,1678,472,730,918,646,1002,1290,761,414,424,2657
United Kingdom,187,374,487,605,604,948,1556,2074,2539,2252,2662,2806,4281,2881,3112,3296,3196,2658,4109,2206
Singapore,1102,912,1717,3431,3387,5590,1429,1193,1724,1546,4238,4774,2605,2571,2872,2157,1814,1576,1542,2066
Hungary,46,23,30,29,28,0,0,7,0,51,0,0,0,137,56,0,126,579,492,1874
Ireland,142,0,24,8,11,0,68,222,26,36,42,424,414,88,221,682,261,590,1481,1778
Türkiye,16,28,16,19,12,12,18,14,41,41,173,224,377,515,652,739,921,1054,725,1371
Philippines,944,389,608,892,969,943,1922,1927,2326,2459,1932,1438,1428,1247,911,1171,1702,1211,668,1209
"Taipei, Chinese",158,243,216,227,2837,227,267,376,577,454,457,598,491,514,415,817,933,897,899,1142
Sweden,4,0,23,49,133,332,924,973,1325,1571,1491,1565,1088,907,946,905,807,566,1899,1018
