Exporters,Imported value in 2001,Imported value in 2002,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018
World,48,17,31,38,56,111,96,87,102,268,128,200,358,128,91,121,265,179
Singapore,12,8,16,8,7,30,26,26,25,35,15,35,64,40,33,15,62,48
Australia,4,3,2,8,7,37,38,26,12,171,43,73,61,18,17,61,122,45
China,22,5,5,13,16,18,16,23,25,47,45,73,59,45,18,24,46,43
"Hong Kong, China",2,1,8,7,15,6,13,4,1,5,7,7,27,4,11,15,27,32
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
New Zealand,0,0,0,0,0,0,0,3,36,4,8,5,5,6,7,1,2,4
Canada,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,0,0,1,1,3,4,0,3,0,0,0,0,0,0,5,0,0,0
Indonesia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Japan,7,0,0,2,1,2,1,0,1,4,4,0,9,1,0,2,0,0
"Korea, Republic of",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,2,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Papua New Guinea,1,0,0,0,0,12,1,0,0,0,0,0,0,5,1,3,0,0
Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0
Switzerland,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0
Thailand,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,0,1,4,7,0,0,1,0
HHI,0.24023912,0.170573455,0.282712328,0.143265944,0.144222554,0.189725677,0.266625795,0.160115144,0.169704878,0.512657626,0.211447634,0.272283446,0.20943799,0.267690418,0.162021677,0.309119741,0.31072682,0.114896604
