Importers,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019
World,0,0,0,0,0,0,0,0,0,275,223,328
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,196,82,281
Pakistan,0,0,0,0,0,0,0,0,0,79,137,47
India,0,0,0,0,0,0,0,0,0,0,4,0
HHI,0,0,0,0,0,0,0,0,0,0.209417485,0.3285514,0.551400364
