Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,416,363,5068,4621,349,4294,5862,3664,3844,2798,4731,10314,8818,9618,7312,15573,13944,16570,20471,38402
Niger,0,0,3763,2462,16,3146,5307,2935,2516,2018,2382,5628,6534,3106,3079,12309,11376,13117,14293,14539
Mali,77,19,693,1048,100,92,74,523,506,230,34,1998,1744,2013,1475,1703,1486,1414,3317,13864
Benin,0,0,1,142,0,153,1,6,63,38,16,0,0,0,0,187,7,417,1576,6979
Togo,2,273,434,279,216,805,244,156,453,193,168,355,182,62,430,389,148,294,400,2168
Ghana,0,38,55,23,11,70,77,0,21,1,4,54,0,19,1,1,279,100,661,226
France,22,14,0,453,0,0,0,0,157,82,225,167,0,172,95,87,148,296,0,198
Switzerland,0,0,0,78,0,0,0,10,0,0,0,439,0,654,33,186,0,259,0,103
United Kingdom,0,0,0,50,0,0,0,0,0,0,0,76,0,33,582,0,163,140,0,87
Côte d'Ivoire,191,15,94,86,6,28,126,17,18,20,0,12,243,54,0,0,71,9,2,79
Greece,0,0,0,0,0,0,0,0,0,0,0,485,0,215,0,0,0,0,0,51
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
Singapore,0,0,0,0,0,0,0,0,0,0,215,169,0,1550,689,552,0,446,0,50
Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,235,0,1,2
Bangladesh,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0
Belgium,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
Canada,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,0,0,17,0,0,0,0,0,0,0,803,553,8,1309,569,0,19,0,0,0
Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,220,0
"Hong Kong, China",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Indonesia,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0
Malaysia,0,0,0,0,0,0,0,0,36,16,281,0,0,433,0,0,0,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"Taipei, Chinese",0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,18,99,0,0,86,0,359,44,0,78,0,0
Nigeria,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
India,0,2,4,0,0,0,0,6,0,28,0,0,0,0,0,0,0,0,0,0
Spain,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,0,0,0,0,0,360,200,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,0,0,0,0,24,11,23,40,0,0,0,0,0,0,0,0,0,0
Türkiye,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0
Turks and Caicos Islands,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
United States of America,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
HHI,0.262568677,0.619377905,0.64921311,0.387750104,0.429258708,0.590369619,0.855714253,0.713503434,0.541270192,0.62197544,0.380977453,0.443178645,0.626650061,0.223105781,0.261909098,0.712725495,0.747195374,0.710349182,0.569883144,0.395081299
