Exporters,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019
World,0,0,0,0,0,0,0,0,0,66,614,380
China,0,0,0,0,0,0,0,0,0,11,102,340
"Iran, Islamic Republic of",0,0,0,0,0,0,0,0,0,43,9,25
Germany,0,0,0,0,0,0,0,0,0,2,0,14
Türkiye,0,0,0,0,0,0,0,0,0,2,455,1
United Kingdom,0,0,0,0,0,0,0,0,0,7,47,0
HHI,0,0,0,0,0,0,0,0,0,0.42501263,0.526846688,0.795824643
