Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,56,122,130,38,72,139,24,120,27,18,11,20,40,5,0,134,100,64,483,336
Côte d'Ivoire,3,11,0,0,1,7,14,0,0,0,0,0,0,0,0,0,0,0,0,297
France,28,63,62,17,31,6,4,2,3,3,2,6,1,4,0,3,1,48,58,26
United Kingdom,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,10,9
Japan,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
United States of America,2,9,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,0,2,3,0,1,0,0,0,0,0,8,0,0,1,0,0,0,2,16,0
Cameroon,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
China,0,0,0,0,0,34,0,78,0,0,0,0,39,0,0,23,0,0,0,0
Denmark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0
Ghana,0,0,9,0,1,7,0,0,0,0,0,0,0,0,0,74,0,0,348,0
"Hong Kong, China",0,0,0,0,17,67,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Israel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Italy,0,2,3,0,1,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0
Kuwait,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
Malawi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0
"Taipei, Chinese",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0
Netherlands,3,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Niger,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Romania,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,0,2,2,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,14,23,15,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,44,0
United Arab Emirates,0,0,0,0,2,0,5,14,17,14,0,1,0,0,0,0,0,0,0,0
HHI,0.333575361,0.405659419,0.334302437,0.252074693,0.357743229,0.310007727,0.285604052,0.45503476,0.355778164,0.520577543,0.145270646,0.214317553,0.91573878,0.401219067,0,0.287239855,0.793548001,0.572835298,0.555953107,0.775586358
