Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,1520,1941,3969,3817,3060,2859,3279,2626,5074,6691,25584,8296,20562,30929,23776,26382,24996,39848,68939,66373
Viet Nam,41,195,590,423,233,814,578,164,1317,2415,8034,2804,9822,16126,12649,15804,12513,17951,25940,27331
Indonesia,34,13,10,15,11,0,26,88,116,218,648,203,148,727,986,2382,165,3413,6399,9635
Bangladesh,0,0,0,0,0,0,6,188,354,207,511,676,440,202,131,1060,6796,7806,7184,6226
United States of America,0,0,115,0,84,148,0,59,115,3,4149,228,84,0,3,5,16,1,297,4463
Sri Lanka,129,3,0,33,0,0,117,52,679,58,367,34,93,126,338,195,122,2240,5590,4267
Mauritius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1878,3481
China,82,207,318,296,322,438,321,717,575,2153,1591,1305,2284,7964,2242,2729,2778,2237,6102,2336
Thailand,30,71,42,42,14,135,41,12,95,460,592,71,6,164,493,931,612,651,870,1823
Philippines,0,13,2,10,29,1,202,72,0,88,105,1142,879,105,306,271,192,399,1531,1776
India,0,0,0,0,0,0,0,0,0,0,14,0,28,109,0,12,0,0,205,1366
"Hong Kong, China",390,429,920,239,816,380,837,389,878,542,2672,553,2019,1177,452,513,163,644,701,1005
Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977
Malaysia,3,128,584,0,171,124,417,271,378,234,619,61,577,699,1155,495,315,709,390,951
Jordan,0,0,0,26,0,4,0,106,21,49,242,4,0,2,28,11,0,6,649,240
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
Singapore,299,491,1062,2286,921,520,484,300,232,120,547,497,659,499,288,665,396,2381,5829,78
"Taipei, Chinese",241,155,147,223,195,67,99,47,290,91,66,101,2284,1111,2394,626,569,199,307,57
Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,46
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,57,148,4,0,19,0,33
Myanmar,0,0,0,0,0,0,0,0,0,0,464,424,128,88,835,547,110,149,4572,32
"Korea, Republic of",8,106,31,66,172,26,42,55,24,51,96,19,300,78,168,48,39,49,0,11
Canada,0,0,0,0,26,0,0,0,0,0,277,0,0,0,2,3,0,0,0,4
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
