Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
World,3189,3877,2884,3887,5125,8368,6509,6890,8159,8954,12579,13442,6550,11857,8166,10640,8943,7796,11377,9728
China,109,517,1777,2177,3306,4801,2919,3340,3672,3709,4398,3831,2925,4915,3439,5947,4249,4830,7892,6615
Côte d'Ivoire,419,353,188,243,395,740,1265,1189,1152,1680,1576,1560,1176,2035,1258,514,397,340,270,545
France,244,450,211,659,248,1095,478,635,1474,1026,800,3042,355,1469,381,288,407,654,457,524
Ghana,305,334,123,146,354,486,490,154,118,661,1249,1213,290,129,433,400,257,125,69,355
Türkiye,0,0,0,0,0,0,0,0,0,5,4,4,10,8,6,34,165,40,71,314
Togo,1538,1668,3,31,43,106,33,261,104,233,462,407,269,615,385,891,1137,377,1038,239
Nigeria,236,250,306,420,562,673,709,612,1064,816,1034,925,1042,1207,1042,1622,1036,600,211,171
"Hong Kong, China",212,71,21,4,30,27,47,0,0,1,0,12,5,0,0,0,0,0,166,150
Switzerland,0,0,0,1,14,5,12,1,1,16,19,57,10,2,13,0,7,0,24,142
United Arab Emirates,10,17,15,9,22,22,1,2,4,51,111,76,24,3,11,38,28,21,105,93
Lebanon,0,0,0,0,2,1,0,0,5,0,938,1579,0,523,192,0,0,182,42,90
Viet Nam,0,0,0,0,14,0,0,0,0,0,25,32,18,39,25,144,111,26,36,76
Italy,25,21,61,11,7,19,94,51,26,19,108,30,52,53,103,55,19,31,103,71
Australia,0,0,0,15,1,10,1,3,4,2,66,0,12,46,58,80,131,16,162,66
Tunisia,5,15,26,127,39,122,202,152,205,385,286,108,79,282,235,224,128,12,31,46
Morocco,8,24,13,12,20,45,56,65,72,68,39,60,41,113,95,15,4,44,58,39
Denmark,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,37,33
India,0,10,18,17,47,3,2,5,5,6,27,128,27,85,69,43,47,26,41,33
South Africa,0,2,0,1,0,6,0,0,3,5,33,21,19,7,21,67,61,160,260,19
Benin,15,5,0,2,1,1,43,1,7,5,11,20,20,51,8,19,65,44,17,13
Belgium,0,0,1,0,2,0,0,5,6,3,4,9,0,11,1,22,14,36,15,12
Singapore,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Indonesia,0,24,0,0,0,0,0,5,2,0,30,4,54,7,11,32,21,40,37,11
Spain,1,3,1,0,0,7,6,2,34,1,5,2,0,20,8,1,2,1,23,11
Japan,0,2,2,1,0,2,9,3,3,0,0,0,0,0,0,0,0,0,5,6
Slovenia,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,3,6
Mali,3,0,0,0,3,0,6,4,8,18,30,93,17,41,11,10,2,1,7,4
Netherlands,0,2,0,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,4
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
United States of America,2,0,3,1,5,116,95,101,62,39,740,90,14,48,4,57,524,13,51,4
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,8,27,13,42,25,10,2,3
Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kuwait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Portugal,0,29,80,4,1,1,4,3,4,29,27,7,1,17,56,5,4,5,3,3
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
United Kingdom,1,2,2,0,0,5,14,51,17,11,35,11,0,6,1,1,0,7,4,2
Germany,6,4,13,2,5,0,13,1,13,1,19,0,8,6,8,1,2,0,59,1
Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Falkland Islands (Malvinas),0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Albania,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,2,0,0
Algeria,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Andorra,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,18,0
Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Brazil,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,7,4,4,0,0
Brunei Darussalam,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cameroon,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Canada,3,1,0,0,2,0,0,241,74,134,461,45,62,29,84,56,15,125,5,0
Colombia,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Cuba,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Czech Republic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Korea, Republic of",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
"Libya, State of",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Malaysia,1,0,0,0,0,14,0,0,0,0,3,8,7,4,0,1,1,0,0,0
Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Mexico,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Taipei, Chinese",24,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Moldova, Republic of",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Niger,7,32,1,0,2,58,0,0,3,1,0,0,0,3,1,2,19,14,3,0
Pakistan,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Romania,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,11,0,0,0
Saudi Arabia,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
Senegal,2,0,0,0,0,0,0,1,1,0,10,0,0,24,99,1,9,0,14,0
Slovakia,0,0,0,0,0,0,0,0,0,0,0,59,0,10,5,0,0,0,0,0
Suriname,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,10,3,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Thailand,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,17,0,0,0,0
Turks and Caicos Islands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Zambia,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HHI,0.40682202,0.372024504,0.541962787,0.488999267,0.578392487,0.504803147,0.388385252,0.423017146,0.424101302,0.366692059,0.292215973,0.291779752,0.400557421,0.382011943,0.369713863,0.506514217,0.417412619,0.554609293,0.646517258,0.625954334
