Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-05,8.60595318e-07,3.43e-06,2.5920329776e-05
2.0,0.0,0.0,0.002638461,0.0,0.0,0.0,0.0,0.000131255,0.0,0.0005436625255698,0.000388464,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93e-05,0.0,0.0,0.0,0.0,0.0
4.0,0.000327738,0.000292929684579808,3.6768992427000006e-05,0.000255075976058266,0.0007809417825382299,4.74e-05,0.00116674254018046,7.1387406760038e-05,0.000173553921266023,1.76311212506e-05,6.751294414200001e-06,2.1332629032000003e-05
5.0,0.0068169207245064,0.00015875482382688,0.001250199229975155,7.832415434862999e-05,0.0008942237409490341,0.00029213930655813995,0.000468533519911552,0.0012689248705142,0.001449004013488422,0.002209311700882276,0.002458677225057184,0.0027367756357251243
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005215479568504319,0.00018230746912943998
7.0,0.002524139034468985,0.014963835758783758,0.021883996790750305,0.009713615470100986,0.01725676335754811,0.02662201735716595,0.0101246001742457,0.03313390143522,0.04829367622152992,0.07287125441589447,0.0889480485127196,0.06838457938178773
8.0,0.22011095019525387,0.22810573870715725,0.13356193016173315,0.12427134176485113,0.12905256616523164,0.10393356742948702,0.17554737766832698,0.16689805030582247,0.20858110159176838,0.29480258058399283,0.2561459486872756,0.2583533204272731
9.0,0.00082163151039464,0.004814381962454681,0.016911844267366485,0.0026607988693525203,0.009515981172191715,0.008740638492719425,0.013472859682509167,0.025260676733582024,0.027640448148115844,0.022623366141433624,0.033311798728467415,0.039808430287274904
10.0,0.0,2.0590683972e-05,0.000139002,0.0,0.000176698,0.0,0.000210329,7.88e-05,0.052067405972337485,0.0001087342004564,0.00783592054365852,0.00620914417914024
12.0,0.008193779922488051,0.048712427978773114,0.04298606866592008,0.023357089436096913,0.045359091416901184,0.014659819553527822,0.01693377523468402,0.02033411534069375,0.033308494155390264,0.025533435626144952,0.014137806882625795,0.014716947946507807
13.0,0.016664755396719282,0.02306548522484608,0.043011813287993375,0.05114356827679638,0.02963403442785576,0.06257683781458759,0.054410664422634675,0.08751216479096177,0.08508204368070944,0.1205397380942253,0.1128536851856076,0.1304763248258046
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7720641806e-05
15.0,1.718838269e-07,0.0010099146538455539,0.000102964,0.002075438565125512,0.0,2.882226766e-07,0.000474994,0.000199508,0.000110654,4.81e-06,2.29e-06,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00415662979873221,0.0039835136740034,0.00025059428603378003
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000100182619960531
20.0,0.0017460991849249702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6486936480201e-05,4.403901428433e-05,0.001805303938943188
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012735413484088,0.000416517,0.000152568,0.0003007044846459,3.007496623032e-05,0.00022495192226090998
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000393877061629926
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010884092045353499,0.00010675738726855198,2.9815170768e-06
25.0,0.0,0.000625857286442252,0.000501375487246052,0.00085061647769861,0.00770796630612981,0.007115867793589181,0.010990073430880386,0.0018431114546914157,0.006257154098588044,0.007031638664912856,0.010204235656557316,0.02060035680262874
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003458453918637104,0.0032082180675456506,0.000313519,0.000146647,0.000109684,0.0
27.0,0.0,0.000976599,0.0,0.0,0.02390392059937497,0.03127012066140501,0.021769079,0.034504423,0.04629278638130957,0.052344737,0.10213187,0.08039823825488908
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14e-05,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23e-05,0.0,0.0,0.0,1.04e-05
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000271925,0.000762879
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,2.32e-05
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.922462500663e-05,8.371062555180001e-05,0.00020936837241189202
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85e-05,0.0,0.000909145595431521,0.000162241,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.757339754799999e-06,1.8367078902200002e-05,2.81155168503e-05
41.0,0.01004108467529547,0.009876757137963023,0.013841694453082592,0.02236804139404992,0.02094017784198765,0.027316139223186823,0.0130084326313798,0.008260339670673723,0.019844986859694644,0.00649479796659225,0.007078995183359189,0.00549573782602392
42.0,0.00142707621954852,0.00043421705028920095,2.34146334549e-05,5.86e-06,0.000329005453083516,7.4398765194512e-05,0.001043635837267148,0.00034346184397860004,3.1790015910400004e-05,0.0002433714898066,6.296125834400001e-05,2.66e-05
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7510532904399994e-05
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000368076,0.0,0.0,4.81e-06,2.75236279962e-06,4.63e-06
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75e-06,0.0001861,0.000159085270949472,0.00044587694744822697,3.83818093374e-05
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75e-06,3.35e-06,4.4798406432e-06,3.1223437839999997e-06,2.32e-06
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000562609
