Exporters,Imported value in 2003,Imported value in 2004,Imported value in 2005,Imported value in 2006,Imported value in 2007,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021,Imported value in 2022
Total,3434,5220,4431,4972,5609,4334,3523,12027,9053,15524,23100,27657,29418,19005,9318,62365,50404,19410,22283,41771
China,0,128,0,42,180,26,605,7270,4122,5731,11096,14233,18306,8395,4424,29643,26008,7562,10098,28703
India,1,0,0,6,5,9,0,40,3,153,342,4,10,74,0,22,1288,1553,2344,3361
Netherlands,279,199,430,201,45,567,177,804,76,262,704,5475,2011,148,22,243,188,1023,3173,2370
United States of America,4,67,16,32,23,24,17,661,106,186,170,426,1185,1066,132,7711,5057,2133,1551,2114
France,2334,582,3152,3401,3934,2486,1434,1717,2658,6391,7174,4093,4901,5837,1026,5149,2946,4013,1322,999
United Arab Emirates,0,0,0,0,0,0,0,0,0,18,58,65,37,70,284,257,3161,306,321,747
Belgium,90,106,156,180,471,347,268,230,350,361,489,245,147,143,243,185,207,256,198,743
Japan,0,0,0,0,0,0,0,0,0,0,60,71,89,94,0,0,31,0,0,722
"Korea, Republic of",0,0,0,0,0,0,221,303,302,443,480,576,1202,786,917,516,3,219,54,597
Germany,27,22,90,495,560,469,373,260,456,353,526,218,402,346,272,279,170,361,372,278
Senegal,128,2510,9,174,13,16,19,399,413,731,430,812,314,356,388,454,424,517,469,273
Côte d'Ivoire,0,2,0,0,0,47,50,0,6,5,0,0,46,46,0,675,2840,241,972,230
Spain,0,32,0,26,76,53,40,6,25,22,46,136,225,228,299,799,308,191,265,190
United Kingdom,173,1211,290,220,97,132,103,56,17,20,101,90,71,106,617,14588,7055,193,283,100
Italy,6,13,21,47,7,30,16,0,25,75,38,553,107,92,207,114,187,39,52,96
Austria,0,0,0,0,0,0,7,0,0,0,0,2,3,50,5,0,14,37,35,75
Egypt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,5,42
South Africa,305,180,212,20,66,0,45,16,11,46,45,32,0,72,278,22,2,13,15,35
Switzerland,0,2,0,0,0,5,12,0,0,0,0,0,3,1,2,0,11,0,6,30
Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,129,0,27
Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,28,2,12
Sweden,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,4,7
Türkiye,22,0,0,0,0,2,0,0,0,0,0,109,5,7,36,0,0,31,42,7
"Hong Kong, China",0,0,0,0,0,0,0,19,0,0,8,29,13,40,16,18,16,119,45,6
Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,189,0,4
Tunisia,0,0,0,0,0,4,6,1,0,0,0,0,0,0,1,0,1,0,1,3
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,169,71,0,0,0,0,0
Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
Australia,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Canada,0,0,0,4,0,0,0,0,0,0,3,40,1,0,2,0,0,1,0,0
Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0
Denmark,0,9,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,68,0
Finland,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,80,0,1,0,0
Israel,0,0,0,20,23,33,85,120,183,313,288,233,199,79,0,0,0,0,0,0
Jordan,0,0,0,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Niger,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,17,0
Norway,16,0,0,0,0,0,5,0,0,0,12,4,11,2,0,0,0,0,0,0
Pakistan,0,0,0,18,0,0,0,0,25,87,0,0,0,0,0,0,0,0,0,0
Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Portugal,3,40,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
Singapore,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,3,0
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Thailand,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,0,0,0,0,0,0,9,0,0,0,196,0,0,0,0,0,0,0,0,0
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0
Cameroon,43,91,48,85,103,72,31,125,274,322,829,48,71,368,26,1540,345,152,550,0
Gabon,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Oman,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Ghana,0,0,0,0,0,0,0,0,0,0,0,2,59,0,0,0,2,0,0,0
HHI,0.587210505,0.404993145,0.60451205,0.598746724,0.615623778,0.487295898,0.317130758,0.505789576,0.41099241,0.434542331,0.461009933,0.468659373,0.561117038,0.438176612,0.37896346,0.441711949,0.44293169,0.345335694,0.387007553,0.623516145
