Importers,Exported value in 2003,Exported value in 2004,Exported value in 2005,Exported value in 2006,Exported value in 2007,Exported value in 2008,Exported value in 2009,Exported value in 2010,Exported value in 2011,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021,Exported value in 2022
World,18,9,4,70,45,96,20,40,61,56,23,0,462,10,12,4,2,3,4,56
"Congo, Democratic Republic of the",3,1,0,0,1,6,9,25,3,0,0,0,16,4,1,0,0,3,2,56
Angola,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Australia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Congo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Germany,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenya,0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rwanda,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,0,0,0,28,40,3,9,1,54,52,3,0,445,0,1,4,2,0,1,0
Zimbabwe,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Uganda,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0
United Kingdom,0,8,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tanzania, United Republic of",0,0,0,0,0,0,1,0,4,1,0,0,1,0,1,0,0,0,0,0
United States of America,9,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
HHI,0.249826155,0.644260854,0.082863336,0.007379172,0.748251665,0.797229736,0.144344106,0.407874732,0.778367426,0.833028519,0.441165096,0,0.914416817,0.095445115,0.344948974,1,1,1,0.082863336,1
