Exporters,Imported value in 2008,Imported value in 2009,Imported value in 2010,Imported value in 2011,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019
World,0,0,0,0,0,0,0,0,0,0,0,18380
China,0,0,0,0,0,0,0,0,0,0,0,18208
Pakistan,0,0,0,0,0,0,0,0,0,0,0,96
Japan,0,0,0,0,0,0,0,0,0,0,0,62
United States of America,0,0,0,0,0,0,0,0,0,0,0,8
Viet Nam,0,0,0,0,0,0,0,0,0,0,0,3
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,2
India,0,0,0,0,0,0,0,0,0,0,0,1
HHI,0,0,0,0,0,0,0,0,0,0,0,0.984987402
